,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,3141,2089,1052,2096,1708,388,1045,381,664,752,463,289,291,278,13,461,185,276,1696,1321,375,1500,1125,375,196,196,0,693,305,388,305,305,0,388,0,388
124,Orange County (Southeast) PUMA,2347,756,1591,2182,756,1426,165,0,165,1515,436,1079,1515,436,1079,0,0,0,473,258,215,308,258,50,165,0,165,359,62,297,359,62,297,0,0,0
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,2184,1551,633,2184,1551,633,0,0,0,1371,873,498,1371,873,498,0,0,0,678,678,0,678,678,0,0,0,0,135,0,135,135,0,135,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,1364,643,721,1054,464,590,310,179,131,666,184,482,535,184,351,131,0,131,698,459,239,519,280,239,179,179,0,0,0,0,0,0,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1699,1101,598,1626,1101,525,73,0,73,483,368,115,483,368,115,0,0,0,992,733,259,919,733,186,73,0,73,224,0,224,224,0,224,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",9725,6092,3633,7977,5234,2743,1748,858,890,2244,1515,729,2003,1515,488,241,0,241,5398,2891,2507,4403,2449,1954,995,442,553,2083,1686,397,1571,1270,301,512,416,96
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,9988,5466,4522,8618,4831,3787,1370,635,735,4271,1881,2390,3806,1881,1925,465,0,465,4355,2484,1871,4011,2254,1757,344,230,114,1362,1101,261,801,696,105,561,405,156
130,Westchester County (Southwest)--Yonkers City PUMA,13034,8268,4766,10629,7626,3003,2405,642,1763,1887,1376,511,1887,1376,511,0,0,0,8035,4484,3551,6238,3984,2254,1797,500,1297,3112,2408,704,2504,2266,238,608,142,466
131,Broome (Outer West) & Tioga Counties PUMA,49,37,12,49,37,12,0,0,0,12,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,37,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,2868,1526,1342,1998,1219,779,870,307,563,547,287,260,465,287,178,82,0,82,1447,854,593,767,547,220,680,307,373,874,385,489,766,385,381,108,0,108
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",9612,5123,4489,7882,4866,3016,1730,257,1473,2714,1338,1376,2315,1239,1076,399,99,300,6367,3378,2989,5122,3220,1902,1245,158,1087,531,407,124,445,407,38,86,0,86
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2949,1392,1557,2887,1392,1495,62,0,62,929,0,929,867,0,867,62,0,62,1556,928,628,1556,928,628,0,0,0,464,464,0,464,464,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",1587,1002,585,1326,824,502,261,178,83,692,277,415,692,277,415,0,0,0,740,657,83,479,479,0,261,178,83,155,68,87,155,68,87,0,0,0
136,Erie County (Northwest) PUMA,126,0,126,0,0,0,126,0,126,126,0,126,0,0,0,126,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,8396,4851,3545,7012,4389,2623,1384,462,922,1662,1089,573,1542,969,573,120,120,0,4927,2569,2358,4122,2227,1895,805,342,463,1807,1193,614,1348,1193,155,459,0,459
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2335,1255,1080,2025,1085,940,310,170,140,559,0,559,559,0,559,0,0,0,1370,849,521,1060,679,381,310,170,140,406,406,0,406,406,0,0,0,0
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",710,652,58,652,652,0,58,0,58,0,0,0,0,0,0,0,0,0,215,157,58,157,157,0,58,0,58,495,495,0,495,495,0,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,4539,2431,2108,4121,2431,1690,418,0,418,882,334,548,809,334,475,73,0,73,3319,1759,1560,2974,1759,1215,345,0,345,338,338,0,338,338,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,2395,1101,1294,2395,1101,1294,0,0,0,1015,482,533,1015,482,533,0,0,0,1046,389,657,1046,389,657,0,0,0,334,230,104,334,230,104,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,1727,987,740,1727,987,740,0,0,0,368,159,209,368,159,209,0,0,0,668,443,225,668,443,225,0,0,0,691,385,306,691,385,306,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2539,2324,215,2020,1862,158,519,462,57,235,167,68,235,167,68,0,0,0,1580,1490,90,1580,1490,90,0,0,0,724,667,57,205,205,0,519,462,57
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,3671,2195,1476,3350,1951,1399,321,244,77,1075,400,675,1075,400,675,0,0,0,2235,1511,724,1991,1267,724,244,244,0,361,284,77,284,284,0,77,0,77
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,4763,2994,1769,4099,2490,1609,664,504,160,722,436,286,625,339,286,97,97,0,2576,1530,1046,2365,1356,1009,211,174,37,1465,1028,437,1109,795,314,356,233,123
146,Capital Region,3037,1185,1852,3013,1185,1828,24,0,24,921,189,732,921,189,732,0,0,0,2116,996,1120,2092,996,1096,24,0,24,0,0,0,0,0,0,0,0,0
147,Central NY,1867,804,1063,1544,804,740,323,0,323,589,197,392,589,197,392,0,0,0,1093,422,671,770,422,348,323,0,323,185,185,0,185,185,0,0,0,0
148,Finger Lakes,4155,2256,1899,2842,1661,1181,1313,595,718,2019,1210,809,1491,948,543,528,262,266,1505,837,668,899,504,395,606,333,273,631,209,422,452,209,243,179,0,179
149,Long Island,90600,51411,39189,78731,47442,31289,11869,3969,7900,17404,7861,9543,15219,7161,8058,2185,700,1485,52030,29489,22541,44884,26976,17908,7146,2513,4633,21166,14061,7105,18628,13305,5323,2538,756,1782
150,Mid-Hudson,75039,42957,32082,59655,39311,20344,15384,3646,11738,18734,9633,9101,16618,9252,7366,2116,381,1735,41608,23664,17944,31505,20905,10600,10103,2759,7344,14697,9660,5037,11532,9154,2378,3165,506,2659
151,Mohawk Valley,420,374,46,374,374,0,46,0,46,0,0,0,0,0,0,0,0,0,227,181,46,181,181,0,46,0,46,193,193,0,193,193,0,0,0,0
152,New York City,294543,161931,132612,237727,141123,96604,56816,20808,36008,73238,30577,42661,61117,26643,34474,12121,3934,8187,168266,96437,71829,134965,84209,50756,33301,12228,21073,53039,34917,18122,41645,30271,11374,11394,4646,6748
153,North Country,515,115,400,174,60,114,341,55,286,102,60,42,102,60,42,0,0,0,356,55,301,15,0,15,341,55,286,57,0,57,57,0,57,0,0,0
154,Southern Tier,574,448,126,457,387,70,117,61,56,89,77,12,89,77,12,0,0,0,117,61,56,0,0,0,117,61,56,368,310,58,368,310,58,0,0,0
155,Western NY,1567,644,923,1240,508,732,327,136,191,635,79,556,444,79,365,191,0,191,526,510,16,390,374,16,136,136,0,406,55,351,406,55,351,0,0,0
