,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,85.98330954211046,84.7036328871893,86.65605629083598,80.68513492754366,91.56302855437269,69.14960962228318,74.6422893481717,73.91304347826086,76.30208333333334
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",81.75242095438105,94.48488241881299,72.65453090618124,82.07336768438053,85.00649772579597,79.43624945231488,92.06560283687944,100.0,85.62248995983936
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,86.43489254108722,93.24324324324324,80.45130641330167,81.96613728835806,81.03585657370517,83.23260498992717,86.4347146207975,85.58909444985395,89.88095238095238
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",83.99308946142868,79.16449991332986,87.68557794273595,84.49045879009338,98.99830220713073,71.19066147859922,97.9370249728556,95.85152838427948,100.0
62,Saratoga County (South & Central) PUMA,86.29592043840066,90.40495867768595,82.3294774631033,90.50440744368267,95.67528606180737,84.34717305010192,92.70186335403726,85.03184713375796,100.0
63,Cattaraugus & Allegany Counties PUMA,87.97030199658874,94.94674824382507,82.42707958228304,79.44644253322909,85.39392855012822,72.88926880589163,78.39659453706989,88.88888888888889,42.08860759493671
64,Genesee & Orleans Counties PUMA,84.74848597206773,90.16339869281046,81.45497912939773,83.95089941562469,92.79033976559725,73.08000291184392,70.73083778966132,66.73618352450468,79.36865839909808
65,Cayuga & Onondaga (South) Counties PUMA,85.3283749649172,93.74290808883126,78.90634665347025,78.96728744332447,90.64516129032259,66.17727879406453,67.03087885985748,50.63999999999999,90.99415204678363
66,Sullivan & Ulster (West) Counties PUMA,79.81038746908492,79.72063278357456,79.89657401422107,80.30282668100166,88.9322191272052,72.25828789059119,65.93655589123867,88.95582329317268,36.13518197573657
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",88.23529411764706,93.05555555555556,85.87234042553192,70.82642135424521,69.99286224125625,71.75962921527889,85.33513270355375,59.85221674876847,100.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,87.40593040457966,95.84830339321357,79.5069721115538,83.97354014598541,93.09671393393903,73.38065661047027,74.57386363636364,85.19480519480518,61.75548589341693
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,92.05242900239259,94.05532329190768,90.38635605735792,75.7135703555333,78.4994861253854,71.37367915465899,81.02766798418972,88.16793893129771,73.36065573770492
70,Jefferson & Lewis Counties PUMA,89.18267419962336,91.60612150255064,86.87922421392888,84.2046903587071,96.26053204582031,67.16617607706716,75.35566773749426,92.81934996220711,48.36448598130841
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,86.5807223672759,95.24643774818968,79.02667481164733,92.47373722837818,95.70750896679394,87.15509039010466,82.68656716417911,100.0,62.58064516129033
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,90.57753900196302,88.89614630960156,91.35559921414537,76.59058889828121,76.76726481783578,76.46549234767542,100.0,100.0,100.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,86.79917751884852,95.07720532028742,80.07205864082495,82.40667361835246,85.82948406795585,78.50383860024995,87.97250859106529,87.85578747628084,88.09766022380468
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",90.68475087124423,91.94751736557757,89.9554234769688,87.30956575810966,88.01494794910579,86.32584687926543,71.49499284692418,70.77844311377245,72.55772646536413
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",87.52388535031848,85.89867699257825,88.05623084240567,85.24933510638299,87.11034614649073,83.22101021329813,85.83596214511041,86.47727272727272,85.0354609929078
76,Erie County (Central) PUMA,89.83534871268574,94.03359005289042,85.94636410520887,81.43137905510606,91.71802194498723,70.74921956295526,71.62642045454545,87.15025906735751,37.81038374717833
