,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",16491,10680,5811,14074,9715,4359,2417,965,1452,3967,2313,1654,3550,2025,1525,417,288,129,10487,6924,3563,8970,6526,2444,1517,398,1119,2037,1443,594,1554,1164,390,483,279,204
118,Erie County (Central) PUMA,774,617,157,662,505,157,112,112,0,262,168,94,211,117,94,51,51,0,449,449,0,388,388,0,61,61,0,63,0,63,63,0,63,0,0,0
119,Livingston & Wyoming Counties PUMA,95,95,0,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,0,0,0,78,78,0,78,78,0,0,0,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,8080,4735,3345,6366,3946,2420,1714,789,925,6059,3629,2430,4818,2935,1883,1241,694,547,1404,794,610,1236,699,537,168,95,73,617,312,305,312,312,0,305,0,305
121,Niagara County (North & East) PUMA,86,86,0,86,86,0,0,0,0,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,17348,9535,7813,15175,8874,6301,2173,661,1512,6279,3265,3014,5834,3265,2569,445,0,445,8545,4227,4318,7087,3836,3251,1458,391,1067,2524,2043,481,2254,1773,481,270,270,0
123,Sullivan & Ulster (West) Counties PUMA,630,214,416,598,214,384,32,0,32,552,190,362,552,190,362,0,0,0,78,24,54,46,24,22,32,0,32,0,0,0,0,0,0,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",5723,4096,1627,4678,3574,1104,1045,522,523,1599,899,700,1553,853,700,46,46,0,3238,2557,681,2641,2237,404,597,320,277,886,640,246,484,484,0,402,156,246
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,18228,10446,7782,14654,8951,5703,3574,1495,2079,8000,4410,3590,6843,3976,2867,1157,434,723,7407,3753,3654,5769,3161,2608,1638,592,1046,2821,2283,538,2042,1814,228,779,469,310
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15159,8654,6505,12347,7836,4511,2812,818,1994,2578,606,1972,2346,374,1972,232,232,0,10164,6577,3587,8233,6577,1656,1931,0,1931,2417,1471,946,1768,885,883,649,586,63
127,NYC-Manhattan Community District 11--East Harlem PUMA,7224,3091,4133,5939,2923,3016,1285,168,1117,3169,1003,2166,2967,927,2040,202,76,126,3483,1996,1487,2668,1996,672,815,0,815,572,92,480,304,0,304,268,92,176
128,Westchester County (Southeast) PUMA,8261,4872,3389,6942,4637,2305,1319,235,1084,1309,669,640,1309,669,640,0,0,0,3250,1552,1698,2568,1447,1121,682,105,577,3702,2651,1051,3065,2521,544,637,130,507
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,676,107,569,142,107,35,534,0,534,276,0,276,35,0,35,241,0,241,359,66,293,66,66,0,293,0,293,41,41,0,41,41,0,0,0,0
130,Erie County (Northeast) PUMA,810,649,161,674,513,161,136,136,0,590,523,67,454,387,67,136,136,0,126,126,0,126,126,0,0,0,0,94,0,94,94,0,94,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,2008,1443,565,1883,1443,440,125,0,125,135,62,73,135,62,73,0,0,0,1660,1381,279,1535,1381,154,125,0,125,213,0,213,213,0,213,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7371,4232,3139,5826,3524,2302,1545,708,837,3592,1856,1736,3416,1801,1615,176,55,121,2233,1384,849,1568,1169,399,665,215,450,1546,992,554,842,554,288,704,438,266
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",4989,3313,1676,4459,2923,1536,530,390,140,263,168,95,204,168,36,59,0,59,4212,2902,1310,3864,2635,1229,348,267,81,514,243,271,391,120,271,123,123,0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4631,1997,2634,4006,1921,2085,625,76,549,3162,1287,1875,3086,1211,1875,76,76,0,1036,710,326,920,710,210,116,0,116,433,0,433,0,0,0,433,0,433
135,Albany County (East Central)--Albany City PUMA,2942,1549,1393,2942,1549,1393,0,0,0,1537,996,541,1537,996,541,0,0,0,796,481,315,796,481,315,0,0,0,609,72,537,609,72,537,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",18784,9920,8864,16160,9604,6556,2624,316,2308,11792,6367,5425,10685,6224,4461,1107,143,964,6298,3438,2860,5172,3265,1907,1126,173,953,694,115,579,303,115,188,391,0,391
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,26353,16697,9656,22723,15622,7101,3630,1075,2555,4691,1601,3090,4451,1528,2923,240,73,167,18009,12898,5111,15526,11967,3559,2483,931,1552,3653,2198,1455,2746,2127,619,907,71,836
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9441,5796,3645,8151,5319,2832,1290,477,813,1899,889,1010,1650,726,924,249,163,86,4741,2997,1744,3827,2732,1095,914,265,649,2801,1910,891,2674,1861,813,127,49,78
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3338,1146,2192,3259,1146,2113,79,0,79,2439,930,1509,2360,930,1430,79,0,79,603,176,427,603,176,427,0,0,0,296,40,256,296,40,256,0,0,0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",15125,9147,5978,12467,8270,4197,2658,877,1781,2623,1680,943,1866,1482,384,757,198,559,10437,5934,4503,8861,5461,3400,1576,473,1103,2065,1533,532,1740,1327,413,325,206,119
141,NYC-Manhattan Community District 8--Upper East Side PUMA,15080,7114,7966,11794,5368,6426,3286,1746,1540,9024,2931,6093,8772,2931,5841,252,0,252,6056,4183,1873,3022,2437,585,3034,1746,1288,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,4504,2700,1804,3773,2077,1696,731,623,108,1488,527,961,1380,527,853,108,0,108,2058,1296,762,1680,918,762,378,378,0,958,877,81,713,632,81,245,245,0
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",7852,4553,3299,7284,4137,3147,568,416,152,4060,1839,2221,3804,1583,2221,256,256,0,3194,2268,926,3119,2193,926,75,75,0,598,446,152,361,361,0,237,85,152
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,9624,6702,2922,8386,6049,2337,1238,653,585,3271,2321,950,3007,2181,826,264,140,124,5029,3424,1605,4185,3041,1144,844,383,461,1324,957,367,1194,827,367,130,130,0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,16369,9832,6537,13298,8716,4582,3071,1116,1955,2982,2346,636,2919,2283,636,63,63,0,9115,4474,4641,6563,3673,2890,2552,801,1751,4272,3012,1260,3816,2760,1056,456,252,204
146,Capital Region,16141,8783,7358,13580,7889,5691,2561,894,1667,10120,5677,4443,8859,5273,3586,1261,404,857,4307,2221,2086,3069,1793,1276,1238,428,810,1714,885,829,1652,823,829,62,62,0
147,Central NY,7499,4496,3003,5802,3722,2080,1697,774,923,3224,2087,1137,2314,1631,683,910,456,454,2964,1338,1626,2319,1087,1232,645,251,394,1311,1071,240,1169,1004,165,142,67,75
148,Finger Lakes,15396,8811,6585,12945,7618,5327,2451,1193,1258,7065,3599,3466,5836,2831,3005,1229,768,461,7247,4584,2663,6081,4159,1922,1166,425,741,1084,628,456,1028,628,400,56,0,56
149,Long Island,161696,92029,69667,138530,84308,54222,23166,7721,15445,65053,34177,30876,57619,31577,26042,7434,2600,4834,75770,42891,32879,62298,38521,23777,13472,4370,9102,20873,14961,5912,18613,14210,4403,2260,751,1509
150,Mid-Hudson,109422,60753,48669,95273,56320,38953,14149,4433,9716,43671,20678,22993,40309,19863,20446,3362,815,2547,44784,25289,19495,38160,22852,15308,6624,2437,4187,20967,14786,6181,16804,13605,3199,4163,1181,2982
151,Mohawk Valley,3960,1816,2144,3213,1737,1476,747,79,668,1498,674,824,1242,674,568,256,0,256,1810,897,913,1319,818,501,491,79,412,652,245,407,652,245,407,0,0,0
152,New York City,671059,373819,297240,559866,334704,225162,111193,39115,72078,258858,124573,134285,228037,115212,112825,30821,9361,21460,329116,195048,134068,267744,172768,94976,61372,22280,39092,83085,54198,28887,64085,46724,17361,19000,7474,11526
153,North Country,2047,1163,884,1466,754,712,581,409,172,1204,602,602,899,297,602,305,305,0,554,296,258,406,296,110,148,0,148,289,265,24,161,161,0,128,104,24
154,Southern Tier,7552,3655,3897,6311,3336,2975,1241,319,922,5594,2833,2761,4536,2514,2022,1058,319,739,1225,458,767,1225,458,767,0,0,0,733,364,369,550,364,186,183,0,183
155,Western NY,12454,7654,4800,9536,6760,2776,2918,894,2024,7438,4937,2501,6022,4487,1535,1416,450,966,3783,1824,1959,2356,1432,924,1427,392,1035,1233,893,340,1158,841,317,75,52,23
