,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
115,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",6804,2940,3864,5390,2615,2775,1414,325,1089,2663,780,1883,1976,594,1382,687,186,501,3907,2077,1830,3245,1938,1307,662,139,523,234,83,151,169,83,86,65,0,65
116,Oneida County (Central)--Greater Utica & Rome Cities PUMA,3617,1627,1990,2690,1097,1593,927,530,397,984,418,566,984,418,566,0,0,0,1841,964,877,1312,620,692,529,344,185,792,245,547,394,59,335,398,186,212
117,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",19737,11395,8342,13631,8216,5415,6106,3179,2927,4737,2603,2134,3381,1682,1699,1356,921,435,12360,7349,5011,8746,5793,2953,3614,1556,2058,2640,1443,1197,1504,741,763,1136,702,434
118,Erie County (Central) PUMA,932,617,315,785,566,219,147,51,96,262,168,94,211,117,94,51,51,0,545,449,96,449,449,0,96,0,96,125,0,125,125,0,125,0,0,0
119,Livingston & Wyoming Counties PUMA,156,156,0,95,95,0,61,61,0,0,0,0,0,0,0,0,0,0,17,17,0,17,17,0,0,0,0,139,139,0,78,78,0,61,61,0
120,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,10653,5514,5139,8839,4750,4089,1814,764,1050,7970,4408,3562,6605,3690,2915,1365,718,647,1968,794,1174,1922,748,1174,46,46,0,715,312,403,312,312,0,403,0,403
121,Niagara County (North & East) PUMA,86,86,0,86,86,0,0,0,0,86,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,Westchester County (Southwest)--Yonkers City PUMA,21836,10634,11202,16477,8862,7615,5359,1772,3587,7079,3364,3715,6419,3238,3181,660,126,534,11197,4856,6341,7670,3717,3953,3527,1139,2388,3560,2414,1146,2388,1907,481,1172,507,665
123,Sullivan & Ulster (West) Counties PUMA,1021,214,807,965,190,775,56,24,32,611,190,421,611,190,421,0,0,0,299,24,275,243,0,243,56,24,32,111,0,111,111,0,111,0,0,0
124,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",8080,4373,3707,5013,3000,2013,3067,1373,1694,1883,899,984,1568,802,766,315,97,218,4395,2737,1658,2615,1706,909,1780,1031,749,1802,737,1065,830,492,338,972,245,727
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,22096,11397,10699,16950,8499,8451,5146,2898,2248,9477,4756,4721,8069,3872,4197,1408,884,524,9035,4139,4896,6799,3242,3557,2236,897,1339,3584,2502,1082,2082,1385,697,1502,1117,385
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",18453,9842,8611,12757,7522,5235,5696,2320,3376,2731,606,2125,2211,505,1706,520,101,419,11765,7504,4261,8530,6025,2505,3235,1479,1756,3957,1732,2225,2016,992,1024,1941,740,1201
127,NYC-Manhattan Community District 11--East Harlem PUMA,9597,3390,6207,6062,2979,3083,3535,411,3124,4075,1302,2773,3537,1302,2235,538,0,538,4619,1996,2623,2344,1677,667,2275,319,1956,903,92,811,181,0,181,722,92,630
128,Westchester County (Southeast) PUMA,9173,4872,4301,7496,4222,3274,1677,650,1027,1643,669,974,1643,669,974,0,0,0,3555,1552,2003,2553,1316,1237,1002,236,766,3975,2651,1324,3300,2237,1063,675,414,261
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,896,162,734,360,66,294,536,96,440,276,0,276,35,0,35,241,0,241,524,66,458,325,66,259,199,0,199,96,96,0,0,0,0,96,96,0
130,Erie County (Northeast) PUMA,921,649,272,921,649,272,0,0,0,590,523,67,590,523,67,0,0,0,237,126,111,237,126,111,0,0,0,94,0,94,94,0,94,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,2241,1443,798,2091,1293,798,150,150,0,135,62,73,135,62,73,0,0,0,1893,1381,512,1743,1231,512,150,150,0,213,0,213,213,0,213,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8212,4575,3637,6329,3411,2918,1883,1164,719,3892,1856,2036,3606,1856,1750,286,0,286,2655,1740,915,1841,1173,668,814,567,247,1665,979,686,882,382,500,783,597,186
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",6112,3417,2695,4551,2893,1658,1561,524,1037,775,168,607,263,168,95,512,0,512,4646,3006,1640,4017,2725,1292,629,281,348,691,243,448,271,0,271,420,243,177
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5962,2507,3455,5363,2164,3199,599,343,256,4191,1779,2412,3610,1454,2156,581,325,256,1320,710,610,1320,710,610,0,0,0,451,18,433,433,0,433,18,18,0
135,Albany County (East Central)--Albany City PUMA,3344,1549,1795,2654,1274,1380,690,275,415,1852,996,856,1376,848,528,476,148,328,883,481,402,669,354,315,214,127,87,609,72,537,609,72,537,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",23006,11308,11698,18908,9180,9728,4098,2128,1970,13382,6942,6440,11267,5929,5338,2115,1013,1102,8464,3930,4534,6779,3000,3779,1685,930,755,1160,436,724,862,251,611,298,185,113
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,31711,17868,13843,20246,11862,8384,11465,6006,5459,5705,1808,3897,4484,1344,3140,1221,464,757,21590,13456,8134,13165,9126,4039,8425,4330,4095,4416,2604,1812,2597,1392,1205,1819,1212,607
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,10783,5891,4892,8796,4904,3892,1987,987,1000,2122,889,1233,2013,836,1177,109,53,56,5306,2997,2309,4221,2250,1971,1085,747,338,3355,2005,1350,2562,1818,744,793,187,606
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",3660,1223,2437,2883,936,1947,777,287,490,2648,1007,1641,2136,760,1376,512,247,265,679,176,503,491,176,315,188,0,188,333,40,293,256,0,256,77,40,37
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",19437,10152,9285,11834,6123,5711,7603,4029,3574,3035,1680,1355,1781,1195,586,1254,485,769,13260,6614,6646,9181,4380,4801,4079,2234,1845,3142,1858,1284,872,548,324,2270,1310,960
141,NYC-Manhattan Community District 8--Upper East Side PUMA,18806,7780,11026,17926,7780,10146,880,0,880,11717,3597,8120,11395,3597,7798,322,0,322,7089,4183,2906,6531,4183,2348,558,0,558,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,4951,2700,2251,4405,2361,2044,546,339,207,1488,527,961,1488,527,961,0,0,0,2379,1296,1083,2285,1202,1083,94,94,0,1084,877,207,632,632,0,452,245,207
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",9779,5062,4717,6885,3642,3243,2894,1420,1474,4239,1839,2400,3534,1244,2290,705,595,110,4167,2697,1470,2954,2233,721,1213,464,749,1373,526,847,397,165,232,976,361,615
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,12706,7800,4906,10594,6752,3842,2112,1048,1064,4166,2721,1445,3936,2534,1402,230,187,43,6515,3963,2552,5400,3276,2124,1115,687,428,2025,1116,909,1258,942,316,767,174,593
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,19618,10499,9119,14910,8576,6334,4708,1923,2785,3211,2429,782,2534,1752,782,677,677,0,10710,4734,5976,8618,4629,3989,2092,105,1987,5697,3336,2361,3758,2195,1563,1939,1141,798
146,Capital Region,19368,9300,10068,17073,8249,8824,2295,1051,1244,12601,5819,6782,11548,5374,6174,1053,445,608,4791,2402,2389,3852,2099,1753,939,303,636,1976,1079,897,1673,776,897,303,303,0
147,Central NY,9972,5715,4257,6795,3260,3535,3177,2455,722,4457,2434,2023,3532,1691,1841,925,743,182,3613,1957,1656,2187,857,1330,1426,1100,326,1902,1324,578,1076,712,364,826,612,214
148,Finger Lakes,18665,9929,8736,13607,6874,6733,5058,3055,2003,7872,4039,3833,6174,2852,3322,1698,1187,511,8452,4761,3691,6184,3574,2610,2268,1187,1081,2341,1129,1212,1249,448,801,1092,681,411
149,Long Island,188155,97944,90211,162514,85464,77050,25641,12480,13161,75614,36307,39307,68779,33167,35612,6835,3140,3695,86185,45144,41041,75229,40487,34742,10956,4657,6299,26356,16493,9863,18506,11810,6696,7850,4683,3167
150,Mid-Hudson,130597,64348,66249,107346,54316,53030,23251,10032,13219,51729,21566,30163,49213,21063,28150,2516,503,2013,54725,26734,27991,40999,21642,19357,13726,5092,8634,24143,16048,8095,17134,11611,5523,7009,4437,2572
151,Mohawk Valley,4686,1971,2715,3294,1345,1949,1392,626,766,1686,674,1012,1338,578,760,348,96,252,2208,1052,1156,1562,708,854,646,344,302,792,245,547,394,59,335,398,186,212
152,New York City,830736,421771,408965,617145,322172,294973,213591,99599,113992,306035,139365,166670,262525,120927,141598,43510,18438,25072,413005,220791,192214,293097,166036,127061,119908,54755,65153,111696,61615,50081,61523,35209,26314,50173,26406,23767
153,North Country,2466,855,1611,1063,454,609,1403,401,1002,1327,713,614,804,312,492,523,401,122,1099,142,957,219,142,77,880,0,880,40,0,40,40,0,40,0,0,0
154,Southern Tier,10189,5545,4644,6951,3179,3772,3238,2366,872,7143,3942,3201,5442,2667,2775,1701,1275,426,1662,895,767,1132,442,690,530,453,77,1384,708,676,377,70,307,1007,638,369
155,Western NY,15493,8470,7023,11277,6650,4627,4216,1820,2396,8662,5236,3426,6786,4404,2382,1876,832,1044,4944,2102,2842,3706,1792,1914,1238,310,928,1887,1132,755,785,454,331,1102,678,424
