,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
34,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,44468,22996,21472,104345.44593865251,119468,88149,34579,17625,16954,115048.37126579716,134004,95342,9205,4945,4260,68226.40521455731,72118,63708,684,426,258,49344.444444444445,67708,19021
35,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",35116,18682,16434,45978.34035767172,51819,39338,8143,3636,4507,63773.18433009947,72205,56970,25005,13547,11458,40295.44731053789,46925,32456,1968,1499,469,44554.21747967479,46597,38023
36,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,51131,29119,22012,70885.87805832078,77600,62002,36491,19025,17466,79339.28149406704,90316,67382,12372,8600,3772,47774.08745554478,49871,42993,2268,1494,774,60950.22045855379,75298,33254
37,Suffolk County (Northwest)--Huntington Town (North) PUMA,29690,15923,13767,110988.63954193331,133745,84668,19490,10796,8694,135706.64484350948,162240,102757,9913,5051,4862,63646.14143044487,73934,52958,287,76,211,67616.72473867596,61000,70000
38,Erie County (Northeast) PUMA,42324,24105,18219,65226.99021831585,75021,52268,17218,9426,7792,78467.71541410152,90817,63528,24571,14144,10427,56232.62585975337,65358,43853,535,535,0,52183.47663551402,52183,0
39,Monroe County (North & West) PUMA,37663,20524,17139,50712.13323420864,52897,48094,13730,5917,7813,70217.9018208303,73474,67751,22692,13668,9024,39481.02511898467,44885,31294,1241,939,302,40270.63658340048,39851,41573
40,Oneida County (Central)--Greater Utica & Rome Cities PUMA,40458,21032,19426,53423.09199663849,62815,43253,14222,7291,6931,75689.30417662776,93571,56878,25114,12844,12270,41487.63924504261,46693,36038,1122,897,225,38340.10695187166,43693,16997
41,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",19705,13769,5936,64545.573204770364,69840,52262,9200,6135,3065,81479.6695652174,86056,72318,8543,5987,2556,52226.9998829451,60796,32154,1962,1647,315,38777.930682976556,42314,20288
42,Erie County (West Central)--Buffalo City (East) PUMA,34762,19175,15587,41025.9177262528,44263,37042,6580,3605,2975,60119.05623100304,62817,56848,24799,13362,11437,37775.94507843058,40774,34273,3383,2208,1175,27713.242684008277,35086,13857
43,Suffolk County (Northwest)--Smithtown Town PUMA,38655,21933,16722,101507.77061182253,111814,87989,22405,11583,10822,116340.99321580004,129177,102602,16029,10129,5900,80631.47545074552,91957,61186,221,221,0,111859.72850678733,111859,0
44,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,25808,15594,10214,159994.3288902666,190998,112659,17344,10301,7043,197645.26983394835,236490,140830,8411,5293,3118,83203.43359885864,102463,50508,53,0,53,25471.69811320755,0,25471
45,NYC-Manhattan Community District 8--Upper East Side PUMA,75606,35085,40521,158076.3269978573,207572,115219,69224,31304,37920,161709.33749855543,215850,117014,6382,3781,2601,118669.94672516453,139042,89055,0,0,0,#DIV/0!,0,0
46,Suffolk County (Southwest)--Islip Town (South) PUMA,33359,20201,13158,77287.91420606134,82939,68611,14444,7381,7063,93733.11617280531,101953,85142,17540,11782,5758,67748.39794754847,76324,50199,1375,1038,337,26225.090909090908,22814,36729
47,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",45732,23499,22233,119853.05820869413,143968,94364,39130,19672,19458,128683.19105545618,157155,99898,6216,3607,2609,69314.15572715572,78189,57043,386,220,166,38575.12953367876,43272,32349
48,Erie County (South) PUMA,60113,33414,26699,65200.66228602798,73591,54699,24137,11760,12377,86990.45929485852,100292,74351,34996,21119,13877,50972.603611841354,59336,38243,980,535,445,36613.73469387755,49376,21269
49,Albany County (Outside Albany City) PUMA,67166,35585,31581,69085.28962570349,77727,59347,29888,15185,14703,95644.71229255889,110737,80056,36248,19864,16384,48107.21700507614,53477,41596,1030,536,494,36663.1067961165,41197,31742
50,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,24225,10894,13331,69914.80487100103,89136,54206,9611,3545,6066,82024.38227031527,108704,66432,13133,6272,6861,64740.813980050254,86312,45021,1481,1077,404,37210.46590141796,41176,26638
51,Erie County (North Central) PUMA,34406,18470,15936,80929.50299366389,86716,74222,22215,11262,10953,88476.38802610849,97055,79655,11253,6270,4983,70327.81658224473,76724,62278,938,938,0,29380.170575692962,29380,0
52,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",42589,22525,20064,75552.6960013149,89130,60309,18848,8188,10660,89189.03650254669,110971,72458,22648,13592,9056,65426.77543270929,78246,46185,1093,745,348,50222.506861848124,47641,55747
53,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",33965,17747,16218,60187.71423524216,61934,58276,20839,9330,11509,73238.02524113441,77843,69504,10720,6729,3991,43679.254291044774,49045,34630,2406,1688,718,20709.434746467166,25382,9723
54,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,61585,30977,30608,157870.41162620767,192429,122894,53658,27284,26374,167502.39311938573,199995,133888,7778,3544,4234,94293.3774749293,141939,54412,149,149,0,8000.0,8000,0
55,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",32662,17341,15321,64965.117261649626,72144,56838,13243,6937,6306,85990.87668957184,97858,72935,17529,9211,8318,52301.630440983514,57011,47086,1890,1193,697,35088.99470899471,39466,27596
