,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_ownership_HS_grade,Overall_HS_grade
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,-0.903767876687961,-0.32818893417047257,-0.08081346009373584,-0.0794988551228618,#DIV/0!,-0.003944389293208698,-0.037089845752847295,#DIV/0!,-0.10092611224680646,-0.33160098499803087,-0.15420161514912542,-0.1546328691725149,0.8635085262768972,0.652078088184348,-0.24370736021581832,0.07578823895413563,D,C-,C,C,#DIV!0,C,C,#DIV!0,C,C-,C,C,C,B,B-,C
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",#DIV/0!,-0.6557338589299447,-0.3377040073026572,-0.33636692961438686,0.43060785128399837,-0.018250439705217444,-0.3572968781229807,#DIV/0!,0.5153567838259516,-0.11575296274510725,-2.592266988610934,-2.5928286015747064,-2.1684908909031106,-0.45543765452493035,-0.9103311488266026,-1.188535923337063,#DIV!0,C-,C-,C-,B-,C,C-,#DIV!0,B-,C,E,E,D,E,C-,D
62,Saratoga County (South & Central) PUMA,0.407677968788824,0.8096921413910588,0.512353599782942,0.513616314655678,#DIV/0!,1.6136931569892288,-0.5430078367923385,#DIV/0!,0.5153567838259516,-0.3916447113996466,1.1290581483872335,1.1286955079395222,0.8635085262768972,0.27809933642902857,1.2913738003549273,0.6877781988305591,B-,B,B-,B-,#DIV!0,A-,C-,#DIV!0,B-,C-,B,B,A-,B,B-,B-
63,Cattaraugus & Allegany Counties PUMA,0.407677968788824,0.6647146569264122,-2.535499363059321,-2.533970022812302,#DIV/0!,0.8192045924142534,-1.1946510448982979,#DIV/0!,0.5153567838259516,1.465019437549513,-0.504151058758741,-0.5046010239451506,-2.194584790141085,1.412954371789157,1.4462955853265052,0.2337556150923072,B-,B-,E,E,#DIV!0,B,D,#DIV!0,B-,A-,C-,C-,A-,E,A-,C
64,Genesee & Orleans Counties PUMA,0.407677968788824,0.9279274361642318,0.512353599782942,0.513616314655678,0.43060785128399837,-0.6514292422801503,-0.862331450778236,0.18263178251675538,0.5153567838259516,1.0307526613437163,-1.0339243848751332,-1.0344026760819143,-4.363257192677973,0.62916417267334,-1.1476369515015685,-0.7719925124705116,B-,B,B-,B-,B-,C-,D,C,B-,B,D,D,D,E,B-,D
65,Cayuga & Onondaga (South) Counties PUMA,0.407677968788824,0.8720925892017907,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-2.495481821321063,#DIV/0!,0.5153567838259516,-0.18065631826773768,0.43864726187635944,0.4382477064088239,0.8635085262768972,-1.1927975620445108,-1.5012555860944503,-0.0884213125740952,B-,B,#DIV!0,#DIV!0,#DIV!0,#DIV!0,E,#DIV!0,B-,C,B-,B-,D-,B,D,C
66,Sullivan & Ulster (West) Counties PUMA,0.407677968788824,0.5517322627032046,0.2853182880799712,0.2866008639419663,#DIV/0!,-0.0504056576575702,1.063501955874388,#DIV/0!,0.05251983378267775,0.9936239399040445,1.1246803613453604,1.1243174868253039,0.8635085262768972,0.993210262707767,0.4007189783297874,0.7932256270245484,B-,B-,B-,B-,#DIV!0,C,B,#DIV!0,C,B,B,B,B-,B,B,B
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.407677968788824,0.2429980951655955,0.512353599782942,0.513616314655678,0.43060785128399837,0.6606695790660607,0.04656950790575451,0.40207041666412197,-0.09072843611720208,-0.1725618254404712,0.630784018976691,0.6303947367136137,0.42987344606948297,1.0743416683576907,-0.017695467384802908,0.354915448739286,B-,C,B-,B-,B-,B-,C,B-,C,C,B-,B-,C,B-,B,B-
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,0.407677968788824,0.4863202300323614,0.512353599782942,0.513616314655678,0.43060785128399837,0.07176753240955171,0.9492070103336889,0.48165007246957786,0.5153567838259516,-0.20712413295101803,0.6248112497732965,0.6244216481570661,-0.5612222811064027,0.2894964509812788,1.451684529223877,0.3910606068434356,B-,B-,B-,B-,B-,C,B,B-,B-,C,B-,B-,A-,C-,B-,B-
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,-0.21888648415748832,-0.8792965288758744,0.013046450444365611,0.014352844574991606,0.2526628355250885,-0.259904389644188,0.4182084077765021,-0.09425955205094327,-0.12369341087732247,0.4441989759059323,-0.26523063254778434,-0.2656678230916697,-0.1372811228338267,0.5072561412289326,0.022377270855352453,0.025994199805659163,C,D,C,C,B-,C-,B-,C,C,B-,C-,C-,C,C,B-,C
70,Jefferson & Lewis Counties PUMA,0.407677968788824,-0.6527916524342091,-0.1394789565173164,-0.13815921950426965,0.03657546317877115,-1.0232306102871067,0.3643156346695152,-0.16358448172939877,0.29763532146169924,0.9325112870463739,0.530463960814754,0.5300693146198381,0.38700711081203404,-1.9581273736736786,0.3410262417020252,0.15151226611186372,B-,C-,C,C,C,D,B-,C,B-,B,B-,B-,B-,B-,E,C
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,0.407677968788824,0.5453869997537577,-0.4925159020572014,-0.49116528146516053,0.43060785128399837,0.38503646789830515,-0.6603820844218194,0.01780657425438627,-0.49702159537360274,-0.5543212659708878,-0.7134558293573796,-0.7139169856908393,0.8635085262768972,0.4422083360473515,0.03596441100472815,-0.16243348615196185,B-,B-,C-,C-,B-,B-,C-,C,C-,C-,C-,C-,C,B,B-,C
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,0.407677968788824,0.2099579432719357,0.21319665246810107,0.21448553751178026,#DIV/0!,0.03866155884177035,1.0390066710604422,#DIV/0!,-0.23456541248509327,0.3382442802305414,-0.1507686113250483,-0.15119968179194018,-0.09738543839480591,-0.2089810129751261,0.035293663272041885,-0.06705174478134722,B-,C,C,C,#DIV!0,C,B,#DIV!0,C,B-,C,C,C,C,C,C
73,Orange County (Northeast)--Greater Newburgh City PUMA,0.407677968788824,0.6140650323928328,0.4004779272785701,0.40175042900566504,0.43060785128399837,-0.7529880729636499,-0.5318961350176373,0.13852785725265757,0.35677130300537513,-0.633078643448591,0.05339593789245719,0.05297578373428671,0.8635085262768972,0.6154390048009437,0.42016369483845734,0.24702508672854662,B-,B-,B-,B-,B-,D,C-,C,B-,C-,C,C,B-,B,B-,C
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",-0.5452071855996986,-0.04195300170790599,0.22856929628184355,0.22985683653069156,0.10743441221338772,-0.5656478921357945,0.3706204339510661,-0.030903871495201456,0.19378975034211582,-0.6767757506445914,0.3877265482483641,0.3873242701424841,-0.0034639877435322895,-0.12422674165162145,0.5759756775426367,0.10576425231940793,C-,C,C,C,C,C-,B-,C,C,C-,B-,B-,B-,C,C,C
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",#DIV/0!,0.25684718611144663,0.17519429899985298,0.17648650847940248,0.18613262035979153,0.07659648514430985,0.15885806836256575,#DIV/0!,0.3292023458199252,-0.8331048198039935,0.006101201738235917,0.005678518816170164,0.6195994460582963,0.5098650669696188,-0.6028768236200724,0.004923562282597208,#DIV!0,B-,C,C,C,C,C,#DIV!0,B-,D,C,C,C-,B-,B-,C
76,Erie County (Central) PUMA,0.407677968788824,0.5308473905516933,-0.18706870383456925,-0.18574480368296392,#DIV/0!,1.2591512049615434,1.0661329811185958,#DIV/0!,-2.1833089091018976,-1.055972860868843,-0.6536349742640365,-0.654092932084705,-1.9570013920389198,0.5473208751290047,-0.5016530986554112,-0.9226204702692583,B-,B-,C,C,#DIV!0,A-,B,#DIV!0,E,D,C-,C-,C-,E,B-,D
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",-0.5611400426015075,0.31325050229602136,-0.09041278329574029,-0.08909733857860132,0.43060785128399837,0.3111203196055692,-0.3677943646258573,-0.0076379794165882175,-0.04247341492925643,-0.03502111434536784,0.5066694208181086,0.5062735023722291,0.2702590646343271,0.31873691922962166,-0.2729341094123318,0.1787871811953329,C-,B-,C,C,B-,B-,C-,C,C,C,B-,B-,C-,B-,B-,C
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",0.407677968788824,-0.03059986302981043,0.08453022035465657,0.08583036110392202,-0.1986960939202964,-2.0681885414842074,-0.5658317286164217,-0.3264682395433333,-0.053407952025163324,-0.4468046595256459,-0.2594012946270837,-0.2598381734868269,0.08534457286628697,-0.5124196150103932,-1.2302870950573745,-0.3824020309808858,B-,C,C,C,C,E,C-,C-,C,C-,C-,C-,D,C,C-,C-
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",-0.7272879826752765,-0.42539873374456505,-0.040702826861205105,-0.039391730757959764,-0.04730498186171257,0.25645636325496474,-0.9292001239857575,-0.2789757166616445,0.03633896903034665,-0.01758563834099993,0.1143644663922778,0.11394757211091722,0.08061179615284098,-0.1436722083545191,-0.4581893020557987,-0.03916919215213359,C-,C-,C,C,C,B-,D,C-,C,C,C,C,C-,C,C,C
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,0.407677968788824,-0.040579335406076535,0.03371951177264536,0.035024097429312326,0.43060785128399837,0.7916378785728265,0.5173619612217476,0.31077856195189685,0.16867433853106345,-0.40237288434977897,0.3618113272130131,0.36140766346719466,0.18046665410713378,0.029936734334966034,0.5014100760825971,0.17161912991231273,B-,C,C,C,B-,B,B-,B-,C,C-,B-,B-,B-,C,C,C
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.407677968788824,0.5207713761352092,0.512353599782942,0.513616314655678,#DIV/0!,0.8757836635126052,0.21331245773463578,#DIV/0!,0.5153567838259516,0.2915447207249585,1.4657744897430487,1.465429852908344,0.8635085262768972,-0.5608069729238228,0.937969655749536,0.7112538651864162,B-,B-,B-,B-,#DIV!0,B,C,#DIV!0,B-,B-,A-,A-,B,B,C-,B-
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",0.407677968788824,-0.5112453091701697,-0.41665631791717056,-0.4153123335015663,-0.06627151050995517,-0.1919254403433445,1.0219936536308387,-0.024534184146077647,#DIV/0!,0.1053666464566613,-1.5718187808602133,-1.572325832306265,-4.312976265632883,2.351234872406306,-1.5317531268217977,#DIV/0!,B-,C-,C-,C-,C,C,B,C,#DIV!0,C,D-,D-,D-,E,A,#DIV!0
83,"Chenango, Delaware & Broome (East) Counties PUMA",0.407677968788824,1.2698548444241646,0.4225655783656371,0.4238361478708335,#DIV/0!,-1.5048073995668132,-0.40114249409594716,#DIV/0!,0.5153567838259516,-0.867415946901927,0.42416186398028366,0.4237615340047544,0.8635085262768972,-0.4042394302308162,0.002921193139774909,0.1368649320135598,B-,A-,B-,B-,#DIV!0,D-,C-,#DIV!0,B-,D,B-,B-,C,B,C-,C
84,Orange County (Northwest) PUMA,0.407677968788824,0.4511026454484667,0.512353599782942,0.513616314655678,#DIV/0!,0.7169856237436761,-0.7616791389926444,#DIV/0!,0.2586993174187585,0.20434784833214487,0.8194184432908272,0.8190392469688166,0.8635085262768972,0.29970382925475925,0.6917585346492766,0.5652108208844971,B-,B-,B-,B-,#DIV!0,B-,D,#DIV!0,B-,C,B,B,B-,B,B-,B-
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,-0.5848827685794386,0.21884993639856867,0.12415228199640314,0.12544895661815395,0.104211840473893,-0.31781705350804823,0.2946127011905785,-0.005060586487127079,0.07702805238009854,0.59854019899965,0.805463983615549,0.8050840411738499,0.40170790326369815,0.28455096327333224,0.5184395952687638,0.49868781971070597,C-,C,C,C,C,C-,B-,C,C,B-,B,B,B-,B-,B-,B-
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,0.407677968788824,-1.619158607665022,-0.4036907798092333,-0.40234792961548715,#DIV/0!,0.774845588677289,2.253648518136843,#DIV/0!,#DIV/0!,-0.5506239067522767,-1.3026119875529212,-1.3031046449992463,-2.0489322114187614,0.9585389596869729,-0.9190423908601841,#DIV/0!,B-,D-,C-,C-,#DIV!0,B,A,#DIV!0,#DIV!0,C-,D-,D-,D,E,B,#DIV!0
87,Dutchess County (North & East) PUMA,0.407677968788824,-0.561965759935327,-1.8583573280317625,-1.8568872239915852,0.43060785128399837,0.6170467019505822,-0.43140077628997464,-0.46475408088932063,-0.5417760097127776,0.18773252995701512,-0.9434846486346644,-0.9439581041925276,0.8635085262768972,-0.23712775800656108,-0.8287020611223613,-0.34911536077642574,B-,C-,E,E,B-,B-,C-,C-,C-,C,D,D,D,B,C,C-
88,Putnam County PUMA,0.407677968788824,0.37873817036395946,0.512353599782942,0.513616314655678,0.43060785128399837,0.4987603440030259,0.2955651015196363,0.43390276434258057,0.29837143703685476,0.2400285775351919,-0.5904644383587851,-0.5909190185652955,0.023212562266870164,0.023284005371282748,0.31031384608992396,-0.040881861231993874,B-,B-,B-,B-,B-,B-,B-,B-,B-,C,C-,C-,B-,C,C,C
89,Albany County (Outside Albany City) PUMA,0.407677968788824,0.44933106121941935,0.512353599782942,0.513616314655678,0.43060785128399837,-0.21473953128898035,-0.7548471269160608,0.1920000196465458,0.5153567838259516,-0.6743376991282152,-0.8589960925871235,-0.8594650306948967,-0.6050899532780216,-0.7749039195764601,-0.8896416623922953,-0.5924396534044372,B-,B-,B-,B-,B-,C,D,C,B-,C-,D,D,D,C-,D,C-
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",0.407677968788824,0.19744441485079697,0.22905604784152725,0.23034354550947705,-0.5735744843450501,0.17025037497528858,0.027000016501254935,0.09831398344601697,0.0878633334432062,-0.4723270004159571,-0.3343994609872683,-0.33484034986315125,-0.034886061985348986,-0.2449865688464052,0.5742843537215365,-0.10847025070476975,B-,C,C,C,C-,C,C,C,C,C-,C-,C-,B-,C,C,C
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,-0.2778923881929545,0.5365459744448337,0.22335672548355015,0.22464472172671843,#DIV/0!,-1.3618697541459943,-0.3026380536046795,#DIV/0!,0.5153567838259516,-0.2089778942954814,-0.16456667091980828,-0.16499847914395957,-0.24469884984761667,0.08619548394603516,-0.2525594606667866,-0.062035583871666536,C-,B-,C,C,#DIV!0,D-,C-,#DIV!0,B-,C,C,C,C-,C,C,C
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.407677968788824,0.8551074935489236,0.512353599782942,0.513616314655678,0.43060785128399837,0.5676011050832509,0.7342869531465656,0.574464469470026,-0.1973851650609311,3.6413117297867386,0.5108639599564178,0.5104682657849501,0.6072660726836497,0.16682482658581596,-0.8001268343538309,0.6341746936261156,B-,B,B-,B-,B-,B-,B-,B-,C,A,B-,B-,D,B-,C,B-
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,0.407677968788824,-0.4274630981171974,-0.332601996925016,-0.33126536555926944,0.43060785128399837,0.37805681212865944,0.8410298273458533,0.13800599984940745,-1.5029919095311544,0.4530334272947798,-1.1903494408605009,-1.1908360958317525,0.8635085262768972,0.554275039773081,-0.643869375842003,-0.3796042612458076,B-,C-,C-,C-,B-,B-,B,C,D-,B-,D,D,C-,B,B-,C-
94,Suffolk County (Northwest)--Huntington Town (South) PUMA,0.407677968788824,-1.1863281267181855,0.512353599782942,0.513616314655678,#DIV/0!,0.12495127186175767,2.657139244939434,#DIV/0!,0.5153567838259516,0.19065838341940936,1.4657744897430487,1.465429852908344,#DIV/0!,0.2547042386410486,-0.2576102991108918,#DIV/0!,B-,D,B-,B-,#DIV!0,C,A,#DIV!0,B-,C,A-,A-,C-,#DIV!0,B-,#DIV!0
95,Oswego County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.9194251007331627,1.1483480286212797,0.5242255486767962,0.5238305689252806,0.8635085262768972,-1.1259110575427238,-1.4112559021274074,-0.05666848398614862,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,B,B-,B-,D-,B,D,C
96,Rensselaer County--Troy City PUMA,-5.572794007373101,0.08916454350278284,0.512353599782942,0.513616314655678,0.43060785128399837,0.7315146180922879,-0.9484092702975977,-0.60627805005043,0.2684530099703861,-0.997632273050392,-2.4832119603810736,-2.4837677423699764,-1.2964357866933784,-1.7338077538969776,-0.9322342476813762,-1.379805250586113,E,C,B-,B-,B-,B-,D,C-,B-,D,E,E,D,D-,D-,D-
97,Saratoga County (Outer) PUMA,0.407677968788824,0.6341597220246908,0.512353599782942,0.513616314655678,#DIV/0!,0.8584129064670972,3.3139143305594274,#DIV/0!,0.5153567838259516,1.149397356533406,-0.8443606597750581,-0.8448288153527423,0.8635085262768972,-0.5752557152564952,-1.9648237988966069,-0.2430009032349497,B-,B-,B-,B-,#DIV!0,B,A,#DIV!0,B-,B,D,D,E,B,C-,C
98,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5153567838259516,1.0379640826498928,1.4657744897430487,1.465429852908344,0.8635085262768972,-2.827086572071463,-0.44118321762030843,0.29710913510176606,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,B,A-,A-,C-,B,E,B-
99,Monroe County (East) PUMA,0.407677968788824,-2.1718229602860464,0.512353599782942,0.513616314655678,#DIV/0!,-0.22596156270880183,-0.05703603346361694,#DIV/0!,-1.8313590307183831,1.265349217653431,1.4657744897430487,1.465429852908344,0.8635085262768972,0.7200087495025034,0.9554444330515026,0.7005937483453347,B-,E,B-,B-,#DIV!0,C,C,#DIV!0,E,A-,A-,A-,B,B,B-,B-
100,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",0.407677968788824,0.30143635284961706,0.0452240408891246,0.04652762013261513,#DIV/0!,1.0129057557897307,0.049952345789465995,#DIV/0!,0.4165373487945307,0.11422679529317907,0.5249869591320528,0.5245920200917754,-2.0210188691378557,0.2981858116785984,1.957919796942485,0.25934712325639514,B-,B-,C,C,#DIV!0,B,C,#DIV!0,B-,C,B-,B-,A,E,B-,B-
101,Erie County (South) PUMA,0.407677968788824,0.6091495684358186,0.512353599782942,0.513616314655678,0.43060785128399837,-1.801504880440276,-0.8114294602179374,-0.019932719672993243,0.5153567838259516,0.47606286606700765,0.30216945579040594,0.30176260310172903,#DIV/0!,1.5514778822149478,0.3570955617503328,#DIV/0!,B-,B-,B-,B-,B-,E,D,C,B-,B-,B-,B-,B-,#DIV!0,A-,#DIV!0
102,Monroe County (Central)--Greece & Gates Towns PUMA,0.407677968788824,0.9336474634013832,0.512353599782942,0.513616314655678,0.43060785128399837,-1.4091141526469306,-0.9984740707492954,0.055759282073799925,-0.07803836083161128,-2.3649467035397755,-2.11770497039615,-2.1182412093882013,-1.1714469213455339,-1.0217822498701687,-0.964355845348207,-1.4052166086742353,B-,B,B-,B-,B-,D-,D,C,C,E,E,E,D,D,D,D-
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,-2.748779369977316,0.26439472646225215,0.14119145660149568,0.1424866406407407,-0.13651991285552112,0.7664230180610014,0.09269844529949454,-0.21115785653826463,0.5153567838259516,-0.03663417758234075,-0.05900551247885864,-0.05943167653903067,0.6537059266638038,-0.0030278273209678186,-0.3962119571631226,0.08782165134363352,E,B-,C,C,C,B,C,C,B-,C,C,C,C-,B-,C,C
104,NYC-Manhattan Community District 11--East Harlem PUMA,-0.7316234706318603,-0.21042515069326748,0.10051353191071918,0.10181227444410024,0.020304937974334296,-0.5530535315867761,-0.47742580267816354,-0.24998531589441625,0.2482528394712109,-0.5743689031346595,0.27255848738611266,0.2721500514525782,-0.12375263801508776,2.1871065798367724,0.4540160795428802,0.3908517852199724,C-,C,C,C,C,C-,C-,C,C,C-,B-,B-,B-,C,A,B-
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",0.407677968788824,-0.41006831473723465,-0.053553663484325435,-0.05224144319327764,0.0519966709883093,-0.7049759242279693,-0.48007569931057137,-0.17732005788232072,0.10378421459029874,-0.43996078406093614,0.532282136547343,0.5318875875669911,0.3526694069877497,-0.4624631673602291,0.17681183788752955,0.11357303316553524,B-,C-,C,C,C,C-,C-,C,C,C-,B-,B-,C,B-,C-,C
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,0.13411667955508424,-0.061051704304011904,0.2744844589098006,0.27576798251231754,0.43060785128399837,-0.8350189113501953,0.42723982000908256,0.09230659665943944,0.5153567838259516,1.0315949022366406,0.42629141234226126,0.4258911962298265,0.3407488347488627,-1.5153637516357796,-0.5148211082920806,0.10138546706509745,C,C,B-,B-,B-,D,B-,C,B-,B,B-,B-,C-,B-,D-,C
107,Onondaga County (North) PUMA,0.407677968788824,-4.159927285350643,0.512353599782942,0.513616314655678,0.43060785128399837,-1.6057993365538203,-0.9121313124984438,-0.6876574571273523,-2.571914262855049,1.1457657792492335,-1.9371328111345822,-1.9376593952602792,0.8635085262768972,-1.3032065956301535,0.8916546505700615,-0.6927120155405531,B-,E,B-,B-,B-,D-,D,C-,E,B,E,E,B,B,D-,C-
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,0.407677968788824,0.35970775156211254,-0.11293186892209241,-0.11161445424127511,0.2284136129753808,-1.0903284710113261,-0.6214123695488184,-0.13435540434245638,0.07866949238690384,-0.6901129143828143,0.14358622291408074,0.14317089106712316,0.24327037846319532,-0.5742526855638934,0.5746128497969959,-0.01157939504548698,B-,B-,C,C,C,D,C-,C,C,C-,C,C,B-,C,C-,C
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.02057748575780478,-0.292676721544264,-0.1787939224230264,-0.1774707461471191,0.43060785128399837,0.19908848731811998,1.7896548464220101,0.25585532580964626,0.5153567838259516,1.6564668317165407,1.4657744897430487,1.465429852908344,-0.21122082379055454,-0.24567545380356406,0.17943744452877505,0.6893670178755059,C,C-,C,C,B-,C,A,B-,B-,A-,A-,A-,C,C,C,B-
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.407677968788824,-2.0010156337925262,0.4523416470924136,0.4536096117949617,0.43060785128399837,0.43780930090818726,2.5863538756083235,0.39534066024059744,-0.05429202358913353,0.45366746262257385,0.2119755223952833,0.21156384720032156,0.22087307338144696,-0.5301577188723058,0.8611563161840851,0.19639806847461022,B-,E,B-,B-,B-,B-,A,B-,C,B-,C,C,B,C,C-,C
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.407677968788824,-0.2341900758525823,0.2420441407518682,0.2433305022248717,0.23194339157083574,-1.2656911657217178,0.290425068738596,-0.012065738499900629,-0.6834424576581283,-0.35494834333344377,0.17428726273616565,0.1738735724182103,0.25756944011648,-1.8177457087115274,-0.3878851519001634,-0.3768987694760581,B-,C,C,C,C,D-,B-,C,C-,C-,C,C,C-,B-,E,C-
112,Erie County (Northeast) PUMA,0.407677968788824,0.6164613913326548,0.512353599782942,0.513616314655678,#DIV/0!,0.6730675143516809,0.6614616034571861,#DIV/0!,-2.006451183552314,0.9631537507926385,1.4657744897430487,1.465429852908344,0.8635085262768972,0.19761359882518587,6.358102136205506,1.3295901673141866,B-,B-,B-,B-,#DIV!0,B-,B-,#DIV!0,E,B,A-,A-,A,B,C,A-
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.407677968788824,-0.26259032092522383,0.3488033049560544,0.3500803271654972,0.35555453606923854,-1.2257799792749675,-0.49342223282350506,-0.07423948514915461,0.5153567838259516,0.002207100759569306,-0.09046759105888465,-0.09089543733942311,0.6024083530575338,0.8612182804207259,-1.0191566782218267,0.1115244016348066,B-,C-,B-,B-,B-,D,C-,C,B-,C,C,C,D,B-,B,C
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,-1.5159726001939078,-0.157681434205436,-0.038880990657278854,-0.03757005392778471,#DIV/0!,0.3117487670624204,0.6261300242630532,#DIV/0!,-0.06057560423170014,-0.5878208942365247,0.32498432028602653,0.3245786874668384,0.4470902502803927,-0.3088047055521446,-0.07425151382490067,0.0093143628839982,D-,C,C,C,#DIV!0,B-,B-,#DIV!0,C,C-,B-,B-,C,B-,C-,C
115,Fulton & Montgomery Counties PUMA,0.407677968788824,0.3917985335770711,0.512353599782942,0.513616314655678,#DIV/0!,0.884041852203851,1.09409428917695,#DIV/0!,-0.9445860466717062,-0.5514235327713174,0.21310998016159968,0.21269836562404032,0.8635085262768972,-1.4676766638388425,0.19919123347813594,-0.21073973396302761,B-,B-,B-,B-,#DIV!0,B,B,#DIV!0,D,C-,C,C,C,B,D-,C
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,0.407677968788824,0.7033465031337088,-5.354276777989354,-5.352500851836636,#DIV/0!,1.1367973572681653,-1.8755986084769116,#DIV/0!,0.5153567838259516,1.0453973649999224,-0.4034756720140848,-0.40392025426988,-0.04922174999593119,-0.8992500228198551,-0.42379081772462057,-0.0884149097140711,B-,B-,E,E,#DIV!0,B,E,#DIV!0,B-,B,C-,C-,C-,C,D,C
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.5153567838259516,0.4827102739535856,-0.6254578163943119,-0.6259142676333757,0.8635085262768972,1.1074196848289741,0.0414875790012815,0.2513015376941432,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,B-,C-,C-,C,B,B,B-
118,NYC-Brooklyn Community District 4--Bushwick PUMA,0.407677968788824,0.10546354775193212,0.3707997241589363,0.3720748221274219,-0.10254690183743445,2.9430079515782372,-0.2896650933020316,0.543830288466555,0.38149493056108585,-0.445595794041327,0.22518412150636233,0.2247731525512754,-0.018810043518727622,1.0830059889249295,1.060689942195642,0.35867747116846294,B-,C,B-,B-,C,A,C-,B-,B-,C-,C,C,B,C,B,B-
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",-2.492302455725156,-0.010839306566674336,0.3513899904939677,0.35266678642084115,-0.038647124152412914,0.8818438511740314,0.08414068506041562,-0.12453536761356968,-0.2701655883003385,-2.979068759638136,-1.3294941985456108,-1.3299882933350762,-0.8805303684779178,-2.392945538150092,-1.867326047954348,-1.5785026849145027,E,C,B-,B-,C,B,C,C,C-,E,D-,D-,E,D,E,D-
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",-1.149291174335264,0.05496020277918894,-0.7655914900124644,-0.7642169808399263,-0.5566367618984017,0.05655332820613575,-0.7773029094162469,-0.5573608265024256,0.308835180805185,0.6746660329725009,0.32161854718062166,0.3212127343996407,-0.1674984008506947,0.2361498921565653,-0.7652480058910522,0.13281942582468093,D,C,D,D,C-,C,D,C-,B-,B-,B-,B-,D,C,C,C
