,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
52,Tompkins County PUMA,773,526,247,64889.53428201811,63261.61596958175,68356.27530364372,580,333,247,71701.39655172414,74182.61261261262,68356.27530364372,193,193,0,44418.65284974093,44418.65284974093,0.0,0,0,0,#DIV/0!,0.0,0.0
53,Suffolk County (South Central)--Brookhaven Town (South) PUMA,200,54,146,50000.0,50000.0,50000.0,146,0,146,50000.0,0.0,50000.0,54,54,0,50000.0,50000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
54,"Otsego, Schoharie, Oneida (South) & Herkimer (South) Counties PUMA",90,34,56,65844.44444444444,59000.0,70000.0,0,0,0,#DIV/0!,0.0,0.0,90,34,56,65844.44444444444,59000.0,70000.0,0,0,0,#DIV/0!,0.0,0.0
55,NYC-Manhattan Community District 8--Upper East Side PUMA,8553,4719,3834,197416.5439027242,236827.46344564526,148908.4246218049,8295,4560,3735,201768.37854128995,242917.5,151530.093708166,216,117,99,47291.666666666664,45000.0,50000.0,42,42,0,110000.0,110000.0,0.0
56,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",4156,2824,1332,239863.26997112608,295058.3392351275,122843.09309309309,3965,2758,1207,248741.9293820933,300085.1160261059,131422.53521126762,191,66,125,55549.73821989529,85000.0,40000.0,0,0,0,#DIV/0!,0.0,0.0
57,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",1441,750,691,112340.73560027758,148220.0,73397.97395079595,1319,750,569,118106.89916603487,148220.0,78414.76274165203,122,0,122,50000.0,0.0,50000.0,0,0,0,#DIV/0!,0.0,0.0
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,2013,1233,780,117404.86835568803,127376.31792376318,101642.30769230769,1057,542,515,108673.60454115421,107715.8671586716,109681.55339805825,907,691,216,126629.54796030872,142797.3950795948,74907.4074074074,49,0,49,135000.0,0.0,135000.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",308,226,82,49774.48051948052,55860.79646017699,33000.0,36,36,0,131000.0,131000.0,0.0,203,121,82,46965.51724137931,56429.7520661157,33000.0,69,69,0,15660.0,15660.0,0.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,1127,389,738,24957.409050576753,21000.0,27043.360433604335,134,0,134,53208.9552238806,0.0,53208.9552238806,993,389,604,21145.01510574018,21000.0,21238.41059602649,0,0,0,#DIV/0!,0.0,0.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",2081,1005,1076,79705.57424315232,95920.39800995025,64560.687732342005,613,92,521,65856.44371941272,120000.0,56295.58541266795,1468,913,555,85488.62397820163,93493.97590361445,72319.45945945945,0,0,0,#DIV/0!,0.0,0.0
62,Saratoga County (South & Central) PUMA,375,247,128,70653.86666666667,93017.004048583,27500.0,105,105,0,132525.7142857143,132525.7142857143,0.0,142,142,0,63802.81690140845,63802.81690140845,0.0,128,0,128,27500.0,0.0,27500.0
63,Cattaraugus & Allegany Counties PUMA,46,46,0,110956.52173913043,110956.52173913043,0.0,46,46,0,110956.52173913043,110956.52173913043,0.0,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
64,Genesee & Orleans Counties PUMA,99,99,0,100000.0,100000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,99,99,0,100000.0,100000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,239,121,118,50761.50627615063,85636.36363636363,15000.0,219,101,118,52356.16438356164,96000.0,15000.0,20,20,0,33300.0,33300.0,0.0,0,0,0,#DIV/0!,0.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,1291,674,617,73573.43144848954,80667.65578635015,65823.82495948137,464,328,136,124504.31034482758,118079.26829268293,140000.0,778,297,481,47013.239074550125,50515.15151515151,44850.93555093555,49,49,0,13000.0,13000.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",765,187,578,39326.06535947712,23000.0,44608.0276816609,765,187,578,39326.06535947712,23000.0,44608.0276816609,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1381,1056,325,80554.40984793627,89060.22727272728,52917.04615384615,724,498,226,114284.03314917127,137975.10040160644,62079.823008849555,513,414,99,42873.29434697856,45473.42995169082,32000.0,144,144,0,45208.333333333336,45208.333333333336,0.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,7734,4251,3483,71942.40108611327,81211.93366266761,60628.94056847545,4557,2237,2320,85089.13978494624,101893.29906124274,68886.16379310345,2878,1878,1000,53268.839471855455,57966.99680511182,44445.7,299,136,163,51316.387959866224,62019.117647058825,42386.503067484664
70,Jefferson & Lewis Counties PUMA,173,146,27,106282.08092485549,118169.86301369863,42000.0,157,130,27,116267.51592356688,131692.3076923077,42000.0,16,16,0,8300.0,8300.0,0.0,0,0,0,#DIV/0!,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1252,487,765,88796.80511182109,69217.65913757701,101260.91503267974,973,313,660,100948.61253854059,75332.26837060702,113096.9696969697,219,114,105,51463.92694063927,74122.80701754386,26862.85714285714,60,60,0,28000.0,28000.0,0.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,86,86,0,185000.0,185000.0,0.0,0,0,0,#DIV/0!,0.0,0.0,86,86,0,185000.0,185000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,373,96,277,80005.36193029491,77000.0,81046.93140794223,277,0,277,81046.93140794223,0.0,81046.93140794223,96,96,0,77000.0,77000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",1906,1725,181,52168.814270724026,53149.42608695652,42823.2044198895,687,575,112,66174.81804949054,68334.08695652174,55089.28571428572,840,812,28,51318.92857142857,51191.99507389162,55000.0,379,338,41,28664.274406332454,32020.0,1000.0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",178,178,0,42584.269662921346,42584.269662921346,0.0,0,0,0,#DIV/0!,0.0,0.0,178,178,0,42584.269662921346,42584.269662921346,0.0,0,0,0,#DIV/0!,0.0,0.0
76,Erie County (Central) PUMA,1481,1063,418,54223.49763673194,60904.60959548448,37233.01435406699,711,563,148,53640.787623066106,62048.312611012436,21658.108108108107,770,500,270,54761.55844155844,59616.8,45770.37037037037,0,0,0,#DIV/0!,0.0,0.0
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",2790,1330,1460,54522.93906810036,64482.70676691729,45450.0,1309,603,706,66726.20320855615,84266.00331674959,51745.32577903683,1309,655,654,44607.0282658518,45663.51145038168,43548.929663608564,172,72,100,37115.11627906977,70000.0,13438.0
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",14699,6282,8417,82626.34192802232,102839.923591213,67540.00237614351,8491,2890,5601,97999.77623365917,129412.73356401385,81791.34083199428,5791,3092,2699,58721.5506820929,75854.33376455368,39094.07187847351,417,300,117,101563.54916067146,124986.66666666667,41504.27350427351
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",1702,1243,459,134325.910693302,159712.55028157684,65577.34204793029,1177,797,380,170739.0824129142,216162.98619824342,75468.42105263157,525,446,79,52691.04761904762,58835.874439461884,18000.0,0,0,0,#DIV/0!,0.0,0.0
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,294,149,145,85775.1700680272,116600.0,54100.0,0,0,0,#DIV/0!,0.0,0.0,294,149,145,85775.1700680272,116600.0,54100.0,0,0,0,#DIV/0!,0.0,0.0
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,1278,815,463,100975.41471048513,127225.25153374232,54768.89848812095,711,629,82,114030.35161744023,109897.58346581877,145731.70731707316,567,186,381,84604.93827160494,185822.5806451613,35191.60104986877,0,0,0,#DIV/0!,0.0,0.0
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",2587,1139,1448,179004.20564360262,246664.26690079016,125782.65193370165,2587,1139,1448,179004.20564360262,246664.26690079016,125782.65193370165,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
83,"Chenango, Delaware & Broome (East) Counties PUMA",571,178,393,55560.85814360771,55619.10112359551,55534.478371501275,93,46,47,74570.43010752689,90000.0,59469.14893617021,478,132,346,51862.34309623431,43637.878787878784,55000.0,0,0,0,#DIV/0!,0.0,0.0
84,Orange County (Northwest) PUMA,111,67,44,59756.75675675676,55000.0,67000.0,44,0,44,67000.0,0.0,67000.0,67,67,0,55000.0,55000.0,0.0,0,0,0,#DIV/0!,0.0,0.0
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,1243,960,283,71501.15848753016,64234.3125,96151.94346289753,640,357,283,77919.375,63466.10644257703,96151.94346289753,545,545,0,67848.69724770643,67848.69724770643,0.0,58,58,0,35000.0,35000.0,0.0
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,1249,823,426,118929.46357085668,107580.68043742406,140854.46009389672,1174,780,394,118679.21635434413,109986.41025641025,135888.32487309646,75,43,32,122846.66666666667,63941.86046511628,202000.0,0,0,0,#DIV/0!,0.0,0.0
87,Dutchess County (North & East) PUMA,436,125,311,70724.77064220184,85488.0,64790.99678456592,436,125,311,70724.77064220184,85488.0,64790.99678456592,0,0,0,#DIV/0!,0.0,0.0,0,0,0,#DIV/0!,0.0,0.0
88,Putnam County PUMA,1255,636,619,71456.57370517928,70474.8427672956,72465.26655896608,407,62,345,87975.42997542997,85000.0,88510.14492753622,770,496,274,59327.27272727273,63229.83870967742,52262.77372262774,78,78,0,105000.0,105000.0,0.0
89,Albany County (Outside Albany City) PUMA,1772,1080,692,51704.40180586908,62164.07407407407,35380.05780346821,350,249,101,152611.42857142858,171923.69477911646,105000.0,1422,831,591,26867.932489451476,29275.812274368232,23482.23350253807,0,0,0,#DIV/0!,0.0,0.0
