,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
126,Suffolk County (Northwest)--Smithtown Town PUMA,552,200,352,291,130,161,261,70,191,191,0,191,0,0,0,191,0,191,231,70,161,161,0,161,70,70,0,130,130,0,130,130,0,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",958,553,405,958,553,405,0,0,0,172,38,134,172,38,134,0,0,0,690,419,271,690,419,271,0,0,0,96,96,0,96,96,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",320,63,257,63,63,0,257,0,257,63,63,0,63,63,0,0,0,0,257,0,257,0,0,0,257,0,257,0,0,0,0,0,0,0,0,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,2510,1772,738,2156,1604,552,354,168,186,890,354,536,673,276,397,217,78,139,1457,1255,202,1320,1165,155,137,90,47,163,163,0,163,163,0,0,0,0
130,Westchester County (Southwest)--Yonkers City PUMA,2722,1648,1074,2396,1648,748,326,0,326,940,564,376,774,564,210,166,0,166,1306,872,434,1306,872,434,0,0,0,476,212,264,316,212,104,160,0,160
131,Broome (Outer West) & Tioga Counties PUMA,139,49,90,49,49,0,90,0,90,49,49,0,49,49,0,0,0,0,90,0,90,0,0,0,90,0,90,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7306,4705,2601,6509,4258,2251,797,447,350,4347,2364,1983,3890,2196,1694,457,168,289,2736,2199,537,2396,1920,476,340,279,61,223,142,81,223,142,81,0,0,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",16079,8363,7716,13621,8083,5538,2458,280,2178,8094,3561,4533,6747,3365,3382,1347,196,1151,7538,4628,2910,6646,4544,2102,892,84,808,447,174,273,228,174,54,219,0,219
134,NYC-Manhattan Community District 10--Central Harlem PUMA,2665,1699,966,2085,1540,545,580,159,421,1637,827,810,1213,668,545,424,159,265,966,810,156,810,810,0,156,0,156,62,62,0,62,62,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",2003,1129,874,1922,1090,832,81,39,42,1220,477,743,1139,438,701,81,39,42,542,411,131,542,411,131,0,0,0,241,241,0,241,241,0,0,0,0
136,Erie County (Northwest) PUMA,573,280,293,511,280,231,62,0,62,422,129,293,360,129,231,62,0,62,151,151,0,151,151,0,0,0,0,0,0,0,0,0,0,0,0,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,5068,3142,1926,4376,3006,1370,692,136,556,1959,1090,869,1648,1023,625,311,67,244,2922,1999,923,2541,1930,611,381,69,312,187,53,134,187,53,134,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2271,1147,1124,2085,1147,938,186,0,186,659,399,260,659,399,260,0,0,0,1420,619,801,1297,619,678,123,0,123,192,129,63,129,129,0,63,0,63
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",8874,4651,4223,7464,3919,3545,1410,732,678,4240,2145,2095,3312,1413,1899,928,732,196,4228,2506,1722,3746,2506,1240,482,0,482,406,0,406,406,0,406,0,0,0
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,1198,777,421,974,696,278,224,81,143,765,556,209,718,556,162,47,0,47,332,120,212,155,39,116,177,81,96,101,101,0,101,101,0,0,0,0
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1166,509,657,746,417,329,420,92,328,525,185,340,409,185,224,116,0,116,641,324,317,337,232,105,304,92,212,0,0,0,0,0,0,0,0,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2683,702,1981,2605,702,1903,78,0,78,2387,525,1862,2387,525,1862,0,0,0,296,177,119,218,177,41,78,0,78,0,0,0,0,0,0,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,10411,5080,5331,8151,4408,3743,2260,672,1588,6339,2482,3857,5216,2263,2953,1123,219,904,3175,1853,1322,2327,1537,790,848,316,532,897,745,152,608,608,0,289,137,152
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,524,218,306,456,218,238,68,0,68,300,58,242,232,58,174,68,0,68,224,160,64,224,160,64,0,0,0,0,0,0,0,0,0,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,3891,2529,1362,3610,2438,1172,281,91,190,1604,900,704,1474,900,574,130,0,130,1619,1157,462,1468,1066,402,151,91,60,668,472,196,668,472,196,0,0,0
146,Capital Region,6617,3420,3197,5393,3210,2183,1224,210,1014,3141,2117,1024,2593,2023,570,548,94,454,3173,1303,1870,2497,1187,1310,676,116,560,303,0,303,303,0,303,0,0,0
147,Central NY,4790,2260,2530,3526,1883,1643,1264,377,887,2577,1484,1093,2195,1343,852,382,141,241,2213,776,1437,1331,540,791,882,236,646,0,0,0,0,0,0,0,0,0
148,Finger Lakes,6385,3640,2745,5049,3094,1955,1336,546,790,3902,2104,1798,3164,1788,1376,738,316,422,1902,1144,758,1377,914,463,525,230,295,581,392,189,508,392,116,73,0,73
149,Long Island,38633,21171,17462,33267,19821,13446,5366,1350,4016,21349,10484,10865,19018,10167,8851,2331,317,2014,14725,8971,5754,12197,7938,4259,2528,1033,1495,2559,1716,843,2052,1716,336,507,0,507
150,Mid-Hudson,25613,14234,11379,21160,13266,7894,4453,968,3485,11891,5880,6011,9493,5600,3893,2398,280,2118,11037,7052,3985,9588,6397,3191,1449,655,794,2685,1302,1383,2079,1269,810,606,33,573
151,Mohawk Valley,3610,1848,1762,2854,1576,1278,756,272,484,568,396,172,516,344,172,52,52,0,2818,1307,1511,2338,1232,1106,480,75,405,224,145,79,0,0,0,224,145,79
152,New York City,213191,114661,98530,181504,102366,79138,31687,12295,19392,133965,65199,68766,117499,59137,58362,16466,6062,10404,70102,42524,27578,57147,37780,19367,12955,4744,8211,9124,6938,2186,6858,5449,1409,2266,1489,777
153,North Country,2184,1058,1126,1521,639,882,663,419,244,1517,771,746,1144,411,733,373,360,13,634,287,347,377,228,149,257,59,198,33,0,33,0,0,0,33,0,33
154,Southern Tier,3499,1927,1572,2673,1643,1030,826,284,542,1983,1105,878,1450,957,493,533,148,385,1410,822,588,1117,686,431,293,136,157,106,0,106,106,0,106,0,0,0
155,Western NY,6967,4367,2600,5397,3983,1414,1570,384,1186,3341,2307,1034,2892,2130,762,449,177,272,3186,1779,1407,2431,1779,652,755,0,755,440,281,159,74,74,0,366,207,159
