,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NRB_mf_t,Total_NRB_m,Total_NRB_f,Total_RB_mf_t,Total_RB_m,Total_RB_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NRB_mf_t,BABS_NRB_m,BABS_NRB_f,BABS_RB_mf_t,BABS_RB_m,BABS_RB_f,Total_HS,Total_HS_m,Total_HS_f,HS_NRB_mf_t,HS_NRB_m,HS_NRB_f,HS_RB_mf_t,HS_RB_m,HS_RB_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NRB_mf_t,HSINC_NRB_m,HSINC_NRB_f,HSINC_RB_mf_t,HSINC_RB_m,HSINC_RB_f
10,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",823.0,711.0,112.0,605.0,565.0,40.0,218.0,146.0,72.0,565.0,565.0,0.0,565.0,565.0,0.0,0.0,0.0,0.0,258.0,146.0,112.0,40.0,0.0,40.0,218.0,146.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Livingston & Wyoming Counties PUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,1575.0,770.0,805.0,1520.0,715.0,805.0,55.0,55.0,0.0,1343.0,715.0,628.0,1343.0,715.0,628.0,0.0,0.0,0.0,155.0,55.0,100.0,100.0,0.0,100.0,55.0,55.0,0.0,77.0,0.0,77.0,77.0,0.0,77.0,0.0,0.0,0.0
13,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,579.0,459.0,120.0,220.0,100.0,120.0,359.0,359.0,0.0,120.0,0.0,120.0,120.0,0.0,120.0,0.0,0.0,0.0,459.0,459.0,0.0,100.0,100.0,0.0,359.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,521.0,254.0,267.0,271.0,135.0,136.0,250.0,119.0,131.0,521.0,254.0,267.0,271.0,135.0,136.0,250.0,119.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Nassau County (Northwest)--North Hempstead Town (North) PUMA,300.0,39.0,261.0,300.0,39.0,261.0,0.0,0.0,0.0,237.0,39.0,198.0,237.0,39.0,198.0,0.0,0.0,0.0,63.0,0.0,63.0,63.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Monroe County (Central)--Rochester City (East) PUMA,94.0,0.0,94.0,94.0,0.0,94.0,0.0,0.0,0.0,94.0,0.0,94.0,94.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Westchester County (Northwest) PUMA,263.0,200.0,63.0,263.0,200.0,63.0,0.0,0.0,0.0,199.0,136.0,63.0,199.0,136.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,0.0,64.0,64.0,0.0,0.0,0.0,0.0
18,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,374.0,188.0,186.0,374.0,188.0,186.0,0.0,0.0,0.0,374.0,188.0,186.0,374.0,188.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Onondaga County (Central)--Syracuse City PUMA,1098.0,117.0,981.0,1098.0,117.0,981.0,0.0,0.0,0.0,1098.0,117.0,981.0,1098.0,117.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Westchester County (Northeast) PUMA,1074.0,556.0,518.0,1074.0,556.0,518.0,0.0,0.0,0.0,1074.0,556.0,518.0,1074.0,556.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Madison & Cortland Counties PUMA,12.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
