,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
58,NYC-Brooklyn Community District 18--Canarsie & Flatlands PUMA,3692.0,1876.0,1816.0,3302.0,1524.0,1778.0,390.0,352.0,38.0,1740.0,915.0,825.0,1658.0,871.0,787.0,82.0,44.0,38.0,1783.0,841.0,942.0,1475.0,533.0,942.0,308.0,308.0,0.0,169.0,120.0,49.0,169.0,120.0,49.0,0.0,0.0,0.0
59,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",715.0,376.0,339.0,335.0,253.0,82.0,380.0,123.0,257.0,186.0,186.0,0.0,186.0,186.0,0.0,0.0,0.0,0.0,378.0,121.0,257.0,149.0,67.0,82.0,229.0,54.0,175.0,151.0,69.0,82.0,0.0,0.0,0.0,151.0,69.0,82.0
60,Suffolk County (Central)--Islip Town (Northwest) PUMA,1219.0,389.0,830.0,1219.0,389.0,830.0,0.0,0.0,0.0,134.0,0.0,134.0,134.0,0.0,134.0,0.0,0.0,0.0,1085.0,389.0,696.0,1085.0,389.0,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3073.0,1320.0,1753.0,1746.0,513.0,1233.0,1327.0,807.0,520.0,1557.0,407.0,1150.0,925.0,176.0,749.0,632.0,231.0,401.0,1516.0,913.0,603.0,821.0,337.0,484.0,695.0,576.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Saratoga County (South & Central) PUMA,691.0,247.0,444.0,515.0,199.0,316.0,176.0,48.0,128.0,162.0,105.0,57.0,114.0,57.0,57.0,48.0,48.0,0.0,401.0,142.0,259.0,401.0,142.0,259.0,0.0,0.0,0.0,128.0,0.0,128.0,0.0,0.0,0.0,128.0,0.0,128.0
63,Cattaraugus & Allegany Counties PUMA,123.0,86.0,37.0,80.0,63.0,17.0,43.0,23.0,20.0,123.0,86.0,37.0,80.0,63.0,17.0,43.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,Genesee & Orleans Counties PUMA,150.0,99.0,51.0,150.0,99.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,0.0,99.0,99.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,51.0,0.0,51.0,0.0,0.0,0.0
65,Cayuga & Onondaga (South) Counties PUMA,607.0,306.0,301.0,607.0,306.0,301.0,0.0,0.0,0.0,333.0,184.0,149.0,333.0,184.0,149.0,0.0,0.0,0.0,274.0,122.0,152.0,274.0,122.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Sullivan & Ulster (West) Counties PUMA,1291.0,674.0,617.0,914.0,570.0,344.0,377.0,104.0,273.0,464.0,328.0,136.0,464.0,328.0,136.0,0.0,0.0,0.0,778.0,297.0,481.0,401.0,193.0,208.0,377.0,104.0,273.0,49.0,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1200.0,187.0,1013.0,0.0,0.0,0.0,1200.0,187.0,1013.0,765.0,187.0,578.0,0.0,0.0,0.0,765.0,187.0,578.0,435.0,0.0,435.0,0.0,0.0,0.0,435.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
