,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",28320,12635,15685,17930,8263,9667,10390,4372,6018,4549,1747,2802,3885,1254,2631,664,493,171,17654,8636,9018,11746,6107,5639,5908,2529,3379,6117,2252,3865,2299,902,1397,3818,1350,2468
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,46572,23364,23208,42289,21501,20788,4283,1863,2420,18066,8738,9328,17478,8244,9234,588,494,94,27123,13804,13319,23775,12703,11072,3348,1101,2247,1383,822,561,1036,554,482,347,268,79
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,61958,30321,31637,54942,27243,27699,7016,3078,3938,40007,18067,21940,37134,16542,20592,2873,1525,1348,19729,11236,8493,16755,9996,6759,2974,1240,1734,2222,1018,1204,1053,705,348,1169,313,856
70,Jefferson & Lewis Counties PUMA,63782,33089,30693,52313,28131,24182,11469,4958,6511,15452,6753,8699,14370,6370,8000,1082,383,699,44618,24029,20589,35911,20296,15615,8707,3733,4974,3712,2307,1405,2032,1465,567,1680,842,838
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,39869,20241,19628,37679,18954,18725,2190,1287,903,21080,9777,11303,20419,9320,11099,661,457,204,17277,9724,7553,16131,8997,7134,1146,727,419,1512,740,772,1129,637,492,383,103,280
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,35504,14853,20651,30674,13384,17290,4830,1469,3361,10532,3484,7048,9914,3271,6643,618,213,405,22799,10134,12665,19151,9055,10096,3648,1079,2569,2173,1235,938,1609,1058,551,564,177,387
73,Orange County (Northeast)--Greater Newburgh City PUMA,50291,24121,26170,41063,21003,20060,9228,3118,6110,15563,6674,8889,14454,6558,7896,1109,116,993,31033,15978,15055,24628,13275,11353,6405,2703,3702,3695,1469,2226,1981,1170,811,1714,299,1415
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",41397,20919,20478,35158,17499,17659,6239,3420,2819,11870,4474,7396,11330,4244,7086,540,230,310,24915,13907,11008,21229,11949,9280,3686,1958,1728,4612,2538,2074,2599,1306,1293,2013,1232,781
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",58591,27714,30877,48464,23192,25272,10127,4522,5605,14203,3826,10377,12812,3415,9397,1391,411,980,37394,20133,17261,32447,17706,14741,4947,2427,2520,6994,3755,3239,3205,2071,1134,3789,1684,2105
76,Erie County (Central) PUMA,74102,36463,37639,64246,32912,31334,9856,3551,6305,23918,11195,12723,22264,10648,11616,1654,547,1107,46229,22710,23519,39524,20345,19179,6705,2365,4340,3955,2558,1397,2458,1919,539,1497,639,858
77,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",57469,27747,29722,45497,22877,22620,11972,4870,7102,19482,8746,10736,18308,8394,9914,1174,352,822,31716,16085,15631,25008,13081,11927,6708,3004,3704,6271,2916,3355,2181,1402,779,4090,1514,2576
78,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",29633,15121,14512,24063,12741,11322,5570,2380,3190,12783,5478,7305,11558,5092,6466,1225,386,839,14354,8047,6307,10957,6650,4307,3397,1397,2000,2496,1596,900,1548,999,549,948,597,351
79,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",35310,16782,18528,28281,13764,14517,7029,3018,4011,16454,6280,10174,15962,6130,9832,492,150,342,15237,8659,6578,9313,6111,3202,5924,2548,3376,3619,1843,1776,3006,1523,1483,613,320,293
80,NYC-Brooklyn Community District 5--East New York & Starrett City PUMA,45381,20841,24540,31473,14732,16741,13908,6109,7799,10725,3973,6752,9958,3579,6379,767,394,373,29212,14201,15011,19314,9987,9327,9898,4214,5684,5444,2667,2777,2201,1166,1035,3243,1501,1742
81,Onondaga County (Central)--Syracuse City (Outer) PUMA,76344,36605,39739,67284,32668,34616,9060,3937,5123,32852,14826,18026,31896,14411,17485,956,415,541,38868,18993,19875,32985,16840,16145,5883,2153,3730,4624,2786,1838,2403,1417,986,2221,1369,852
82,"NYC-Manhattan Community District 6--Murray Hill, Gramercy & Stuyvesant Town PUMA",62886,33301,29585,57969,30362,27607,4917,2939,1978,56895,28728,28167,53661,27206,26455,3234,1522,1712,4797,3421,1376,3792,2640,1152,1005,781,224,1194,1152,42,516,516,0,678,636,42
83,"Chenango, Delaware & Broome (East) Counties PUMA",50843,26104,24739,40223,21091,19132,10620,5013,5607,9570,4539,5031,8711,4274,4437,859,265,594,35949,18229,17720,28489,14816,13673,7460,3413,4047,5324,3336,1988,3023,2001,1022,2301,1335,966
84,Orange County (Northwest) PUMA,56147,27693,28454,47708,23435,24273,8439,4258,4181,12794,5155,7639,12159,4707,7452,635,448,187,39262,20034,19228,33063,17489,15574,6199,2545,3654,4091,2504,1587,2486,1239,1247,1605,1265,340
85,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,29318,15005,14313,24943,12833,12110,4375,2172,2203,17056,7341,9715,16013,6845,9168,1043,496,547,9967,6514,3453,7881,5465,2416,2086,1049,1037,2295,1150,1145,1049,523,526,1246,627,619
86,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,39805,19516,20289,37078,18454,18624,2727,1062,1665,25916,13168,12748,24982,12565,12417,934,603,331,12263,5674,6589,11287,5373,5914,976,301,675,1626,674,952,809,516,293,817,158,659
87,Dutchess County (North & East) PUMA,55338,27675,27663,48362,24602,23760,6976,3073,3903,23975,10579,13396,22973,10404,12569,1002,175,827,28198,15274,12924,23822,13205,10617,4376,2069,2307,3165,1822,1343,1567,993,574,1598,829,769
88,Putnam County PUMA,44752,22734,22018,41883,21660,20223,2869,1074,1795,19028,8807,10221,18481,8614,9867,547,193,354,24323,13455,10868,22125,12574,9551,2198,881,1317,1401,472,929,1277,472,805,124,0,124
89,Albany County (Outside Albany City) PUMA,87277,41882,45395,79707,38592,41115,7570,3290,4280,36757,15283,21474,35954,14827,21127,803,456,347,46678,24313,22365,41458,22108,19350,5220,2205,3015,3842,2286,1556,2295,1657,638,1547,629,918
90,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",46463,21900,24563,39053,19586,19467,7410,2314,5096,14439,5374,9065,12701,4739,7962,1738,635,1103,28680,14868,13812,24343,13689,10654,4337,1179,3158,3344,1658,1686,2009,1158,851,1335,500,835
91,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,18503,10221,8282,14645,8081,6564,3858,2140,1718,6334,2931,3403,5312,2588,2724,1022,343,679,10516,6694,3822,8329,4973,3356,2187,1721,466,1653,596,1057,1004,520,484,649,76,573
92,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",32470,16758,15712,21301,11228,10073,11169,5530,5639,10305,4671,5634,9332,4327,5005,973,344,629,19756,10578,9178,11028,6310,4718,8728,4268,4460,2409,1509,900,941,591,350,1468,918,550
93,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,52716,25723,26993,49475,24215,25260,3241,1508,1733,25703,11498,14205,24369,11183,13186,1334,315,1019,25106,13011,12095,23596,12145,11451,1510,866,644,1907,1214,693,1510,887,623,397,327,70
