,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
109,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,122,90,32,122,90,32,0,0,0,32,0,32,32,0,32,0,0,0,90,90,0,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Livingston & Wyoming Counties PUMA,53,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,53,53,0,0,0,0
111,Putnam County PUMA,1629,852,777,1167,721,446,462,131,331,519,405,114,519,405,114,0,0,0,794,131,663,332,0,332,462,131,331,316,316,0,316,316,0,0,0,0
112,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",7071,3815,3256,6455,3445,3010,616,370,246,1931,735,1196,1931,735,1196,0,0,0,4756,2696,2060,4232,2418,1814,524,278,246,384,384,0,292,292,0,92,92,0
113,Suffolk County (Northwest)--Huntington Town (North) PUMA,3500,2713,787,2629,2122,507,871,591,280,932,874,58,932,874,58,0,0,0,1955,1298,657,1084,707,377,871,591,280,613,541,72,613,541,72,0,0,0
114,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",10751,6324,4427,9574,5695,3879,1177,629,548,2768,1393,1375,2517,1267,1250,251,126,125,6400,3563,2837,5884,3255,2629,516,308,208,1583,1368,215,1173,1173,0,410,195,215
115,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,7634,3962,3672,6090,3272,2818,1544,690,854,3860,1752,2108,3860,1752,2108,0,0,0,3334,1874,1460,2084,1374,710,1250,500,750,440,336,104,146,146,0,294,190,104
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,7902,4680,3222,7121,4221,2900,781,459,322,5168,2581,2587,5040,2453,2587,128,128,0,2405,1995,410,2081,1768,313,324,227,97,329,104,225,0,0,0,329,104,225
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,12342,6974,5368,10825,6008,4817,1517,966,551,3030,1530,1500,3030,1530,1500,0,0,0,7657,4513,3144,6547,3547,3000,1110,966,144,1655,931,724,1248,931,317,407,0,407
118,Orange County (Northwest) PUMA,3646,2077,1569,2982,1644,1338,664,433,231,450,244,206,450,244,206,0,0,0,2766,1528,1238,2269,1262,1007,497,266,231,430,305,125,263,138,125,167,167,0
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,1557,707,850,1557,707,850,0,0,0,882,351,531,882,351,531,0,0,0,675,356,319,675,356,319,0,0,0,0,0,0,0,0,0,0,0,0
120,Monroe County (North & West) PUMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,1870,829,1041,1870,829,1041,0,0,0,1584,543,1041,1584,543,1041,0,0,0,69,69,0,69,69,0,0,0,0,217,217,0,217,217,0,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,1325,563,762,1281,519,762,44,44,0,619,280,339,619,280,339,0,0,0,388,103,285,344,59,285,44,44,0,318,180,138,318,180,138,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",6167,4293,1874,5344,3747,1597,823,546,277,2181,1557,624,2114,1490,624,67,67,0,3094,2076,1018,2563,1822,741,531,254,277,892,660,232,667,435,232,225,225,0
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,5522,3757,1765,5344,3579,1765,178,178,0,1134,956,178,956,778,178,178,178,0,4242,2655,1587,4242,2655,1587,0,0,0,146,146,0,146,146,0,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,7275,4724,2551,6409,3921,2488,866,803,63,2064,1335,729,2001,1335,666,63,0,63,3992,2683,1309,3571,2262,1309,421,421,0,1219,706,513,837,324,513,382,382,0
126,Erie County (South) PUMA,483,347,136,483,347,136,0,0,0,69,69,0,69,69,0,0,0,0,414,278,136,414,278,136,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",6866,4142,2724,5424,3210,2214,1442,932,510,2442,1103,1339,2155,949,1206,287,154,133,3424,2469,955,2847,2013,834,577,456,121,1000,570,430,422,248,174,578,322,256
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",3722,2535,1187,3017,1830,1187,705,705,0,2031,1321,710,1621,911,710,410,410,0,1396,919,477,1396,919,477,0,0,0,295,295,0,0,0,0,295,295,0
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",5790,4128,1662,5343,3681,1662,447,447,0,2190,1467,723,2190,1467,723,0,0,0,2797,1858,939,2740,1801,939,57,57,0,803,803,0,413,413,0,390,390,0
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,10597,6791,3806,9888,6082,3806,709,709,0,6251,2986,3265,6150,2885,3265,101,101,0,2763,2287,476,2615,2139,476,148,148,0,1583,1518,65,1123,1058,65,460,460,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,1212,805,407,1072,665,407,140,140,0,572,437,135,572,437,135,0,0,0,640,368,272,500,228,272,140,140,0,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",19767,11006,8761,17542,10568,6974,2225,438,1787,6127,1633,4494,5403,1633,3770,724,0,724,9077,6409,2668,8358,5971,2387,719,438,281,4563,2964,1599,3781,2964,817,782,0,782
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",8636,4686,3950,7875,4179,3696,761,507,254,3826,1728,2098,3625,1728,1897,201,0,201,3703,2224,1479,3472,1993,1479,231,231,0,1107,734,373,778,458,320,329,276,53
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",13378,6691,6687,10464,5506,4958,2914,1185,1729,2625,1735,890,2168,1357,811,457,378,79,8781,3593,5188,7533,3386,4147,1248,207,1041,1972,1363,609,763,763,0,1209,600,609
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2296,1271,1025,2100,1075,1025,196,196,0,722,475,247,526,279,247,196,196,0,740,390,350,740,390,350,0,0,0,834,406,428,834,406,428,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,2210,1389,821,1480,877,603,730,512,218,830,487,343,729,386,343,101,101,0,737,437,300,500,297,203,237,140,97,643,465,178,251,194,57,392,271,121
137,NYC-Manhattan Community District 8--Upper East Side PUMA,8519,4989,3530,7740,4471,3269,779,518,261,7463,4554,2909,6874,4036,2838,589,518,71,1036,415,621,846,415,431,190,0,190,20,20,0,20,20,0,0,0,0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,10603,6259,4344,7647,4742,2905,2956,1517,1439,2618,1092,1526,2352,1003,1349,266,89,177,5823,3617,2206,4134,2770,1364,1689,847,842,2162,1550,612,1161,969,192,1001,581,420
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",15035,9457,5578,10246,5959,4287,4789,3498,1291,3013,962,2051,2169,412,1757,844,550,294,9830,6532,3298,6567,4086,2481,3263,2446,817,2192,1963,229,1510,1461,49,682,502,180
140,Monroe County (East) PUMA,1422,814,608,1422,814,608,0,0,0,687,435,252,687,435,252,0,0,0,650,294,356,650,294,356,0,0,0,85,85,0,85,85,0,0,0,0
141,Suffolk County (East) PUMA,5241,3100,2141,4126,2369,1757,1115,731,384,967,165,802,967,165,802,0,0,0,3426,2087,1339,3042,2087,955,384,0,384,848,848,0,117,117,0,731,731,0
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",18467,10304,8163,16276,8913,7363,2191,1391,800,10750,5880,4870,9669,5037,4632,1081,843,238,6996,3785,3211,5920,3271,2649,1076,514,562,721,639,82,687,605,82,34,34,0
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",12807,7732,5075,9035,5711,3324,3772,2021,1751,4478,2482,1996,4204,2298,1906,274,184,90,6592,3683,2909,3764,2407,1357,2828,1276,1552,1737,1567,170,1067,1006,61,670,561,109
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,16247,10932,5315,15328,10440,4888,919,492,427,2234,1330,904,2234,1330,904,0,0,0,8866,5404,3462,8140,5105,3035,726,299,427,5147,4198,949,4954,4005,949,193,193,0
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,6773,2681,4092,6530,2438,4092,243,243,0,6030,1938,4092,6030,1938,4092,0,0,0,317,317,0,74,74,0,243,243,0,426,426,0,426,426,0,0,0,0
146,Capital Region,13031,8696,4335,11972,7795,4177,1059,901,158,8767,5972,2795,8478,5683,2795,289,289,0,3240,1888,1352,2735,1541,1194,505,347,158,1024,836,188,759,571,188,265,265,0
147,Central NY,5263,2654,2609,4103,1999,2104,1160,655,505,2597,1637,960,2451,1506,945,146,131,15,1805,623,1182,1317,383,934,488,240,248,861,394,467,335,110,225,526,284,242
148,Finger Lakes,11543,7376,4167,11059,6994,4065,484,382,102,5892,4108,1784,5892,4108,1784,0,0,0,4708,2717,1991,4344,2406,1938,364,311,53,943,551,392,823,480,343,120,71,49
149,Long Island,132285,81373,50912,122327,74637,47690,9958,6736,3222,55243,28568,26675,54295,27709,26586,948,859,89,55758,36105,19653,50989,33310,17679,4769,2795,1974,21284,16700,4584,17043,13618,3425,4241,3082,1159
150,Mid-Hudson,104295,59059,45236,88986,50614,38372,15309,8445,6864,37072,17018,20054,34399,16733,17666,2673,285,2388,48553,27973,20580,41501,23800,17701,7052,4173,2879,18670,14068,4602,13086,10081,3005,5584,3987,1597
151,Mohawk Valley,3172,2053,1119,2287,1393,894,885,660,225,582,381,201,468,267,201,114,114,0,1914,1215,699,1397,923,474,517,292,225,676,457,219,422,203,219,254,254,0
152,New York City,576189,339879,236310,497401,290589,206812,78788,49290,29498,236176,124451,111725,221328,115492,105836,14848,8959,5889,272273,165956,106317,228298,140002,88296,43975,25954,18021,67740,49472,18268,47775,35095,12680,19965,14377,5588
153,North Country,1695,569,1126,1458,433,1025,237,136,101,953,551,402,734,433,301,219,118,101,669,18,651,651,0,651,18,18,0,73,0,73,73,0,73,0,0,0
154,Southern Tier,5068,3022,2046,4303,2257,2046,765,765,0,3294,1941,1353,3186,1833,1353,108,108,0,1332,870,462,675,213,462,657,657,0,442,211,231,442,211,231,0,0,0
155,Western NY,10233,7078,3155,7992,5407,2585,2241,1671,570,5388,3580,1808,4740,3216,1524,648,364,284,3245,2485,760,2148,1536,612,1097,949,148,1600,1013,587,1104,655,449,496,358,138
