,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
116,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,11803,6225,5578,10376,5468,4908,1427,757,670,7301,3417,3884,7009,3204,3805,292,213,79,3891,2522,1369,3198,2195,1003,693,327,366,611,286,325,169,69,100,442,217,225
117,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,15098,7096,8002,12481,6008,6473,2617,1088,1529,3636,1530,2106,3540,1530,2010,96,0,96,9660,4576,5084,7605,3547,4058,2055,1029,1026,1802,990,812,1336,931,405,466,59,407
118,Orange County (Northwest) PUMA,5243,2326,2917,3576,1644,1932,1667,682,985,682,252,430,674,244,430,8,8,0,3817,1714,2103,2639,1262,1377,1178,452,726,744,360,384,263,138,125,481,222,259
119,Nassau County (Central)--Hempstead Town (East Central) PUMA,2282,786,1496,2160,786,1374,122,0,122,1112,351,761,1112,351,761,0,0,0,1170,435,735,1048,435,613,122,0,122,0,0,0,0,0,0,0,0,0
120,Monroe County (North & West) PUMA,49,0,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,49,49,0,49,0,0,0
121,Suffolk County (Northwest)--Smithtown Town PUMA,2365,960,1405,2365,960,1405,0,0,0,1903,674,1229,1903,674,1229,0,0,0,145,69,76,145,69,76,0,0,0,317,217,100,317,217,100,0,0,0
122,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,2309,959,1350,1859,729,1130,450,230,220,1253,326,927,987,280,707,266,46,220,673,388,285,489,204,285,184,184,0,383,245,138,383,245,138,0,0,0
123,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",9253,5600,3653,7391,4309,3082,1862,1291,571,2915,1755,1160,2569,1534,1035,346,221,125,4298,2702,1596,3198,1999,1199,1100,703,397,2040,1143,897,1624,776,848,416,367,49
124,Suffolk County (Central)--Brookhaven Town (Central) PUMA,7518,3960,3558,6818,3659,3159,700,301,399,1827,1159,668,1225,858,367,602,301,301,5409,2655,2754,5311,2655,2656,98,0,98,282,146,136,282,146,136,0,0,0
125,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,11890,5950,5940,9273,4566,4707,2617,1384,1233,3620,1935,1685,3105,1645,1460,515,290,225,6786,3098,3688,5069,2389,2680,1717,709,1008,1484,917,567,1099,532,567,385,385,0
126,Erie County (South) PUMA,543,347,196,543,347,196,0,0,0,129,69,60,129,69,60,0,0,0,414,278,136,414,278,136,0,0,0,0,0,0,0,0,0,0,0,0
127,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",10093,4844,5249,7273,3672,3601,2820,1172,1648,3554,1395,2159,2836,1178,1658,718,217,501,5062,2879,2183,3911,2246,1665,1151,633,518,1477,570,907,526,248,278,951,322,629
128,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",6538,3165,3373,4734,2184,2550,1804,981,823,2675,1496,1179,2068,1086,982,607,410,197,3056,1268,1788,2560,992,1568,496,276,220,807,401,406,106,106,0,701,295,406
129,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",8847,5359,3488,7389,4357,3032,1458,1002,456,2404,1467,937,2226,1467,759,178,0,178,4699,2392,2307,4482,2335,2147,217,57,160,1744,1500,244,681,555,126,1063,945,118
130,Nassau County (West Central)--North Hempstead Town (South) PUMA,14604,7755,6849,13038,6839,6199,1566,916,650,8129,3253,4876,7797,3078,4719,332,175,157,3956,2525,1431,3444,2244,1200,512,281,231,2519,1977,542,1797,1517,280,722,460,262
131,Monroe County (Central)--Greece & Gates Towns PUMA,1971,1010,961,1424,665,759,547,345,202,846,437,409,723,437,286,123,0,123,1125,573,552,701,228,473,424,345,79,0,0,0,0,0,0,0,0,0
132,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",28029,12846,15183,23290,11393,11897,4739,1453,3286,7502,1955,5547,6288,1633,4655,1214,322,892,14960,7536,7424,12846,6796,6050,2114,740,1374,5567,3355,2212,4156,2964,1192,1411,391,1020
133,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",13232,6127,7105,11201,5167,6034,2031,960,1071,5365,2229,3136,5062,2182,2880,303,47,256,5915,2755,3160,4793,2395,2398,1122,360,762,1952,1143,809,1346,590,756,606,553,53
134,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",22551,10327,12224,13967,6765,7202,8584,3562,5022,3750,2280,1470,2845,1643,1202,905,637,268,15232,6189,9043,9964,4242,5722,5268,1947,3321,3569,1858,1711,1158,880,278,2411,978,1433
135,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,2891,1357,1534,2602,1161,1441,289,196,93,808,561,247,612,365,247,196,196,0,1249,390,859,1156,390,766,93,0,93,834,406,428,834,406,428,0,0,0
136,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,4008,2281,1727,2179,1328,851,1829,953,876,1350,846,504,1036,532,504,314,314,0,1499,671,828,724,484,240,775,187,588,1159,764,395,419,312,107,740,452,288
137,NYC-Manhattan Community District 8--Upper East Side PUMA,10599,5136,5463,8686,4618,4068,1913,518,1395,9396,4554,4842,7673,4036,3637,1723,518,1205,1036,415,621,846,415,431,190,0,190,167,167,0,167,167,0,0,0,0
138,NYC-Brooklyn Community District 7--Sunset Park & Windsor Terrace PUMA,14814,7909,6905,9376,5017,4359,5438,2892,2546,3312,1500,1812,2710,1075,1635,602,425,177,7620,3859,3761,5068,2770,2298,2552,1089,1463,3882,2550,1332,1598,1172,426,2284,1378,906
139,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",18658,10414,8244,11848,6403,5445,6810,4011,2799,3724,1271,2453,2361,412,1949,1363,859,504,11970,7180,4790,7607,4530,3077,4363,2650,1713,2964,1963,1001,1880,1461,419,1084,502,582
140,Monroe County (East) PUMA,1834,848,986,1834,848,986,0,0,0,721,469,252,721,469,252,0,0,0,957,294,663,957,294,663,0,0,0,156,85,71,156,85,71,0,0,0
141,Suffolk County (East) PUMA,6681,3486,3195,5109,2464,2645,1572,1022,550,1157,240,917,1080,203,877,77,37,40,4031,2187,1844,3547,2087,1460,484,100,384,1493,1059,434,482,174,308,1011,885,126
142,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",25271,12602,12669,20755,10380,10375,4516,2222,2294,13498,6679,6819,11007,5483,5524,2491,1196,1295,10598,4948,5650,8726,4040,4686,1872,908,964,1175,975,200,1022,857,165,153,118,35
143,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",20462,11037,9425,11772,6735,5037,8690,4302,4388,5123,2674,2449,4536,2490,2046,587,184,403,10217,5091,5126,5399,2743,2656,4818,2348,2470,5122,3272,1850,1837,1502,335,3285,1770,1515
144,Suffolk County (Central)--Islip Town (Northwest) PUMA,21412,12823,8589,19763,11843,7920,1649,980,669,2645,1420,1225,2555,1330,1225,90,90,0,11349,5643,5706,10311,5274,5037,1038,369,669,7418,5760,1658,6897,5239,1658,521,521,0
145,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,8401,3222,5179,7470,2640,4830,931,582,349,7258,2297,4961,6970,2140,4830,288,157,131,707,489,218,74,74,0,633,415,218,436,436,0,426,426,0,10,10,0
146,Capital Region,19625,10594,9031,16584,8753,7831,3041,1841,1200,13282,6972,6310,11831,5963,5868,1451,1009,442,4186,2182,2004,3247,1715,1532,939,467,472,2157,1440,717,1506,1075,431,651,365,286
147,Central NY,8968,4370,4598,6050,2766,3284,2918,1604,1314,4580,2622,1958,3339,1715,1624,1241,907,334,3070,1197,1873,2215,856,1359,855,341,514,1318,551,767,496,195,301,822,356,466
148,Finger Lakes,16866,9451,7415,14585,8133,6452,2281,1318,963,8160,4901,3259,7321,4517,2804,839,384,455,7381,3923,3458,6059,3060,2999,1322,863,459,1325,627,698,1205,556,649,120,71,49
149,Long Island,181124,95922,85202,160869,85571,75298,20255,10351,9904,74095,34806,39289,70255,32575,37680,3840,2231,1609,77047,40884,36163,68228,37001,31227,8819,3883,4936,29982,20232,9750,22386,15995,6391,7596,4237,3359
150,Mid-Hudson,138970,66772,72198,110633,54521,56112,28337,12251,16086,46320,19131,27189,42659,18296,24363,3661,835,2826,67419,32685,34734,51867,26096,25771,15552,6589,8963,25231,14956,10275,16107,10129,5978,9124,4827,4297
151,Mohawk Valley,5743,2522,3221,3343,1620,1723,2400,902,1498,1119,408,711,821,294,527,298,114,184,3322,1617,1705,1936,1123,813,1386,494,892,1302,497,805,586,203,383,716,294,422
152,New York City,836131,419889,416242,641537,332451,309086,194594,87438,107156,312315,148953,163362,270965,129991,140974,41350,18962,22388,409913,206794,203119,304030,162654,141376,105883,44140,61743,113903,64142,49761,66542,39806,26736,47361,24336,23025
153,North Country,2559,884,1675,2151,615,1536,408,269,139,1200,733,467,981,615,366,219,118,101,1183,151,1032,994,0,994,189,151,38,176,0,176,176,0,176,0,0,0
154,Southern Tier,8885,4330,4555,6989,3291,3698,1896,1039,857,6147,2759,3388,5160,2562,2598,987,197,790,2144,1295,849,1235,453,782,909,842,67,594,276,318,594,276,318,0,0,0
155,Western NY,15816,9254,6562,9958,5652,4306,5858,3602,2256,8441,4860,3581,6027,3461,2566,2414,1399,1015,5100,3333,1767,2574,1536,1038,2526,1797,729,2275,1061,1214,1357,655,702,918,406,512
