,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
34,Niagara County (North & East) PUMA,0.1821493259208712,0.5926879438288583,0.5436730995327466,0.45632952966874596,0.5463541997492823,-1.754870211018343,-0.3187825241463144,0.035363051933692435,0.3248011035033778,0.6050785882724805,-0.4451659626965421,0.4611273738870843,#DIV/0!,0.7552317110173271,0.39952106900010154,#DIV/0!,C,B-,B-,B-,B-,E,C-,C,B-,B-,C-,B-,B-,#DIV!0,B,#DIV!0
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,0.1821493259208712,-2.1357743120600223,0.5436730995327466,#DIV/0!,0.5463541997492823,0.07796649548407938,0.08497647733298416,#DIV/0!,0.3248011035033778,-0.7659736610508292,0.6153667878907039,0.4611273738870843,#DIV/0!,0.9291739815071992,-0.05015989809884057,#DIV/0!,C,E,B-,#DIV!0,B-,C,C,#DIV!0,B-,D,B-,B-,C,#DIV!0,B,#DIV!0
36,Suffolk County (East) PUMA,#DIV/0!,-0.06786061406095095,0.5436730995327466,0.45632952966874596,#DIV/0!,0.5039005721592482,-0.9099070857899628,#DIV/0!,#DIV/0!,-0.13287457678285094,-0.4638006148545244,-3.1187566552412997,0.5010342348186443,-1.108678793218477,-0.5363264379471937,#DIV/0!,#DIV!0,C,B-,B-,#DIV!0,B-,D,#DIV!0,#DIV!0,C,C-,E,C-,B-,D,#DIV!0
37,Warren & Washington Counties PUMA,0.1821493259208712,0.7079332110252049,-7.165243492021511,#DIV/0!,#DIV/0!,0.5114129272348522,-1.5787144275092722,#DIV/0!,0.3248011035033778,0.5903122570230563,0.6153667878907039,0.4611273738870843,#DIV/0!,1.0104069071212491,1.1658457290116713,#DIV/0!,C,B-,E,#DIV!0,#DIV!0,B-,D-,#DIV!0,B-,B-,B-,B-,B,#DIV!0,B,#DIV!0
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,0.1821493259208712,0.15449186875130036,0.46799833000096325,0.45632952966874596,0.5129826007957179,0.2936029808590444,0.12053142851152203,0.3125837235011665,#DIV/0!,1.21886370561089,0.5846251079972687,#DIV/0!,0.6503905676593816,2.104792785242491,0.603173860027869,#DIV/0!,C,C,B-,B-,B-,B-,C,B-,#DIV!0,B,B-,#DIV!0,B-,B-,A,#DIV!0
39,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",0.1821493259208712,0.2791701474769864,-1.8067619094926277,#DIV/0!,0.08053634352815968,-1.108252646735195,-0.20335551606995997,#DIV/0!,0.3248011035033778,1.0097543874977595,0.6153667878907039,#DIV/0!,0.5590886380636686,2.7914166990247247,1.2277477531062482,#DIV/0!,C,B-,E,#DIV!0,C,D,C,#DIV!0,B-,B,B-,#DIV!0,B,B-,A,#DIV!0
40,Westchester County (Central)--White Plains City PUMA,-0.05156541638509137,0.3069946466357707,0.41771848904460807,0.45632952966874596,0.5463541997492823,0.2668609102155923,-0.3190928108395811,0.23194279258418962,0.3248011035033778,0.21161575474909788,0.43556548672711554,0.4611273738870843,-0.25840455735468454,-0.16548433685207936,0.5291733126997591,0.21977059105138155,C,B-,B-,B-,B-,B-,C-,C,B-,C,B-,B-,B-,C-,C,C
41,"NYC-Bronx Community District 1 & 2--Hunts Point, Longwood & Melrose PUMA",#DIV/0!,-0.3709995648416561,-0.5744750357158113,#DIV/0!,0.0043461589131200615,#DIV/0!,-0.1658749536159568,#DIV/0!,#DIV/0!,-0.2167659259705961,-0.2962740675454586,#DIV/0!,#DIV/0!,-0.09943756014863463,0.5611244293943055,#DIV/0!,#DIV!0,C-,C-,#DIV!0,C,#DIV!0,C,#DIV!0,#DIV!0,C,C-,#DIV!0,B-,#DIV!0,C,#DIV!0
42,Erie County (North Central) PUMA,#DIV/0!,0.4062019166011638,-0.22078471158209567,-1.9873036694799477,#DIV/0!,-0.8437890303013161,3.140183146509468,#DIV/0!,#DIV/0!,-0.9739479331172962,-1.147700177876978,#DIV/0!,-0.6000042716573478,-0.8496140222851146,2.7551759280992,#DIV/0!,#DIV!0,B-,C,E,#DIV!0,D,A,#DIV!0,#DIV!0,D,D,#DIV!0,A,C-,D,#DIV!0
43,Chautauqua County PUMA,#DIV/0!,0.7248307836512564,0.5436730995327466,0.45632952966874596,#DIV/0!,0.7012355451283269,4.032852701671122,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-1.453176168077994,#DIV/0!,#DIV!0,B-,B-,B-,#DIV!0,B-,A,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0
