,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,15310,8685,6625,77435.87197909862,88401.3816925734,63060.70943396226,6795,2790,4005,91331.34657836644,116185.62724014337,74017.12858926342,7966,5660,2306,66955.64900828521,74017.33215547704,49622.98352124891,549,235,314,57519.12568306011,104978.72340425532,22000.0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",41795,23878,17917,193996.23591338677,227712.74269201775,149062.22079589218,37104,20874,16230,206185.7945235015,242798.12254479257,159097.33271719038,4691,3004,1687,97581.53059049243,122888.43541944075,52518.13870776526,0,0,0,#DIV/0!,0.0,0.0
54,Columbia & Greene Counties PUMA,31359,16686,14673,63533.7463567078,62352.17068200887,64877.42329448647,11801,4813,6988,88967.96051182103,98792.88385622273,82201.02346880366,18932,11384,7548,48380.11039509824,47786.5574490513,49275.31531531532,626,489,137,42350.798722044725,42773.00613496933,40843.79562043796
55,Rensselaer County--Troy City PUMA,49021,26020,23001,62237.987801146446,66193.7617217525,57762.99813051606,18573,8727,9846,77347.64389167071,84196.34009396128,71277.30347349177,28166,15523,12643,52166.7336505006,55136.824711718094,48520.07355849086,2282,1770,512,63568.093777388254,74401.85875706215,26115.4296875
56,Erie County (West Central)--Buffalo City (West) PUMA,24130,13019,11111,63872.08992954828,72889.26952914971,53306.464764647644,15239,7243,7996,78264.8986153947,98777.25528096093,59684.233366683344,8343,5228,3115,40007.88565264294,41838.71270084162,36935.15248796147,548,548,0,26950.638686131388,26950.638686131388,0.0
57,Erie County (South) PUMA,58586,32805,25781,63778.124978663844,71095.03520804756,54467.73205073504,26364,12239,14125,76153.03406159914,92406.55118882262,62069.721061946904,30515,18998,11517,54024.92675733246,59334.0799031477,45267.15203612052,1707,1568,139,47004.10076157001,47244.897959183676,44287.76978417266
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,36463,20831,15632,59322.87112963826,63616.86476885411,53600.75102354145,14029,7696,6333,85885.84147123815,96264.28404365905,73273.7312490131,21101,12105,8996,43053.35102601772,45100.25278810409,40299.04401956425,1333,1030,303,37305.791447861964,37295.553398058255,37340.59405940594
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",16357,7535,8822,75672.33111206211,78168.76310550763,73540.09181591475,14060,5843,8217,76842.71692745377,80106.9501968167,74521.5638310819,2016,1692,324,72559.38492063493,71475.60283687944,78219.13580246913,281,0,281,39444.83985765125,0.0,39444.83985765125
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,3386,1905,1481,55439.598346131126,41714.666666666664,73093.88251181634,1847,1068,779,61454.358419057935,44190.262172284645,85123.2349165597,1490,788,702,48294.147651006715,38092.94416243655,59745.071225071224,49,49,0,46000.0,46000.0,0.0
61,NYC-Manhattan Community District 10--Central Harlem PUMA,10327,6061,4266,130929.55069235983,152081.1499752516,100878.01687763713,9433,5301,4132,139632.64815011132,168934.00301829845,102041.5343659245,894,760,134,39099.217002237136,34532.5,65000.0,0,0,0,#DIV/0!,0.0,0.0
