,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
119,Monroe County (Central)--Greece & Gates Towns PUMA,920,462,458,42501.0,49861,35076,77,0,77,60000.0,0,60000,690,309,381,37994.0,47802,30039,153,153,0,54020.0,54020,0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,2136,1573,563,59746.839887640446,63793,48440,1213,650,563,73577.28771640561,95349,48440,466,466,0,54935.622317596564,54935,0,457,457,0,27943.107221006565,27943,0
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",525,242,283,45231.42857142857,45016,45415,365,82,283,52510.95890410959,77000,45415,160,160,0,28625.0,28625,0,0,0,0,#DIV/0!,0,0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,7236,4696,2540,57519.10309563295,59770,53356,4082,2509,1573,76210.06859382655,83581,64452,2788,1821,967,33284.98206599713,32211,35306,366,366,0,33661.74863387978,33661,0
123,Broome (Outer West) & Tioga Counties PUMA,271,168,103,100316.60516605167,156915,8000,78,78,0,142000.0,142000,0,193,90,103,83470.46632124353,169842,8000,0,0,0,#DIV/0!,0,0
124,Putnam County PUMA,1637,805,832,68026.38973732437,68603,67467,586,358,228,64807.508532423206,73651,50921,794,190,604,71206.5491183879,63236,73713,257,257,0,65540.85603112841,65540,0
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",124,124,0,27200.0,27200,0,31,31,0,20000.0,20000,0,93,93,0,29600.0,29600,0,0,0,0,#DIV/0!,0,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",3041,1594,1447,69347.8329496876,79489,58176,1162,700,462,83707.36660929432,85499,80991,1780,832,948,61081.573033707864,75451,48469,99,62,37,49430.30303030303,65800,22000
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,1747,884,863,88951.34516313681,60734,117855,756,417,339,102731.48148148147,69568,143525,681,467,214,62251.101321585906,52845,82775,310,0,310,114000.0,0,114000
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,1666,1085,581,43609.21968787515,46962,37346,733,284,449,55871.705320600275,82675,38918,551,419,132,22865.69872958258,19988,32000,382,382,0,50000.0,50000,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,1147,449,698,90894.85614646904,97254,86803,1147,449,698,90894.85614646904,97254,86803,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0
131,NYC-Manhattan Community District 11--East Harlem PUMA,1096,567,529,106957.11678832117,109095,104665,964,567,397,118042.53112033194,109095,130821,132,0,132,26000.0,0,26000,0,0,0,#DIV/0!,0,0
132,Westchester County (Northwest) PUMA,2208,1234,974,86981.45380434782,93946,78157,1456,834,622,101056.35302197802,109058,90326,752,400,352,59730.05319148936,62437,56653,0,0,0,#DIV/0!,0,0
133,Onondaga County (North) PUMA,858,646,212,76837.99533799534,70877,95000,713,501,212,77510.51893408135,70109,95000,81,81,0,70000.0,70000,0,64,64,0,78000.0,78000,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,1037,608,429,93586.73481195758,117597,59557,663,234,429,135578.34690799395,274950,59557,211,211,0,24668.24644549763,24668,0,163,163,0,12000.0,12000,0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,1559,1396,163,72463.75881975626,73601,62717,721,558,163,113582.52427184465,128440,62717,749,749,0,37690.25367156208,37690,0,89,89,0,32000.0,32000,0
136,Genesee & Orleans Counties PUMA,27,0,27,42500.0,0,42500,27,0,27,42500.0,0,42500,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0
137,Westchester County (Central)--White Plains City PUMA,2288,1081,1207,198613.8986013986,302379,105680,1835,897,938,236509.04632152588,356689,121582,453,184,269,45109.27152317881,37622,50230,0,0,0,#DIV/0!,0,0
138,Saratoga County (South & Central) PUMA,1024,227,797,53590.72265625,77947,46653,788,116,672,62947.84263959391,120000,53099,236,111,125,22347.457627118645,34000,12000,0,0,0,#DIV/0!,0,0
139,Monroe County (South) PUMA,1398,1093,305,62775.22889842632,69482,38737,695,520,175,92176.64748201439,104976,54142,703,573,130,33708.39260312945,37272,18000,0,0,0,#DIV/0!,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,411,189,222,64778.58880778589,86878,45963,279,189,90,80530.46594982079,86878,67200,132,0,132,31484.848484848484,0,31484,0,0,0,#DIV/0!,0,0
141,St. Lawrence County PUMA,1016,208,808,112445.07874015748,200111,89877,934,160,774,120541.97002141328,255645,92613,34,0,34,27588.235294117647,0,27588,48,48,0,15000.0,15000,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,884,453,431,82445.47511312217,88176,76422,665,297,368,84587.66917293234,101191,71187,156,156,0,63397.4358974359,63397,0,63,0,63,107000.0,0,107000
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,101,101,0,109200.0,109200,0,101,101,0,109200.0,109200,0,0,0,0,#DIV/0!,0,0,0,0,0,#DIV/0!,0,0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",449,396,53,24677.06013363029,22626,40000,0,0,0,#DIV/0!,0,0,243,190,53,32831.27572016461,30831,40000,206,206,0,15058.252427184467,15058,0
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,221,153,68,49898.642533936654,49764,50200,87,87,0,42000.0,42000,0,134,66,68,55026.86567164179,60000,50200,0,0,0,#DIV/0!,0,0
146,Capital Region,5424,3145,2279,902351.7675586368,857766,367382,3040,1423,1617,1057671.688884087,1031086,324910,2194,1532,662,441684.8085684307,393788,227671,190,190,0,#DIV/0!,55000,0
147,Central NY,3363,2191,1172,#DIV/0!,529635,250032,2295,1415,880,#DIV/0!,534549,290843,861,641,220,#DIV/0!,141373,91100,207,135,72,#DIV/0!,118000,31000
148,Finger Lakes,4517,2606,1911,#DIV/0!,950104,287473,1621,1045,576,#DIV/0!,919377,247539,2542,1295,1247,#DIV/0!,256673,190188,354,266,88,#DIV/0!,97020,30000
149,Long Island,27689,16295,11394,2465978.4851209945,2811029,1741062,14732,7489,7243,3458640.9348688796,4419169,1733696,9910,6928,2982,#DIV/0!,1257381,958710,3047,1878,1169,#DIV/0!,1056469,381362
150,Mid-Hudson,24933,15627,9306,1431708.232345084,1697583,1255726,13501,7783,5718,1856407.4944904086,2074801,1309241,9706,6641,3065,886980.528958329,890956,557739,1726,1203,523,#DIV/0!,1002079,197271
151,Mohawk Valley,2806,1272,1534,289171.1606054914,172386,356763,1022,487,535,#DIV/0!,219316,621544,1342,571,771,94121.1938760289,69904,80736,442,214,228,#DIV/0!,98578,62407
152,New York City,189267,112658,76609,#DIV/0!,4202168,3010088,112897,59634,53263,#DIV/0!,4766415,3286152,66634,44853,21781,#DIV/0!,2361020,1581458,9736,8171,1565,#DIV/0!,1274557,497954
153,North Country,1451,315,1136,178041.8443482412,259905,144994,997,198,799,#DIV/0!,334645,117213,314,24,290,87087.4330288982,59000,81548,140,93,47,#DIV/0!,59000,40000
154,Southern Tier,2463,1615,848,485534.7931756177,571492,167392,1615,1002,613,#DIV/0!,577585,77673,747,512,235,#DIV/0!,234760,104000,101,101,0,#DIV/0!,149000,0
155,Western NY,5452,2880,2572,#DIV/0!,474000,343724,2654,890,1764,#DIV/0!,705142,310252,2555,1882,673,#DIV/0!,372944,134319,243,108,135,#DIV/0!,98000,52000
