,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
116,Westchester County (Northeast) PUMA,4701,2215,2486,3126,2033,1093,1575,182,1393,1291,563,728,1075,463,612,216,100,116,2112,544,1568,1025,544,481,1087,0,1087,1298,1108,190,1026,1026,0,272,82,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,6808,3891,2917,5673,3339,2334,1135,552,583,1713,442,1271,1534,442,1092,179,0,179,4167,2915,1252,3307,2363,944,860,552,308,928,534,394,832,534,298,96,0,96
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8848,4009,4839,7745,4009,3736,1103,0,1103,4018,2018,2000,3828,2018,1810,190,0,190,3988,1793,2195,3193,1793,1400,795,0,795,842,198,644,724,198,526,118,0,118
119,Dutchess County (North & East) PUMA,2281,1436,845,2206,1436,770,75,0,75,1025,439,586,1025,439,586,0,0,0,1163,904,259,1088,904,184,75,0,75,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,12259,7182,5077,9895,6071,3824,2364,1111,1253,3413,1982,1431,2994,1764,1230,419,218,201,5630,2999,2631,4911,2693,2218,719,306,413,3216,2201,1015,1990,1614,376,1226,587,639
121,Broome (Outer West) & Tioga Counties PUMA,577,295,282,577,295,282,0,0,0,426,154,272,426,154,272,0,0,0,151,141,10,151,141,10,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6717,4166,2551,6276,3906,2370,441,260,181,4580,2431,2149,4139,2171,1968,441,260,181,1450,1130,320,1450,1130,320,0,0,0,687,605,82,687,605,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",7544,3336,4208,6218,2855,3363,1326,481,845,1184,379,805,1136,379,757,48,0,48,5362,2380,2982,4596,2060,2536,766,320,446,998,577,421,486,416,70,512,161,351
124,Orange County (Northeast)--Greater Newburgh City PUMA,3155,1644,1511,2637,1466,1171,518,178,340,207,0,207,116,0,116,91,0,91,1845,920,925,1501,825,676,344,95,249,1103,724,379,1020,641,379,83,83,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8443,4664,3779,7876,4215,3661,567,449,118,7861,4586,3275,7294,4137,3157,567,449,118,422,78,344,422,78,344,0,0,0,160,0,160,160,0,160,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,16836,8194,8642,14925,7875,7050,1911,319,1592,11179,5366,5813,9880,5047,4833,1299,319,980,5127,2609,2518,4515,2609,1906,612,0,612,530,219,311,530,219,311,0,0,0
127,Onondaga County (North) PUMA,926,372,554,723,246,477,203,126,77,583,246,337,506,246,260,77,0,77,85,0,85,85,0,85,0,0,0,258,126,132,132,0,132,126,126,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6954,3701,3253,6241,3552,2689,713,149,564,4302,2339,1963,4015,2339,1676,287,0,287,2083,864,1219,1877,864,1013,206,0,206,569,498,71,349,349,0,220,149,71
129,Monroe County (North & West) PUMA,551,305,246,461,305,156,90,0,90,250,187,63,250,187,63,0,0,0,301,118,183,211,118,93,90,0,90,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1695,1364,331,1448,1174,274,247,190,57,467,333,134,320,186,134,147,147,0,555,358,197,498,358,140,57,0,57,673,673,0,630,630,0,43,43,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2967,1242,1725,2351,1187,1164,616,55,561,653,263,390,477,208,269,176,55,121,1778,862,916,1399,862,537,379,0,379,536,117,419,475,117,358,61,0,61
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,5465,2742,2723,3769,2259,1510,1696,483,1213,1556,800,756,1056,654,402,500,146,354,2557,975,1582,1855,811,1044,702,164,538,1352,967,385,858,794,64,494,173,321
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",19939,11585,8354,16675,10385,6290,3264,1200,2064,6192,3329,2863,5605,3070,2535,587,259,328,9932,5811,4121,7749,5124,2625,2183,687,1496,3815,2445,1370,3321,2191,1130,494,254,240
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",18773,9436,9337,15808,8260,7548,2965,1176,1789,8433,3239,5194,7416,3035,4381,1017,204,813,9279,5565,3714,7629,4637,2992,1650,928,722,1061,632,429,763,588,175,298,44,254
135,Monroe County (Central)--Rochester City (West) PUMA,1673,1208,465,1391,970,421,282,238,44,325,183,142,281,183,98,44,0,44,868,759,109,670,561,109,198,198,0,480,266,214,440,226,214,40,40,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,12873,7696,5177,11519,7115,4404,1354,581,773,4615,2569,2046,4193,2301,1892,422,268,154,6063,3413,2650,5261,3100,2161,802,313,489,2195,1714,481,2065,1714,351,130,0,130
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,14281,9647,4634,12291,8789,3502,1990,858,1132,2045,1159,886,1648,1058,590,397,101,296,7433,4874,2559,6612,4568,2044,821,306,515,4803,3614,1189,4031,3163,868,772,451,321
138,Putnam County PUMA,2353,1566,787,2179,1392,787,174,174,0,807,453,354,633,279,354,174,174,0,1081,811,270,1081,811,270,0,0,0,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,22942,13490,9452,19203,11956,7247,3739,1534,2205,9538,4686,4852,8082,4201,3881,1456,485,971,10319,6716,3603,8432,5849,2583,1887,867,1020,3085,2088,997,2689,1906,783,396,182,214
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1792,1030,762,1638,876,762,154,154,0,946,567,379,792,413,379,154,154,0,742,463,279,742,463,279,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,4007,1987,2020,3164,1329,1835,843,658,185,2468,928,1540,2415,928,1487,53,0,53,1256,776,480,466,118,348,790,658,132,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",17121,9181,7940,14199,8026,6173,2922,1155,1767,4355,2191,2164,3769,2191,1578,586,0,586,9308,4878,4430,7696,4274,3422,1612,604,1008,3458,2112,1346,2734,1561,1173,724,551,173
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,7658,5219,2439,6632,4844,1788,1026,375,651,2360,987,1373,2063,690,1373,297,297,0,3227,2253,974,2668,2253,415,559,0,559,2071,1979,92,1901,1901,0,170,78,92
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,12502,6690,5812,10684,6151,4533,1818,539,1279,3510,2341,1169,3076,2205,871,434,136,298,6767,2922,3845,5935,2548,3387,832,374,458,2225,1427,798,1673,1398,275,552,29,523
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",5854,3568,2286,4745,2922,1823,1109,646,463,1378,685,693,1148,489,659,230,196,34,3737,2285,1452,2999,1835,1164,738,450,288,739,598,141,598,598,0,141,0,141
146,Capital Region,17514,8894,8620,15349,8317,7032,2165,577,1588,11130,6717,4413,9499,6140,3359,1631,577,1054,4378,1806,2572,3896,1806,2090,482,0,482,2006,371,1635,1954,371,1583,52,0,52
147,Central NY,7357,4614,2743,5772,3826,1946,1585,788,797,2721,1485,1236,2455,1354,1101,266,131,135,3287,2298,989,2759,2046,713,528,252,276,1349,831,518,558,426,132,791,405,386
148,Finger Lakes,14453,8342,6111,12009,7434,4575,2444,908,1536,6927,3489,3438,6173,3408,2765,754,81,673,4933,2978,1955,3899,2675,1224,1034,303,731,2593,1875,718,1937,1351,586,656,524,132
149,Long Island,156387,86661,69726,131125,78101,53024,25262,8560,16702,59578,27921,31657,51964,26315,25649,7614,1606,6008,70582,40664,29918,57482,36236,21246,13100,4428,8672,26227,18076,8151,21679,15550,6129,4548,2526,2022
150,Mid-Hudson,109325,64077,45248,92916,57620,35296,16409,6457,9952,43224,19296,23928,39042,17691,21351,4182,1605,2577,47243,28789,18454,38172,25792,12380,9071,2997,6074,18858,15992,2866,15702,14137,1565,3156,1855,1301
151,Mohawk Valley,3333,1821,1512,2541,1609,932,792,212,580,1701,770,931,1382,770,612,319,0,319,1101,520,581,639,319,320,462,201,261,531,531,0,520,520,0,11,11,0
152,New York City,687033,372128,314905,580161,333044,247117,106872,39084,67788,268909,130876,138033,236668,119293,117375,32241,11583,20658,321192,177233,143959,264366,156346,108020,56826,20887,35939,96932,64019,32913,79127,57405,21722,17805,6614,11191
153,North Country,3396,1729,1667,2105,1640,465,1291,89,1202,1691,1092,599,1445,1092,353,246,0,246,1500,637,863,660,548,112,840,89,751,205,0,205,0,0,0,205,0,205
154,Southern Tier,5444,2886,2558,4617,2501,2116,827,385,442,3892,2170,1722,3375,1934,1441,517,236,281,1452,664,788,1142,515,627,310,149,161,100,52,48,100,52,48,0,0,0
155,Western NY,13734,8103,5631,11056,6652,4404,2678,1451,1227,7671,4013,3658,6097,3141,2956,1574,872,702,4247,3223,1024,3308,2728,580,939,495,444,1816,867,949,1651,783,868,165,84,81
