,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
116,Westchester County (Northeast) PUMA,4701,2215,2486,4619,2133,2486,82,82,0,1291,563,728,1291,563,728,0,0,0,2112,544,1568,2112,544,1568,0,0,0,1298,1108,190,1216,1026,190,82,82,0
117,NYC-Brooklyn Community District 4--Bushwick PUMA,7454,4442,3012,6712,3891,2821,742,551,191,1713,442,1271,1713,442,1271,0,0,0,4400,2972,1428,4167,2915,1252,233,57,176,1341,1028,313,832,534,298,509,494,15
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,8900,4068,4832,8741,4009,4732,159,59,100,4018,2018,2000,4018,2018,2000,0,0,0,4047,1852,2195,3988,1793,2195,59,59,0,835,198,637,735,198,537,100,0,100
119,Dutchess County (North & East) PUMA,2171,1326,845,2171,1326,845,0,0,0,915,329,586,915,329,586,0,0,0,1163,904,259,1163,904,259,0,0,0,93,93,0,93,93,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,12265,7188,5077,11675,6798,4877,590,390,200,3413,1982,1431,3178,1883,1295,235,99,136,5683,3052,2631,5328,2761,2567,355,291,64,3169,2154,1015,3169,2154,1015,0,0,0
121,Broome (Outer West) & Tioga Counties PUMA,577,295,282,577,295,282,0,0,0,426,154,272,426,154,272,0,0,0,151,141,10,151,141,10,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",6709,4272,2437,6428,4166,2262,281,106,175,4466,2431,2035,4291,2431,1860,175,0,175,1556,1236,320,1450,1130,320,106,106,0,687,605,82,687,605,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",8042,3619,4423,7470,3262,4208,572,357,215,1184,379,805,1184,379,805,0,0,0,5692,2663,3029,5288,2306,2982,404,357,47,1166,577,589,998,577,421,168,0,168
124,Orange County (Northeast)--Greater Newburgh City PUMA,3031,1644,1387,3031,1644,1387,0,0,0,207,0,207,207,0,207,0,0,0,1845,920,925,1845,920,925,0,0,0,979,724,255,979,724,255,0,0,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",8141,4334,3807,7769,4245,3524,372,89,283,7559,4256,3303,7187,4167,3020,372,89,283,422,78,344,422,78,344,0,0,0,160,0,160,160,0,160,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,16485,8335,8150,15750,8013,7737,735,322,413,10891,5451,5440,10404,5185,5219,487,266,221,5064,2665,2399,4816,2609,2207,248,56,192,530,219,311,530,219,311,0,0,0
127,Onondaga County (North) PUMA,908,431,477,849,372,477,59,59,0,565,305,260,506,246,260,59,59,0,85,0,85,85,0,85,0,0,0,258,126,132,258,126,132,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,6954,3701,3253,6954,3701,3253,0,0,0,4302,2339,1963,4302,2339,1963,0,0,0,2083,864,1219,2083,864,1219,0,0,0,569,498,71,569,498,71,0,0,0
129,Monroe County (North & West) PUMA,551,305,246,551,305,246,0,0,0,250,187,63,250,187,63,0,0,0,301,118,183,301,118,183,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,1695,1364,331,1695,1364,331,0,0,0,467,333,134,467,333,134,0,0,0,555,358,197,555,358,197,0,0,0,673,673,0,673,673,0,0,0,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2745,1338,1407,2319,912,1407,426,426,0,532,263,269,532,263,269,0,0,0,1642,862,780,1312,532,780,330,330,0,571,213,358,475,117,358,96,96,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,5391,2742,2649,5246,2597,2649,145,145,0,1556,800,756,1480,724,756,76,76,0,2557,975,1582,2488,906,1582,69,69,0,1278,967,311,1278,967,311,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",19886,11586,8300,18263,11013,7250,1623,573,1050,6404,3268,3136,6034,3268,2766,370,0,370,9714,5855,3859,9146,5463,3683,568,392,176,3768,2463,1305,3083,2282,801,685,181,504
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",19264,9716,9548,18302,9388,8914,962,328,634,8673,3482,5191,8100,3239,4861,573,243,330,9530,5602,3928,9141,5517,3624,389,85,304,1061,632,429,1061,632,429,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,1673,1208,465,1673,1208,465,0,0,0,325,183,142,325,183,142,0,0,0,868,759,109,868,759,109,0,0,0,480,266,214,480,266,214,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,13378,8044,5334,12349,7325,5024,1029,719,310,4627,2463,2164,4307,2305,2002,320,158,162,6284,3595,2689,5847,3306,2541,437,289,148,2467,1986,481,2195,1714,481,272,272,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,13989,9518,4471,13689,9218,4471,300,300,0,2045,1159,886,2045,1159,886,0,0,0,7260,4745,2515,7084,4569,2515,176,176,0,4684,3614,1070,4560,3490,1070,124,124,0
138,Putnam County PUMA,2353,1566,787,2353,1566,787,0,0,0,807,453,354,807,453,354,0,0,0,1081,811,270,1081,811,270,0,0,0,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,22982,13446,9536,21781,12975,8806,1201,471,730,9514,4767,4747,8841,4457,4384,673,310,363,10512,6720,3792,10079,6654,3425,433,66,367,2956,1959,997,2861,1864,997,95,95,0
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,1735,1030,705,1581,876,705,154,154,0,946,567,379,792,413,379,154,154,0,685,463,222,685,463,222,0,0,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,4296,1987,2309,3958,1987,1971,338,0,338,2468,928,1540,2468,928,1540,0,0,0,1545,776,769,1207,776,431,338,0,338,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",16420,9312,7108,15610,8698,6912,810,614,196,3769,2191,1578,3769,2191,1578,0,0,0,9300,5009,4291,8556,4395,4161,744,614,130,3351,2112,1239,3285,2112,1173,66,0,66
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,7466,5027,2439,7333,4974,2359,133,53,80,2193,820,1373,2193,820,1373,0,0,0,3280,2306,974,3147,2253,894,133,53,80,1993,1901,92,1993,1901,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,13130,7061,6069,11881,6259,5622,1249,802,447,3617,2259,1358,3117,2058,1059,500,201,299,7288,3375,3913,6619,2774,3845,669,601,68,2225,1427,798,2145,1427,718,80,0,80
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",5880,3428,2452,5714,3428,2286,166,0,166,1378,685,693,1378,685,693,0,0,0,3763,2145,1618,3597,2145,1452,166,0,166,739,598,141,739,598,141,0,0,0
146,Capital Region,17631,8931,8700,17339,8845,8494,292,86,206,11239,6691,4548,11033,6668,4365,206,23,183,4386,1869,2517,4300,1806,2494,86,63,23,2006,371,1635,2006,371,1635,0,0,0
147,Central NY,7206,4673,2533,6932,4614,2318,274,59,215,2703,1544,1159,2644,1485,1159,59,59,0,3502,2298,1204,3287,2298,989,215,0,215,1001,831,170,1001,831,170,0,0,0
148,Finger Lakes,14256,8227,6029,14023,8037,5986,233,190,43,6874,3561,3313,6802,3489,3313,72,72,0,4933,2978,1955,4815,2860,1955,118,118,0,2449,1688,761,2406,1688,718,43,0,43
149,Long Island,156705,87105,69600,150036,83398,66638,6669,3707,2962,59588,28645,30943,57157,27139,30018,2431,1506,925,71188,40467,30721,67684,38841,28843,3504,1626,1878,25929,17993,7936,25195,17418,7777,734,575,159
150,Mid-Hudson,109998,63481,46517,105475,61794,43681,4523,1687,2836,43397,19105,24292,41366,18158,23208,2031,947,1084,47829,28713,19116,45837,28055,17782,1992,658,1334,18772,15663,3109,18272,15581,2691,500,82,418
151,Mohawk Valley,3411,1899,1512,3333,1821,1512,78,78,0,1779,848,931,1701,770,931,78,78,0,1101,520,581,1101,520,581,0,0,0,531,531,0,531,531,0,0,0,0
152,New York City,689023,375859,313164,654994,360304,294690,34029,15555,18474,268876,132668,136208,254892,126246,128646,13984,6422,7562,323025,178516,144509,308118,172003,136115,14907,6513,8394,97122,64675,32447,91984,62055,29929,5138,2620,2518
153,North Country,3059,1661,1398,2938,1554,1384,121,107,14,1712,1113,599,1691,1092,599,21,21,0,1142,548,594,1042,462,580,100,86,14,205,0,205,205,0,205,0,0,0
154,Southern Tier,5180,2661,2519,4906,2661,2245,274,0,274,3519,1945,1574,3354,1945,1409,165,0,165,1525,664,861,1452,664,788,73,0,73,136,52,84,100,52,48,36,0,36
155,Western NY,13222,7619,5603,12147,7092,5055,1075,527,548,7383,3874,3509,6870,3737,3133,513,137,376,4202,3057,1145,3640,2667,973,562,390,172,1637,688,949,1637,688,949,0,0,0
