,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",21134,8803,12331,37234.70805337371,37349.04805180052,37153.081664098616,4206,1780,2426,56828.70185449358,54205.20786516854,58753.606760098926,13754,5096,8658,34935.99680093064,37799.784144427,33250.40425040425,3174,1927,1247,21230.97038437303,20586.766995329526,22226.463512429833
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",13343,6487,6856,38857.14981638312,38741.43826113766,38966.63360560093,3807,1232,2575,54968.68925663252,67912.17532467532,48775.922330097084,7211,3577,3634,35665.12134239356,35961.79759575063,35373.09851403412,2325,1678,647,22375.89677419355,23249.439809296782,20110.35548686244
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",21934,11375,10559,69586.56688246557,65152.31894505495,74363.49370205512,13068,6728,6340,88736.08126721763,81972.8418549346,95913.22239747635,7872,3997,3875,42131.865853658535,39899.51163372529,44434.50322580645,994,650,344,35258.14889336016,46332.307692307695,14333.139534883721
70,Erie County (Northeast) PUMA,40305,21888,18417,69321.02304924947,74633.61293859649,63007.18434055492,19541,9414,10127,87139.6099483138,93008.31718716805,81684.09400612225,19644,11473,8171,53266.367135003056,62379.065806676546,40471.116631991186,1120,1001,119,40021.607142857145,42282.91708291708,21000.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,24249,11595,12654,65970.77652686709,76216.43725743855,56582.564406511774,14094,6270,7824,81642.72456364411,96874.51834130782,69436.2640593047,9553,4818,4735,46588.5271642416,56859.435450394354,36137.579725448784,602,507,95,6632.225913621262,4689.546351084813,17000.0
72,Orange County (Southeast) PUMA,33200,20608,12592,75439.92674698796,83956.17119565218,61502.28653113088,14952,8416,6536,95861.12640449438,109236.26069391635,78638.79926560588,17292,11236,6056,57524.38156372889,65348.701139195444,43007.52972258917,956,956,0,80102.92887029289,80102.92887029289,0.0
73,Westchester County (Southeast) PUMA,23707,13766,9941,145868.45944235878,179185.9232892634,99731.4302384066,17931,9624,8307,173940.86765936087,235151.8391521197,103025.44817623691,5273,3639,1634,60920.13464820785,51012.39901071723,82985.15911872705,503,503,0,35662.02783300199,35662.02783300199,0.0
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,41723,22930,18793,65996.42135033435,68997.02459659835,62335.27983823764,30339,15895,14444,73020.54899634134,79843.25674740484,65512.452921628355,10621,6500,4121,45752.30693908295,42708.032,50554.002426595485,763,535,228,68496.72346002622,66151.40186915887,74000.0
75,Livingston & Wyoming Counties PUMA,32441,17886,14555,50865.434326931965,55688.88963435089,44938.10202679491,7946,3125,4821,63337.34709287692,71138.2208,58280.775772661276,22285,13354,8931,47757.53354274175,53379.95656732065,39350.65446198634,2210,1407,803,37362.153846153844,43289.694385216775,26976.0398505604
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,37500,20922,16578,71910.24176,83034.81913774974,57870.646640125466,12767,5823,6944,81926.53528628495,92416.89438433797,73129.68029953918,24186,14872,9314,67021.11097329033,79500.12842926304,47095.41335623792,547,227,320,54306.032906764165,73942.73127753304,40376.25
