,puma,Unemployment_BABS_F,Unemployment_HS_F,FT_Work_BABS_F,FT_Work_HS_F,Poverty_BABS_F,Poverty_HS_F,Working_Poor_BABS_F,Working_Poor_HS_F,Income_level_BABS_F,Income_level_HS_F,Rent_Burden_BABS_F,Rent_Burden_HS_F,Home_Ownership_BABS_F,Home_Ownership_HS_F
102,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,0.0,1.25,1.0225046845827537,10.238215731636783,0.0,inf,0.0,1.0001632440852564,0.9736999515644846,0.0,#DIV/0!,1.022067729131441,1.4051111111111112
103,NYC-Manhattan Community District 7--Upper West Side & West Side PUMA,0.0,6.412385643912738,1.0995746687834387,1.1866697739454672,1.5595637137006115,0.8097640218878248,1.178649297135435,0.0,1.024262666084281,0.7212834605320921,1.2424368258469642,6.056793450521631,0.9550523716870083,1.2693230783854
104,NYC-Manhattan Community District 11--East Harlem PUMA,0.0,0.0,1.0974668692627265,1.3007262036708163,0.6208706715803489,0.910873310151473,0.0,5.227884018472254,0.9453638316835155,0.559977203256468,1.8135626307008068,1.0675334760921906,1.2228931504130591,0.0
105,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",1.4459624651419154,1.429178160567237,0.918643606428334,0.8297499338449326,3.333856807406411,2.998105310350337,#DIV/0!,3.7015980958857533,1.2087924432703951,0.7751342650572504,3.2204940613286364,1.68489492775672,0.902865481706677,0.8208249258910266
106,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,2.8878954385177993,0.0,0.9693655149290398,1.3836406680649924,1.5502209059403014,1.066990801696649,1.7886090844904685,3.5999255813953486,0.7182099842012513,0.5349597622226622,2.1362660857870326,1.2981813243300075,1.0789546911073526,0.9687891927258768
107,Onondaga County (North) PUMA,13.36551724137931,3.954996649023468,0.9837989706521335,0.9611759376535913,0.0,2.81405779054222,0.0,4.77823608819559,0.6877760749702393,0.46970290743333226,0.0,4.223391812865497,0.6552055805041878,0.9774098968175507
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,3.2886111186921756,1.0977416240682416,1.0792256921472598,1.0058601519029995,3.859650247134125,1.5693386009225478,3.4796458440168907,0.31437633936470694,0.9564100615680258,0.8170547265662306,2.5301084630173762,1.3690819183486092,0.6471807082259883,0.4566626777363364
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",0.0,0.0,1.2508107979819443,0.9590576209091471,0.0,0.40849223241590216,#DIV/0!,0.0,0.7459594101204012,0.7539364753679244,0.0,2.6637309043964716,0.9559259480918468,0.5951365865087219
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,0.6179088672547295,1.5741313559322037,1.0539572026881432,0.9119569956735935,0.24153620666339748,0.6998248150177925,0.11821398880248377,1.263757640180707,1.0096450698407846,0.5150327811548662,1.3880569692088016,0.6287145194966425,0.8882170262706508,1.478348736765953
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",0.0,1.0400125008545509,1.043501611170784,0.730418422215189,1.7672019659389642,0.8419116496977587,2.2049754506781807,0.7433000200806316,0.801937335779861,0.9141507962281626,0.5926650818806128,0.9408788834691978,0.2641019612215761,0.0
112,Erie County (Northeast) PUMA,0.0,0.0,1.1628427532176833,0.0,0.0,0.0,#DIV/0!,#DIV/0!,1.0855061504677803,0.0,inf,#DIV/0!,0.4590674643068258,1.2345859489208013
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,0.0,8.390229419703104,0.9960275420690943,0.4726113931335744,2.714154413200166,0.0,0.0,0.0,1.1879551119762952,0.6532313048587736,1.0134784862623123,0.0,1.1440838792281018,2.0201965424308153
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,3.3771342214071645,0.958012222291814,0.9731858193766104,0.9230781605196092,7.726868314995327,1.3934446860752794,#DIV/0!,1.628662679101922,0.9298082784571162,0.7630170777812573,9.51427392429756,1.9410564643336043,0.9125337537986383,0.5606919924407245
115,Fulton & Montgomery Counties PUMA,0.0,#DIV/0!,1.1521948866377232,#DIV/0!,0.0,#DIV/0!,0.0,#DIV/0!,0.9745003240078179,0.0,#DIV/0!,#DIV/0!,1.1685589519650657,#DIV/0!
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,0.0,#DIV/0!,1.2390415898709835,#DIV/0!,0.0,#DIV/0!,0.0,0.0,1.4491950427033844,#DIV/0!,#DIV/0!,#DIV/0!,1.4129213483146068
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",0.0,0.0,0.8467043567999281,0.0,0.0,2.4686408504176156,0.0,#DIV/0!,0.9628924196668402,0.0,0.0,#DIV/0!,0.2117994597296402,1.2832305990200727
118,NYC-Brooklyn Community District 4--Bushwick PUMA,2.6240565817005264,0.0,0.8299193703616,0.9124929747935793,1.755701659788243,0.5831572315077487,1.4822220317112795,1.571262944562652,0.6846533102158336,1.1479907680547377,1.6419819258596504,0.41635630495092263,1.1134478919207431,0.17086059521628058
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",6.444431796197488,0.0,0.9623107952973408,0.7407247627264884,1.9231371546797804,1.0828768082975406,0.43781386257705607,0.0,0.8926162590019385,2.9261319041542753,1.1686468865350663,0.1466058536191757,1.0953129814699765,1.3947990543735225
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.6716525652287823,35.884483602545274,0.9452017602787416,1.2779011395698217,1.5533733409974178,1.6646809244872316,0.7992174289442299,12.43609022556391,1.1420824779808143,0.24701174037542797,1.2183912509354833,2.329252618726303,1.1677216364957241,0.6608845685764023
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,5.134063641105894,#DIV/0!,1.1048470123094611,0.7179266119808313,1.828387381144931,0.5516414555331803,2.2804574650232237,1.5799426497430271,1.0523048318831894,0.7137712323975549,0.4803317833354279,0.7495727024441335,1.4817678734237238,0.9189867907168929
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,0.01338579409582994,0.0,0.9982871385992838,0.7791274783412865,1.755740214301334,0.8342736585748534,inf,0.6315854209307464,0.78106469288764,0.9640245845907405,0.0,0.47549019607843146,0.8009600019742971,0.8736804317686672
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,3.7014827856025043,0.0,0.6500450048096743,1.043073124266546,3.1467768962292975,0.0,0.0,0.0,0.7361340566832462,0.8721981742388463,15.280701754385964,#DIV/0!,0.9550218295806873,1.2382829610162067
124,Orange County (Southeast) PUMA,0.0,0.0,0.9737282523763927,1.0633825446648373,0.0,1.3008409362676345,0.0,2.6518359361352757,1.2592636270677018,0.9139411145618179,0.0,1.1951167273506105,1.0307621309301085,1.0921812055664788
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,0.0,0.0,1.101829292526625,1.382030091443504,#DIV/0!,1.5333881113938368,#DIV/0!,39.57782874617736,0.9803113957882639,0.7152682293387479,inf,#DIV/0!,0.9745577770805527,1.0395226286422814
126,Suffolk County (Northwest)--Smithtown Town PUMA,0.0,0.0,0.7184761423914526,1.002128361267415,0.3175491175491176,2.647654881350534,0.9043076923076924,#DIV/0!,0.9716616527452643,0.8836091175797579,#DIV/0!,#DIV/0!,0.8531304701517467,1.1082136703044227
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",0.0,0.4207728881124481,1.1570564813449344,1.1645747905152435,0.0,1.339949255658066,0.0,4.241152724235875,1.3475249891381373,0.8219179217554311,0.0,0.6014929746539313,1.3785076563913705,0.5942705422023478
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",0.31432498156058064,1.3708396697072933,1.0493918202434442,0.9616632839433148,0.9930780759276119,1.2443603221108561,0.0,1.2291273432449903,1.189538571922547,0.6587367073564052,16.2837528604119,0.9950791790850563,2.0867210977869424,1.9643217082515676
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,0.5456369243835184,0.5202245144151394,0.8738221969579523,1.007508932516044,0.7563082539854428,1.4762221159845397,1.6168950534759357,0.7875394362223306,1.1744214697639357,0.9046827766010567,1.5350180316730258,3.0196954016526427,0.9639423856898385,1.4216411347697535
130,Westchester County (Southwest)--Yonkers City PUMA,1.8796244225748144,0.46933595451095544,0.9583502080776632,0.8973006909016233,0.4303245325056175,2.0015151005394882,1.3490878938640134,3.875007812569755,0.8653407788812436,0.6539585101342498,0.0,1.9715164828065188,0.9399227975033012,0.7510018186607131
131,Broome (Outer West) & Tioga Counties PUMA,0.0,0.0,0.6166794185156849,0.0,0.0,4.920837124658781,0.0,#DIV/0!,0.8559030811932357,0.0,0.0,#DIV/0!,0.6549217826169169,1.224730127576055
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.0,1.5592212006489994,0.9704215608032538,0.9123537768914214,4.18831565583093,3.5703799445947686,inf,19.006151856085673,1.184356599452102,0.7771328279247732,3.5284981324139064,2.421103368355203,0.6689411516662245,0.9925681709930936
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",2.589542236189466,0.927721113706263,0.9170189715339281,0.7514643382815892,0.46376945885841353,1.0542744401840305,0.4465294327372353,3.3359975765941345,0.900311747791233,0.6098138838816208,3.7648581762802205,1.0757711598494868,1.0056227659592034,0.45330187955533113
134,NYC-Manhattan Community District 10--Central Harlem PUMA,0.0,0.3897841291255654,0.9364130850104724,0.7536232012334905,1.7359381834485175,1.2995103830119568,3.072599542108541,1.0022942615201216,1.1867320281508305,1.0951168324982787,1.5721969523141088,0.6174729258847932,0.7364692922569925,0.344386262601445
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",inf,inf,1.008766025765133,0.8808930271299381,0.7082596786669879,0.755040120052646,0.0,0.0,0.9874567375092094,0.5378739726513355,0.2866019544767069,2.331287920573635,1.0432751047182125,1.011786292748674
136,Erie County (Northwest) PUMA,0.0,0.0,0.6473039116540594,1.5327422616270026,4.31663085722448,3.3655825103764134,#DIV/0!,0.0,0.42531956113328623,3.3115823927134462,3.516871675531915,#DIV/0!,0.6241416210131038,1.2094283392034677
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,0.9583723674050149,1.682186510920314,0.9974612324042044,0.8768517945426966,2.7756580567988025,1.2420459334176148,1.3580518722375114,0.9946001950268161,0.8716975769475822,1.322985034407386,2.032220901293609,4.484098394400988,1.5239492571147881,0.7462175100868231
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,2.5759869397447317,5.210497959183674,1.2919680949731034,0.9650309506190771,0.0,1.1392810640381366,#DIV/0!,4.425893339466323,1.0054778318741593,0.7949846893928312,0.0,2.224087818125303,0.9943332266596618,1.112098596717143
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",0.0,0.0,1.0319028063259459,0.8668288872867099,2.187501815510895,1.0130747470198302,0.0,0.0,0.9635322643875871,0.7089269081050872,#DIV/0!,0.0,1.1051984998164905,1.0213663115124607
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,0.0,0.0,0.940944083809266,0.8480772181247137,1.7987238496723594,0.34182644562935993,0.0,0.0,0.7519979498368039,0.7006152589317858,#DIV/0!,0.0,1.0453045931943243,1.049485738162518
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,0.0,13.068141875698991,0.9538785060933963,1.0159335859613257,8.731819677525502,0.0,8.874354146267981,#DIV/0!,1.3917745676696294,0.7620186264004217,inf,#DIV/0!,0.9777378565008484,1.0712041884816754
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,0.9227492459199778,4.617358061488747,1.380854700854701,0.8494334473689413,2.3819995518108725,1.1962003862595385,0.0,1.5228071624685606,1.3768822876946185,1.1314663776440002,1.4809220985691576,#DIV/0!,1.083098856031187,1.8589201293854192
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,2.1194740807349257,1.1580713423478677,1.0046580812551904,0.7878224130805946,3.4827579168344753,1.1578115973266592,2.4153425183620567,0.21458478834389766,1.1324073292311259,0.9786056544141302,1.2630793492695886,1.0720257296306834,0.8479671279997657,1.4085441702590153
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,#DIV/0!,0.0,1.2257025060404947,1.3251521298174442,0.0,0.48108008735478247,0.0,0.0,0.9723945325023117,0.8884701949776795,0.0,2.318485523385301,0.811972775639725,0.8404247110464161
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,2.493887172178083,8.615613640297733,0.9376509848472192,0.9108518163177005,2.8718220694452974,0.790322442365892,inf,0.0,0.9089107281195428,0.6757878307853088,#DIV/0!,0.9055478355080315,1.146642433815444,0.9102262807734407
146,Capital Region,0.0,0.0,0.9721488568286385,1.0844748729392755,3.5149557458905,0.5200467984743372,0.3988673731050015,0.0,0.749577452894292,0.7699961400973491,2.8929003931793797,0.6663510213143198,0.6980455476012862,1.026579558218811
147,Central NY,4.2470470768184905,3.5144871813568463,1.0387208421542236,0.7563827535842814,1.584144263838891,1.0319578184703009,1.9208996101768105,0.8184198022780765,0.6888659407511738,0.7302643041937891,0.9274494179600888,2.258323297954198,0.45440000654290397,1.0533178634602829
148,Finger Lakes,2.053620049633568,5.135009873626698,1.0347981055524649,0.7285487740943866,4.517802070470917,1.239268220361442,9.12878692654691,0.5986544236107435,0.7307265924674707,0.9671376074999736,5.740587112703482,0.8304007929744615,0.7986475492786901,0.868394397408622
149,Long Island,1.2355816889748525,1.2661342205652566,1.0172642837892747,1.005941050710366,1.4181997189875586,1.0805366735260862,1.3973755460495836,2.2080488793888335,0.9536031102654461,0.7661740254232046,1.2189797420069708,0.6349347477806115,0.9513225695839054,0.9524027716508136
150,Mid-Hudson,1.579388065917247,0.88770743236912,0.9856915132627397,0.9704634284659212,1.0440655617349566,1.007758732991339,1.5380633501008905,1.7919044902027188,0.9122996969361242,0.7761940098212435,0.926938748120055,1.076613570038084,0.9325360324395577,0.7602734860991306
151,Mohawk Valley,0.0,2.202051681599792,1.0687021090755096,0.9677703193837676,1.632394952682797,1.2129819395748485,1.7771512985035915,0.44325011950547166,0.8274707818983754,0.5496334580873409,2.6471166448230665,0.7827228897321462,1.0278129197953831,0.8113535488537615
152,New York City,0.7662581244097477,0.8462530132482753,0.9665288561160352,0.9322468038173829,1.4641853941473866,0.8792871328483977,1.0672904050564858,1.3745187474262046,0.9568218543652863,0.8732387220938191,1.5127440635860316,0.9626388786062439,1.1059778600767638,1.0327081473930348
153,North Country,2.547658774579171,4.903463085758677,1.126549728183291,0.5692803794632976,1.6792131748405255,1.442423792277747,0.0,4.816865941182882,0.8193775334961022,0.5285706404764066,0.0,0.9809487492373398,0.8399768669124557,0.7928574460842845
154,Southern Tier,5.026328510199478,0.0,0.649780887336561,0.8933250376647937,2.647563107042661,0.6185568702430652,1.2773820410389696,0.0,0.8679223634969059,0.5588574716253863,2.5912001387705237,0.0,0.5735814662601088,1.1127129946048924
155,Western NY,1.4654475618858898,1.3904002191302216,1.003093472941798,0.7505090327810026,3.1001470802381714,1.4533313495035254,3.3867121285655046,1.7589288391929063,0.919663531996413,1.0821066148457625,1.3564447688234098,0.9314538098701896,0.6142243934387467,0.9930529541665465
