,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
125,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,12035,6261,5774,11506,6261,5245,529,0,529,6359,3339,3020,6066,3339,2727,293,0,293,5333,2765,2568,5097,2765,2332,236,0,236,343,157,186,343,157,186,0,0,0
126,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",1263,999,264,1263,999,264,0,0,0,131,131,0,131,131,0,0,0,0,252,252,0,252,252,0,0,0,0,880,616,264,880,616,264,0,0,0
127,NYC-Manhattan Community District 11--East Harlem PUMA,2613,1247,1366,2324,1031,1293,289,216,73,2072,706,1366,1999,706,1293,73,0,73,216,216,0,0,0,0,216,216,0,325,325,0,325,325,0,0,0,0
128,Westchester County (Southeast) PUMA,1258,595,663,1258,595,663,0,0,0,857,303,554,857,303,554,0,0,0,401,292,109,401,292,109,0,0,0,0,0,0,0,0,0,0,0,0
129,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,369,272,97,173,133,40,196,139,57,86,46,40,86,46,40,0,0,0,139,139,0,0,0,0,139,139,0,144,87,57,87,87,0,57,0,57
130,Erie County (Northeast) PUMA,340,340,0,340,340,0,0,0,0,160,160,0,160,160,0,0,0,0,180,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0
131,Monroe County (Central)--Greece & Gates Towns PUMA,1431,982,449,1368,919,449,63,63,0,642,494,148,642,494,148,0,0,0,789,488,301,726,425,301,63,63,0,0,0,0,0,0,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,6853,4012,2841,6571,4012,2559,282,0,282,3834,1568,2266,3595,1568,2027,239,0,239,2851,2276,575,2808,2276,532,43,0,43,168,168,0,168,168,0,0,0,0
133,"NYC-Bronx Community District 10--Co-op City, Pelham Bay & Schuylerville PUMA",444,444,0,444,444,0,0,0,0,145,145,0,145,145,0,0,0,0,299,299,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0
134,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",5784,3220,2564,5784,3220,2564,0,0,0,5439,3044,2395,5439,3044,2395,0,0,0,209,40,169,209,40,169,0,0,0,136,136,0,136,136,0,0,0,0
135,Albany County (East Central)--Albany City PUMA,835,514,321,835,514,321,0,0,0,614,293,321,614,293,321,0,0,0,145,145,0,145,145,0,0,0,0,76,76,0,76,76,0,0,0,0
136,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",4008,2175,1833,3668,2061,1607,340,114,226,2479,1179,1300,2479,1179,1300,0,0,0,1307,881,426,967,767,200,340,114,226,222,115,107,222,115,107,0,0,0
137,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,1205,594,611,1205,594,611,0,0,0,743,264,479,743,264,479,0,0,0,55,55,0,55,55,0,0,0,0,407,275,132,407,275,132,0,0,0
138,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,913,519,394,913,519,394,0,0,0,281,169,112,281,169,112,0,0,0,498,216,282,498,216,282,0,0,0,134,134,0,134,134,0,0,0,0
139,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",1922,1388,534,1922,1388,534,0,0,0,1658,1124,534,1658,1124,534,0,0,0,264,264,0,264,264,0,0,0,0,0,0,0,0,0,0,0,0,0
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",469,343,126,338,212,126,131,131,0,126,0,126,126,0,126,0,0,0,343,343,0,212,212,0,131,131,0,0,0,0,0,0,0,0,0,0
141,NYC-Manhattan Community District 8--Upper East Side PUMA,8337,5571,2766,8337,5571,2766,0,0,0,6881,4711,2170,6881,4711,2170,0,0,0,1456,860,596,1456,860,596,0,0,0,0,0,0,0,0,0,0,0,0
142,Orange County (Northeast)--Greater Newburgh City PUMA,922,611,311,922,611,311,0,0,0,444,164,280,444,164,280,0,0,0,284,284,0,284,284,0,0,0,0,194,163,31,194,163,31,0,0,0
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",136,136,0,136,136,0,0,0,0,58,58,0,58,58,0,0,0,0,78,78,0,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,1346,990,356,1252,990,262,94,0,94,183,123,60,183,123,60,0,0,0,968,672,296,874,672,202,94,0,94,195,195,0,195,195,0,0,0,0
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,917,624,293,917,624,293,0,0,0,0,0,0,0,0,0,0,0,0,917,624,293,917,624,293,0,0,0,0,0,0,0,0,0,0,0,0
146,Capital Region,5980,3210,2770,5878,3210,2668,102,0,102,3524,1709,1815,3422,1709,1713,102,0,102,1546,1021,525,1546,1021,525,0,0,0,910,480,430,910,480,430,0,0,0
147,Central NY,4649,1742,2907,4649,1742,2907,0,0,0,2504,605,1899,2504,605,1899,0,0,0,1863,969,894,1863,969,894,0,0,0,282,168,114,282,168,114,0,0,0
148,Finger Lakes,7518,4297,3221,7389,4168,3221,129,129,0,3303,2189,1114,3237,2123,1114,66,66,0,3516,1585,1931,3453,1522,1931,63,63,0,699,523,176,699,523,176,0,0,0
149,Long Island,39815,22410,17405,38117,21816,16301,1698,594,1104,17418,9087,8331,16511,8960,7551,907,127,780,19188,11508,7680,18698,11226,7472,490,282,208,3209,1815,1394,2908,1630,1278,301,185,116
150,Mid-Hudson,30327,17169,13158,29315,16759,12556,1012,410,602,14610,7156,7454,13733,6807,6926,877,349,528,12789,7709,5080,12654,7648,5006,135,61,74,2928,2304,624,2928,2304,624,0,0,0
151,Mohawk Valley,3248,1711,1537,3088,1635,1453,160,76,84,470,250,220,470,250,220,0,0,0,2381,1115,1266,2221,1039,1182,160,76,84,397,346,51,397,346,51,0,0,0
152,New York City,214815,117890,96925,208187,114696,93491,6628,3194,3434,122717,60833,61884,119233,59324,59909,3484,1509,1975,80155,48637,31518,77321,47167,30154,2834,1470,1364,11943,8420,3523,11633,8205,3428,310,215,95
153,North Country,1949,1047,902,1917,1015,902,32,32,0,746,342,404,746,342,404,0,0,0,818,478,340,786,446,340,32,32,0,385,227,158,385,227,158,0,0,0
154,Southern Tier,3427,1987,1440,3235,1869,1366,192,118,74,1902,1150,752,1710,1032,678,192,118,74,1483,837,646,1483,837,646,0,0,0,42,0,42,42,0,42,0,0,0
155,Western NY,5470,3442,2028,5274,3303,1971,196,139,57,2353,1405,948,2353,1405,948,0,0,0,2703,1680,1023,2564,1541,1023,139,139,0,414,357,57,357,357,0,57,0,57
