,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",0.47321031378052625,-0.24771799933847494,-0.304755305343359,0.4787351477025949,-1.0791294704783647,-0.11070949758604239,-0.3486342541630152,-0.1627144379180193,#DIV/0!,-0.1521180719628995,#DIV/0!,#DIV/0!,0.22969020405172905,-0.7633355573410632,-0.44000780899048475,#DIV/0!,B-,C,C-,B-,D,C,C-,C,#DIV!0,C,#DIV!0,#DIV!0,C-,C,D,#DIV!0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,#DIV/0!,-0.5884974080346685,#DIV/0!,#DIV/0!,0.6204290553626999,-0.17675452828882915,-0.5690498149702211,#DIV/0!,0.21538727648917397,-0.5037028059795845,0.7403953986759526,#DIV/0!,#DIV/0!,0.040490272824025134,-0.5976110041068003,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,B-,C,C-,#DIV!0,C,C-,B-,#DIV!0,C-,#DIV!0,C,#DIV!0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,-2.52858239066227,-0.5874842968894136,0.1585817130901734,-0.5674695079239394,-0.9919070580260555,-0.3972252271892951,-0.24057950054172794,-0.7363808954489325,#DIV/0!,-0.54443765207559,-1.9561546443893698,-1.5700197439954984,-0.8842488843481475,-0.34449942408788137,-0.9007960296735962,#DIV/0!,E,C-,C,C-,D,C-,C,C-,#DIV!0,C-,E,D-,D,D,C-,#DIV!0
31,Cayuga & Onondaga (South) Counties PUMA,#DIV/0!,-0.10622481422640809,#DIV/0!,#DIV/0!,#DIV/0!,-0.21044632865108984,-0.34788392934413115,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,#DIV/0!,-0.6085495095937009,#DIV/0!,#DIV/0!,#DIV/0!,0.02320709408444475,-0.04703494537400337,#DIV/0!,#DIV/0!,-0.8671154347917476,#DIV/0!,#DIV/0!,#DIV/0!,-0.09338763478235382,0.9863845456313911,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,D,#DIV!0,#DIV!0,B,#DIV!0,C,#DIV!0
33,Fulton & Montgomery Counties PUMA,#DIV/0!,#DIV/0!,0.07848071259931086,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.26258157876845745,1.1587292329773553,#DIV/0!,#DIV/0!,0.7148344468942831,-0.40894706045693463,#DIV/0!,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B-,B,#DIV!0,C-,#DIV!0,B-,#DIV!0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,0.7705014057073987,0.24228316359337265,#DIV/0!,#DIV/0!,#DIV/0!,-0.05139629469099846,0.5065588589586103,#DIV/0!,0.5079057373657002,0.30137532704752035,1.1587292329773553,0.9769364457443762,#DIV/0!,-0.40267358787353935,0.8400322631054975,#DIV/0!,B,C,#DIV!0,#DIV!0,#DIV!0,C,B-,#DIV!0,B-,B-,B,B,B,#DIV!0,C-,#DIV!0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,0.3706024250300953,-0.2234652545495425,-1.132949426458428,#DIV/0!,-2.7564730109904296,-0.1058519694420959,-0.2667110162865168,#DIV/0!,#DIV/0!,0.07415186736682598,-0.3463311192762125,-2.1838295003661092,#DIV/0!,-0.07186590109677106,0.18214284224520938,#DIV/0!,B-,C,D,#DIV!0,E,C,C-,#DIV!0,#DIV!0,C,C-,E,C,#DIV!0,C,#DIV!0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.2762069283320837,#DIV/0!,#DIV/0!,#DIV/0!,-0.3834279378246022,0.609533434620965,0.4543173129137919,#DIV/0!,#DIV/0!,1.380728722330362,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C-,B-,B-,A-,#DIV!0,#DIV!0,#DIV!0
37,Suffolk County (Central)--Brookhaven Town (Central) PUMA,#DIV/0!,0.15906540096472757,#DIV/0!,#DIV/0!,#DIV/0!,-0.4038114974550072,-0.09770565834767668,#DIV/0!,0.33595719923583023,-0.6219563915470776,0.3349441159406792,#DIV/0!,#DIV/0!,0.0738758207184932,-0.32322973594869275,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,C-,C,#DIV!0,B-,C-,B-,#DIV!0,C-,#DIV!0,C,#DIV!0
38,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",#DIV/0!,-0.10622481422640809,0.38766895013281377,#DIV/0!,0.2610782551445388,#DIV/0!,0.10628885050978283,#DIV/0!,#DIV/0!,-0.45378085344008195,0.5463457168877424,0.689363184554505,#DIV/0!,#DIV/0!,0.27817641397209064,#DIV/0!,#DIV!0,C,B-,#DIV!0,B-,#DIV!0,C,#DIV!0,#DIV!0,C-,B-,B-,B-,#DIV!0,#DIV!0,#DIV!0
39,NYC-Queens Community District 4--Elmhurst & South Corona PUMA,#DIV/0!,-0.5779077460057027,#DIV/0!,#DIV/0!,#DIV/0!,-0.5289999190573551,-0.35572777567993924,#DIV/0!,#DIV/0!,-0.4387973877606488,#DIV/0!,#DIV/0!,#DIV/0!,-0.6698742974847556,0.3928619754119975,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C-,C-,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,B-,#DIV!0,C-,#DIV!0
40,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",0.41018533160266224,-0.4582235254845734,0.824015152547945,0.8634066071600646,0.6204290553626999,-0.21373201995639426,-0.1210440707105476,0.27500521864597954,#DIV/0!,-0.15178949972319083,1.1587292329773553,0.9769364457443762,#DIV/0!,#DIV/0!,1.5396423695360368,#DIV/0!,B-,C-,B,B,B-,C,C,B-,#DIV!0,C,B,B,A-,#DIV!0,#DIV!0,#DIV!0
41,Suffolk County (Central)--Islip Town (East) PUMA,0.7705014057073987,-0.20228285109772873,0.9121700443924623,#DIV/0!,0.6204290553626999,0.6026881730667686,-0.064106829303729,#DIV/0!,#DIV/0!,0.3479936307169418,#DIV/0!,#DIV/0!,-1.371824480535555,-0.5756964505604737,-0.02458802927773671,#DIV/0!,B,C,B,#DIV!0,B-,B-,C,#DIV!0,#DIV!0,B-,#DIV!0,#DIV!0,C,D-,C-,#DIV!0
42,"NYC-Brooklyn Community District 9--Crown Heights South, Prospect Lefferts & Wingate PUMA",#DIV/0!,0.013421343243314482,0.6987877430908508,0.8634066071600646,0.5776304371349831,-0.670865808619951,-0.23065882045687305,#DIV/0!,#DIV/0!,0.16363667514292582,0.01961960817083182,0.5652444387019135,-0.35892370953634883,-0.8054172944212195,0.2488147129901652,#DIV/0!,#DIV!0,C,B-,B,B-,C-,C,#DIV!0,#DIV!0,C,C,B-,C,C-,D,#DIV!0
43,"NYC-Queens Community District 7--Flushing, Murray Hill & Whitestone PUMA",#DIV/0!,0.03439263859198762,-0.04711924462566452,#DIV/0!,0.4399088974372305,-0.27455220933574204,-0.0661900948584485,#DIV/0!,0.3239801350021152,-0.00792800887810359,-3.915958409230898,-1.8497447258906912,-0.911579028786268,-0.3931362853988888,-0.3296764292072817,-1.0120061074842879,#DIV!0,C,C,#DIV!0,B-,C-,C,#DIV!0,B-,C,E,E,C-,D,C-,D
44,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,#DIV/0!,-0.3808127411488588,#DIV/0!,#DIV/0!,#DIV/0!,-0.19057907816827083,-0.1948586237943203,#DIV/0!,#DIV/0!,0.04249495600579223,-0.2051380519320513,0.24235063848017324,-0.1849039469605415,-0.2251190702044563,-0.24890893841817266,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,C,C,#DIV!0,#DIV!0,C,C,C,C,C,C,#DIV!0
45,Saratoga County (Outer) PUMA,#DIV/0!,-0.10622481422640809,#DIV/0!,#DIV/0!,#DIV/0!,0.48009328065993484,0.00433290706259368,#DIV/0!,#DIV/0!,-0.15178949972319083,#DIV/0!,#DIV/0!,#DIV/0!,-0.5154713444514091,-0.20389076416145602,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,#DIV!0,B-,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,C,#DIV!0,C-,#DIV!0
46,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",#DIV/0!,-0.30401405139480076,0.513573333681603,#DIV/0!,0.5371566113981365,-0.042794773707192806,-0.07481783983619024,#DIV/0!,#DIV/0!,-0.3892738604427784,#DIV/0!,#DIV/0!,#DIV/0!,-0.3808327786062881,-0.14267772190964398,#DIV/0!,#DIV!0,C-,B-,#DIV!0,B-,C,C,#DIV!0,#DIV!0,C-,#DIV!0,#DIV!0,C,#DIV!0,C-,#DIV!0
47,"NYC-Brooklyn Community District 15--Sheepshead Bay, Gerritsen Beach & Homecrest PUMA",-2.531806911491664,-0.18553696741494488,-0.3470827791117638,-1.0626598563066745,0.33115878661652076,0.0021739017882814746,-0.2075518308143056,-0.5716150938192215,-0.3155706203614824,-0.014837748624358592,0.14719029852386195,0.30981203739326957,0.36626041416102684,0.25246328897619275,-0.4208249884601729,0.04635609737261959,E,C,C-,D,B-,C,C,C-,C-,C,C,B-,C-,B-,B-,C
48,Wayne & Seneca Counties PUMA,#DIV/0!,-1.4206189520823165,#DIV/0!,#DIV/0!,#DIV/0!,1.4948441936936805,7.4474146358675215,#DIV/0!,#DIV/0!,-0.15178949972319083,#DIV/0!,#DIV/0!,#DIV/0!,-0.28205656687460373,-0.7878559746056029,#DIV/0!,#DIV!0,D-,#DIV!0,#DIV!0,#DIV!0,A-,A,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,D,#DIV!0,C-,#DIV!0
49,Schenectady County--Schenectady City PUMA,0.7705014057073987,-0.701015710531053,0.7069758804985692,0.8634066071600646,#DIV/0!,-0.15945309287787218,-0.17880230774975878,#DIV/0!,#DIV/0!,-0.15178949972319083,#DIV/0!,#DIV/0!,#DIV/0!,-0.14431574333147515,2.618753747996166,#DIV/0!,B,C-,B-,B,#DIV!0,C,C,#DIV!0,#DIV!0,C,#DIV!0,#DIV!0,A,#DIV!0,C,#DIV!0
50,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,0.41116794803279594,0.04902503977293881,0.558341528962135,-1.0003070020934017,0.5166424054569743,0.05689400688471067,-0.2913861076252809,0.04291111705583885,0.2688674047047445,0.12114360766988067,0.40958433265587874,0.41726905502207684,0.2842319611567127,0.37907550739722445,-0.11972132932811591,0.2514929341826289,B-,C,B-,D,B-,C,C-,C,B-,C,B-,B-,C,B-,B-,B-
51,Nassau County (Northwest)--North Hempstead Town (North) PUMA,-0.9862508739184425,-0.2401763733903892,-1.0138113547806635,0.2879385231697597,0.04767216227382594,0.11426377226504777,-0.29761432662315446,-0.2982826387148595,0.39461189974645955,0.4053983943356283,0.9290554737591556,#DIV/0!,0.632872339283145,0.04288261481932695,-0.3558429818432947,#DIV/0!,D,C,D,B-,C,C,C-,C-,B-,B-,B,#DIV!0,C-,B-,C,#DIV!0
52,Suffolk County (West Central)--Babylon Town (Northwest) PUMA,#DIV/0!,0.8977200257532066,0.9121700443924623,0.8634066071600646,0.6204290553626999,0.10963091799076685,-0.137346099197155,#DIV/0!,#DIV/0!,0.9534441179969076,#DIV/0!,#DIV/0!,#DIV/0!,-0.08350111254980239,-0.3953612953974521,#DIV/0!,#DIV!0,B,B,B,B-,C,C,#DIV!0,#DIV!0,B,#DIV!0,#DIV!0,C-,#DIV!0,C,#DIV!0
53,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",-0.05606484387722128,-0.2859746250109719,-4.380161950978277,#DIV/0!,-2.0379674972031867,-0.0665394466785886,-0.26490341659505356,#DIV/0!,0.5079057373657002,-0.2535408906351164,0.994382356084149,#DIV/0!,1.0785310710405256,-0.5659402356996548,-0.9083738881158615,#DIV/0!,C,C-,E,#DIV!0,E,C,C-,#DIV!0,B-,C-,B,#DIV!0,D,B,C-,#DIV!0
