,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,4893,2444,2449,3993,2044,1949,900,400,500,1910,1119,791,1854,1063,791,56,56,0,2484,1065,1419,1890,803,1087,594,262,332,499,260,239,249,178,71,250,82,168
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,5908,2986,2922,4043,1941,2102,1865,1045,820,904,532,372,851,532,319,53,0,53,3000,1283,1717,2393,827,1566,607,456,151,2004,1171,833,799,582,217,1205,589,616
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",13561,7046,6515,9226,4554,4672,4335,2492,1843,4234,2082,2152,3863,1876,1987,371,206,165,6594,3236,3358,4863,2454,2409,1731,782,949,2733,1728,1005,500,224,276,2233,1504,729
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1766,631,1135,1727,631,1096,39,0,39,1663,631,1032,1624,631,993,39,0,39,103,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
119,Monroe County (Central)--Greece & Gates Towns PUMA,1738,818,920,1640,818,822,98,0,98,802,704,98,704,704,0,98,0,98,936,114,822,936,114,822,0,0,0,0,0,0,0,0,0,0,0,0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,38441,21514,16927,26509,14856,11653,11932,6658,5274,7934,4751,3183,6403,3921,2482,1531,830,701,21574,10682,10892,14872,7459,7413,6702,3223,3479,8933,6081,2852,5234,3476,1758,3699,2605,1094
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",5319,3090,2229,4285,2637,1648,1034,453,581,2023,1116,907,1790,883,907,233,233,0,2542,1476,1066,1741,1256,485,801,220,581,754,498,256,754,498,256,0,0,0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,10209,5121,5088,6910,3416,3494,3299,1705,1594,5223,2440,2783,4299,1854,2445,924,586,338,3717,1657,2060,1721,864,857,1996,793,1203,1269,1024,245,890,698,192,379,326,53
123,Broome (Outer West) & Tioga Counties PUMA,89,89,0,89,89,0,0,0,0,89,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Putnam County PUMA,4754,2460,2294,2374,1152,1222,2380,1308,1072,1925,555,1370,1297,466,831,628,89,539,1696,1461,235,921,686,235,775,775,0,1133,444,689,156,0,156,977,444,533
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",10908,4626,6282,7704,2910,4794,3204,1716,1488,1927,354,1573,1786,354,1432,141,0,141,6776,3246,3530,4826,2183,2643,1950,1063,887,2205,1026,1179,1092,373,719,1113,653,460
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",18389,8590,9799,15871,7736,8135,2518,854,1664,10237,4519,5718,9190,4143,5047,1047,376,671,6871,3226,3645,5400,2748,2652,1471,478,993,1281,845,436,1281,845,436,0,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,7497,4210,3287,7306,4092,3214,191,118,73,2323,931,1392,2323,931,1392,0,0,0,4342,2495,1847,4151,2377,1774,191,118,73,832,784,48,832,784,48,0,0,0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,6650,3180,3470,5987,2684,3303,663,496,167,2593,831,1762,2593,831,1762,0,0,0,3877,2169,1708,3394,1853,1541,483,316,167,180,180,0,0,0,0,180,180,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,7718,4327,3391,4650,2642,2008,3068,1685,1383,4079,2380,1699,3461,1923,1538,618,457,161,2417,876,1541,1061,645,416,1356,231,1125,1222,1071,151,128,74,54,1094,997,97
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",14498,8616,5882,8127,5105,3022,6371,3511,2860,2733,1955,778,2116,1736,380,617,219,398,8543,5020,3523,4988,2615,2373,3555,2405,1150,3222,1641,1581,1023,754,269,2199,887,1312
131,NYC-Manhattan Community District 11--East Harlem PUMA,14065,6239,7826,10121,4834,5287,3944,1405,2539,3332,1288,2044,2850,1048,1802,482,240,242,7560,3292,4268,5893,3073,2820,1667,219,1448,3173,1659,1514,1378,713,665,1795,946,849
132,Westchester County (Northwest) PUMA,9562,3886,5676,8444,3320,5124,1118,566,552,4049,1413,2636,3907,1413,2494,142,0,142,4782,1932,2850,4320,1736,2584,462,196,266,731,541,190,217,171,46,514,370,144
133,Onondaga County (North) PUMA,1420,448,972,1277,448,829,143,0,143,755,74,681,755,74,681,0,0,0,619,374,245,522,374,148,97,0,97,46,0,46,0,0,0,46,0,46
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,5225,1728,3497,2959,1056,1903,2266,672,1594,1361,448,913,885,365,520,476,83,393,3102,1148,1954,1649,608,1041,1453,540,913,762,132,630,425,83,342,337,49,288
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,4464,2593,1871,1936,1182,754,2528,1411,1117,1353,909,444,871,669,202,482,240,242,2634,1368,1266,858,370,488,1776,998,778,477,316,161,207,143,64,270,173,97
136,Genesee & Orleans Counties PUMA,392,129,263,263,87,176,129,42,87,14,14,0,0,0,0,14,14,0,252,54,198,176,54,122,76,0,76,126,61,65,87,33,54,39,28,11
137,Westchester County (Central)--White Plains City PUMA,12835,6685,6150,10407,4873,5534,2428,1812,616,6572,2668,3904,5911,2198,3713,661,470,191,4538,2843,1695,3287,1853,1434,1251,990,261,1725,1174,551,1209,822,387,516,352,164
138,Saratoga County (South & Central) PUMA,1825,928,897,1789,928,861,36,0,36,1415,746,669,1415,746,669,0,0,0,410,182,228,374,182,192,36,0,36,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,4965,2405,2560,4465,1905,2560,500,500,0,3732,2015,1717,3378,1661,1717,354,354,0,778,390,388,632,244,388,146,146,0,455,0,455,455,0,455,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,20721,11028,9693,17578,9548,8030,3143,1480,1663,2840,685,2155,2800,685,2115,40,0,40,14333,8074,6259,11731,6939,4792,2602,1135,1467,3548,2269,1279,3047,1924,1123,501,345,156
141,St. Lawrence County PUMA,384,66,318,318,0,318,66,66,0,19,0,19,19,0,19,0,0,0,365,66,299,299,0,299,66,66,0,0,0,0,0,0,0,0,0,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,9211,3809,5402,8633,3513,5120,578,296,282,3785,1436,2349,3785,1436,2349,0,0,0,5272,2322,2950,4694,2026,2668,578,296,282,154,51,103,154,51,103,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,9487,5752,3735,6178,3489,2689,3309,2263,1046,1546,604,942,1286,462,824,260,142,118,4730,2584,2146,3398,1896,1502,1332,688,644,3211,2564,647,1494,1131,363,1717,1433,284
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",15655,8421,7234,10650,5834,4816,5005,2587,2418,4589,2138,2451,3607,1304,2303,982,834,148,9216,5579,3637,6310,4163,2147,2906,1416,1490,1850,704,1146,733,367,366,1117,337,780
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3493,1549,1944,3493,1549,1944,0,0,0,605,228,377,605,228,377,0,0,0,2787,1321,1466,2787,1321,1466,0,0,0,101,0,101,101,0,101,0,0,0
146,Capital Region,14921,7935,6986,11674,6596,5078,3247,1339,1908,9322,5426,3896,7996,5163,2833,1326,263,1063,4059,1489,2570,3063,1131,1932,996,358,638,1540,1020,520,615,302,313,925,718,207
147,Central NY,9733,5187,4546,5658,2880,2778,4075,2307,1768,4824,2246,2578,3137,1088,2049,1687,1158,529,3975,2478,1497,2231,1621,610,1744,857,887,934,463,471,290,171,119,644,292,352
148,Finger Lakes,17260,8359,8901,14014,6130,7884,3246,2229,1017,7885,4432,3453,6942,3769,3173,943,663,280,7542,3031,4511,5715,1791,3924,1827,1240,587,1833,896,937,1357,570,787,476,326,150
149,Long Island,165081,86150,78931,142441,73019,69422,22640,13131,9509,59837,28503,31334,56973,26736,30237,2864,1767,1097,79949,40836,39113,68019,35364,32655,11930,5472,6458,25295,16811,8484,17449,10919,6530,7846,5892,1954
150,Mid-Hudson,132434,63524,68910,106506,48656,57850,25928,14868,11060,51237,21315,29922,47153,20058,27095,4084,1257,2827,60049,29081,30968,47504,21970,25534,12545,7111,5434,21148,13128,8020,11849,6628,5221,9299,6500,2799
151,Mohawk Valley,3880,1894,1986,2760,1293,1467,1120,601,519,1575,767,808,1575,767,808,0,0,0,1603,694,909,866,393,473,737,301,436,702,433,269,319,133,186,383,300,83
152,New York City,817157,410511,406646,592773,301857,290916,224384,108654,115730,292859,143116,149743,246679,118495,128184,46180,24621,21559,398272,197180,201092,276778,144335,132443,121494,52845,68649,126026,70215,55811,69316,39027,30289,56710,31188,25522
153,North Country,2166,643,1523,1750,426,1324,416,217,199,1092,474,618,820,323,497,272,151,121,1048,169,879,930,103,827,118,66,52,26,0,26,0,0,0,26,0,26
154,Southern Tier,9822,4365,5457,7635,3199,4436,2187,1166,1021,7854,3216,4638,6269,2447,3822,1585,769,816,1928,1109,819,1366,752,614,562,357,205,40,40,0,0,0,0,40,40,0
155,Western NY,14842,7454,7388,6891,3929,2962,7951,3525,4426,7951,4125,3826,4875,2796,2079,3076,1329,1747,5034,2800,2234,1660,964,696,3374,1836,1538,1857,529,1328,356,169,187,1501,360,1141
