,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Emp_mf_t,Total_emp_m,Total_emp_f,Total_UnEmp_mf_t,Total_UnEmp_m,Total_UnEmp_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Emp_mf_t,BABS_emp_m,BABS_emp_f,BABS_UnEmp_mf_t,BABS_UnEmp_m,BABS_UnEmp_f,Total_HS,Total_HS_m,Total_HS_f,HS_Emp_mf_t,HS_emp_m,HS_emp_f,HS_UnEmp_mf_t,HS_UnEmp_m,HS_UnEmp_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Emp_mf_t,HSINC_emp_m,HSINC_emp_f,HSINC_UnEmp_mf_t,HSINC_UnEmp_m,HSINC_UnEmp_f
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",11041,6574,4467,10689,6449,4240,352,125,227,3330,1870,1460,3330,1870,1460,0,0,0,5346,2976,2370,4994,2851,2143,352,125,227,2365,1728,637,2365,1728,637,0,0,0
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1158,631,527,1158,631,527,0,0,0,1055,631,424,1055,631,424,0,0,0,103,0,103,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
119,Monroe County (Central)--Greece & Gates Towns PUMA,1483,563,920,1483,563,920,0,0,0,547,449,98,547,449,98,0,0,0,936,114,822,936,114,822,0,0,0,0,0,0,0,0,0,0,0,0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,32053,19898,12155,29821,18828,10993,2232,1070,1162,7257,4496,2761,6919,4394,2525,338,102,236,17108,9766,7342,15214,8798,6416,1894,968,926,7688,5636,2052,7688,5636,2052,0,0,0
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",4390,2624,1766,4078,2391,1687,312,233,79,2023,1116,907,1790,883,907,233,233,0,1613,1010,603,1613,1010,603,0,0,0,754,498,256,675,498,177,79,0,79
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,8556,4732,3824,8323,4530,3793,233,202,31,4430,2208,2222,4228,2006,2222,202,202,0,2976,1562,1414,2945,1562,1383,31,0,31,1150,962,188,1150,962,188,0,0,0
123,Broome (Outer West) & Tioga Counties PUMA,89,89,0,89,89,0,0,0,0,89,89,0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,Putnam County PUMA,4397,2460,1937,4259,2386,1873,138,74,64,1925,555,1370,1861,555,1306,64,0,64,1640,1461,179,1566,1387,179,74,74,0,832,444,388,832,444,388,0,0,0
125,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",9024,3797,5227,8511,3634,4877,513,163,350,1927,354,1573,1858,354,1504,69,0,69,5699,2811,2888,5255,2648,2607,444,163,281,1398,632,766,1398,632,766,0,0,0
126,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",15257,7861,7396,14791,7577,7214,466,284,182,8668,4046,4622,8668,4046,4622,0,0,0,5308,2970,2338,4842,2686,2156,466,284,182,1281,845,436,1281,845,436,0,0,0
127,Nassau County (Central)--Hempstead Town (Northeast) PUMA,6390,3457,2933,6190,3457,2733,200,0,200,2103,931,1172,2030,931,1099,73,0,73,3897,2184,1713,3770,2184,1586,127,0,127,390,342,48,390,342,48,0,0,0
128,Suffolk County (Central)--Brookhaven Town (Central) PUMA,5823,3180,2643,5739,3180,2559,84,0,84,2210,831,1379,2126,831,1295,84,0,84,3433,2169,1264,3433,2169,1264,0,0,0,180,180,0,180,180,0,0,0,0
129,NYC-Manhattan Community District 10--Central Harlem PUMA,6615,3919,2696,6338,3739,2599,277,180,97,3547,2142,1405,3547,2142,1405,0,0,0,1900,706,1194,1900,706,1194,0,0,0,1168,1071,97,891,891,0,277,180,97
130,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11875,6514,5361,10948,5968,4980,927,546,381,2635,1857,778,2635,1857,778,0,0,0,6722,3588,3134,6158,3136,3022,564,452,112,2518,1069,1449,2155,975,1180,363,94,269
131,NYC-Manhattan Community District 11--East Harlem PUMA,10941,5448,5493,10456,5248,5208,485,200,285,2882,1288,1594,2821,1227,1594,61,61,0,5731,3046,2685,5435,2907,2528,296,139,157,2328,1114,1214,2200,1114,1086,128,0,128
132,Westchester County (Northwest) PUMA,8801,3886,4915,8191,3886,4305,610,0,610,3548,1413,2135,3407,1413,1994,141,0,141,4522,1932,2590,4053,1932,2121,469,0,469,731,541,190,731,541,190,0,0,0
133,Onondaga County (North) PUMA,1374,448,926,1374,448,926,0,0,0,755,74,681,755,74,681,0,0,0,619,374,245,619,374,245,0,0,0,0,0,0,0,0,0,0,0,0
134,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,4431,1658,2773,4150,1502,2648,281,156,125,1199,448,751,1143,448,695,56,0,56,2565,1078,1487,2340,922,1418,225,156,69,667,132,535,667,132,535,0,0,0
135,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,3608,2090,1518,3272,1872,1400,336,218,118,1260,828,432,1241,809,432,19,19,0,1968,946,1022,1722,818,904,246,128,118,380,316,64,309,245,64,71,71,0
136,Genesee & Orleans Counties PUMA,359,129,230,359,129,230,0,0,0,14,14,0,14,14,0,0,0,0,252,54,198,252,54,198,0,0,0,93,61,32,93,61,32,0,0,0
137,Westchester County (Central)--White Plains City PUMA,10754,6300,4454,10390,6072,4318,364,228,136,5440,2478,2962,5304,2478,2826,136,0,136,3826,2648,1178,3598,2420,1178,228,228,0,1488,1174,314,1488,1174,314,0,0,0
138,Saratoga County (South & Central) PUMA,1506,704,802,1375,704,671,131,0,131,1132,522,610,1001,522,479,131,0,131,374,182,192,374,182,192,0,0,0,0,0,0,0,0,0,0,0,0
139,Monroe County (South) PUMA,4081,2021,2060,4081,2021,2060,0,0,0,3221,1631,1590,3221,1631,1590,0,0,0,584,390,194,584,390,194,0,0,0,276,0,276,276,0,276,0,0,0
140,Suffolk County (Central)--Islip Town (Northwest) PUMA,18466,10426,8040,18322,10411,7911,144,15,129,2590,685,1905,2517,685,1832,73,0,73,13274,7701,5573,13203,7686,5517,71,15,56,2602,2040,562,2602,2040,562,0,0,0
141,St. Lawrence County PUMA,365,66,299,365,66,299,0,0,0,0,0,0,0,0,0,0,0,0,365,66,299,365,66,299,0,0,0,0,0,0,0,0,0,0,0,0
142,Nassau County (West Central)--Hempstead Town (West Central) PUMA,8355,3740,4615,7819,3740,4079,536,0,536,3358,1436,1922,3358,1436,1922,0,0,0,4946,2253,2693,4410,2253,2157,536,0,536,51,51,0,51,51,0,0,0,0
143,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,8238,5080,3158,7847,4756,3091,391,324,67,1402,604,798,1402,604,798,0,0,0,4286,2285,2001,3895,1961,1934,391,324,67,2550,2191,359,2550,2191,359,0,0,0
144,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",13214,7806,5408,12226,7119,5107,988,687,301,4050,2005,2045,4050,2005,2045,0,0,0,8011,5396,2615,7274,4747,2527,737,649,88,1153,405,748,902,367,535,251,38,213
145,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,3428,1549,1879,3428,1549,1879,0,0,0,605,228,377,605,228,377,0,0,0,2722,1321,1401,2722,1321,1401,0,0,0,101,0,101,101,0,101,0,0,0
146,Capital Region,11684,7233,4451,10326,6822,3504,1358,411,947,7690,5020,2670,6762,4609,2153,928,411,517,2767,1193,1574,2337,1193,1144,430,0,430,1227,1020,207,1227,1020,207,0,0,0
147,Central NY,6803,3948,2855,6243,3517,2726,560,431,129,3324,1614,1710,3092,1382,1710,232,232,0,2784,1871,913,2456,1672,784,328,199,129,695,463,232,695,463,232,0,0,0
148,Finger Lakes,14504,6743,7761,14341,6680,7661,163,63,100,6176,3238,2938,6076,3238,2838,100,0,100,7026,2928,4098,7026,2928,4098,0,0,0,1302,577,725,1239,514,725,63,63,0
149,Long Island,143422,79610,63812,137788,77088,60700,5634,2522,3112,52675,26424,26251,50979,25883,25096,1696,541,1155,69715,37975,31740,67278,37096,30182,2437,879,1558,21032,15211,5821,19531,14109,5422,1501,1102,399
150,Mid-Hudson,114339,59178,55161,108254,56999,51255,6085,2179,3906,44640,20128,24512,43054,19984,23070,1586,144,1442,52309,26785,25524,48781,25314,23467,3528,1471,2057,17390,12265,5125,16419,11701,4718,971,564,407
151,Mohawk Valley,3107,1849,1258,2838,1678,1160,269,171,98,1228,722,506,1228,722,506,0,0,0,1269,694,575,1000,523,477,269,171,98,610,433,177,610,433,177,0,0,0
152,New York City,666045,359622,306423,628665,340133,288532,37380,19489,17891,250493,127103,123390,238921,120924,117997,11572,6179,5393,321779,174360,147419,300972,162695,138277,20807,11665,9142,93773,58159,35614,88772,56514,32258,5001,1645,3356
153,North Country,1743,643,1100,1455,643,812,288,0,288,952,474,478,952,474,478,0,0,0,765,169,596,477,169,308,288,0,288,26,0,26,26,0,26,0,0,0
154,Southern Tier,5140,3035,2105,5044,2939,2105,96,96,0,4059,2322,1737,4059,2322,1737,0,0,0,1081,713,368,985,617,368,96,96,0,0,0,0,0,0,0,0,0,0
155,Western NY,10440,6199,4241,9758,5681,4077,682,518,164,4703,3055,1648,4521,2873,1648,182,182,0,4057,2615,1442,3600,2279,1321,457,336,121,1680,529,1151,1637,529,1108,43,0,43
