,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
74,Rockland County (North)--New City & Congers PUMA,6656,3320,3336,56453.25570913462,56010,56894,2192,1250,942,90350.18248175182,87507,94121,3504,1567,1937,45176.332762557075,41351,48270,960,503,457,20216.041666666668,23401,16709
75,Westchester County (Southeast) PUMA,10005,6596,3409,68342.15892053973,79144,47441,3694,2333,1361,111369.11207363292,136067,69031,4561,2633,1928,47979.39048454286,58385,33768,1750,1630,120,30589.6,31203,22250
76,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",10081,5277,4804,38640.45233607777,38334,38976,3794,2230,1564,57973.08908803374,48991,70778,3922,1988,1934,30628.65884752677,35895,25215,2365,1059,1306,20912.854122621564,20473,21269
77,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,4350,2364,1986,71285.05747126437,73832,68252,2364,773,1591,93067.76649746193,125658,77233,1292,897,395,58524.613003095976,70170,32078,694,694,0,20841.49855907781,20841,0
78,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,21519,14103,7416,45053.26269808077,43630,47758,9269,5731,3538,61570.97421512569,60908,62643,9113,5955,3158,29137.671458356195,25093,36764,3137,2417,720,42482.69046860057,48335,22833
79,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8956,5248,3708,46605.31933899062,46026,47425,2881,1832,1049,65658.18812912183,60010,75521,5333,2674,2659,38354.24714044628,40356,36340,742,742,0,31930.99730458221,31930,0
80,Onondaga County (Central)--Syracuse City (Outer) PUMA,804,281,523,49925.87064676617,40577,54948,687,233,454,55424.163027656476,44817,60867,117,48,69,17641.02564102564,20000,16000,0,0,0,#DIV/0!,0,0
81,Wayne & Seneca Counties PUMA,761,612,149,48402.10249671485,27539,134093,692,612,80,47245.66473988439,27539,198000,69,0,69,60000.0,0,60000,0,0,0,#DIV/0!,0,0
82,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",11967,7625,4342,37932.36968329573,40533,33364,3436,2352,1084,47398.428405122235,46411,49540,6421,3886,2535,36817.660800498365,40176,31669,2110,1387,723,25909.700473933648,31567,15056
83,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,8753,5575,3178,64341.55146806809,70240,53993,3967,2371,1596,90236.92966977565,106589,65944,3856,2437,1419,43946.70643153527,44255,43416,930,767,163,38444.30107526882,40440,29049
