,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
66,Sullivan & Ulster (West) Counties PUMA,1589,1081,508,43046.444304594086,39190.0092506938,51252.75590551181,138,138,0,85000.0,85000.0,0.0,1349,841,508,35355.67086730912,25753.151010701546,51252.75590551181,102,102,0,88000.0,88000.0,0.0
67,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",4118,2529,1589,43460.17484215639,38251.0873863187,51750.78665827565,486,109,377,50579.8353909465,38000.0,54216.97612732095,3385,2274,1111,45234.1211225997,40449.34036939314,55027.63276327633,247,146,101,5140.485829959514,4200.0,6500.0
68,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,1632,905,727,92095.2818627451,126508.28729281768,49256.53370013755,805,331,474,74398.13664596273,108036.25377643504,50908.22784810127,827,574,253,109321.64449818622,137160.2787456446,46162.055335968376,0,0,0,#DIV/0!,0.0,0.0
69,NYC-Queens Community District 1--Astoria & Long Island City PUMA,3036,1987,1049,58835.375494071144,51387.61952692501,72942.80266920877,1641,802,839,61439.48811700183,54006.48379052369,68544.69606674612,1167,957,210,60752.699228791775,54221.94357366771,90514.28571428571,228,228,0,30278.947368421053,30278.947368421053,0.0
70,Jefferson & Lewis Counties PUMA,992,828,164,47095.76612903226,54839.371980676326,8000.0,214,214,0,69794.39252336448,69794.39252336448,0.0,778,614,164,40852.18508997429,49627.035830618894,8000.0,0,0,0,#DIV/0!,0.0,0.0
71,Nassau County (West Central)--Hempstead Town (Northwest) PUMA,1147,536,611,63097.21011333915,48305.03731343283,76073.64975450082,387,176,211,82209.30232558139,55681.818181818184,104336.49289099526,652,360,292,56572.8527607362,44698.61111111111,71212.32876712328,108,0,108,34000.0,0.0,34000.0
72,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,674,302,372,52908.45697329377,26673.17880794702,74206.98924731182,149,0,149,131389.26174496644,0.0,131389.26174496644,358,135,223,37508.37988826816,40000.0,36000.0,167,167,0,15900.0,15900.0,0.0
73,Orange County (Northeast)--Greater Newburgh City PUMA,2602,1747,855,56536.12605687932,64794.04693760732,39662.92397660819,465,234,231,73954.83870967742,75320.51282051283,72571.42857142857,1788,1349,439,61491.61073825503,69751.07487027427,36111.16173120729,349,164,185,7939.8280802292265,9000.0,7000.0
74,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",8304,5511,2793,55725.472061657034,55399.629831246595,56368.4067311135,1297,511,786,72184.39475713184,60256.36007827789,79939.1348600509,6091,4177,1914,56569.883434575604,60310.117309073496,48407.419017763845,916,823,93,26805.676855895195,27461.72539489672,21000.0
75,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1850,746,1104,35529.83783783784,39208.04289544236,33044.384057971016,230,78,152,51039.13043478261,70000.0,41309.21052631579,1491,604,887,34543.9302481556,38347.682119205296,31953.776775648254,129,64,65,19272.868217054263,9800.0,28600.0
