,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
107,Onondaga County (North) PUMA,57886,28371,29515,52001,25649,26352,5885,2722,3163,24676,11089,13587,23572,10650,12922,1104,439,665,30660,16089,14571,26769,14128,12641,3891,1961,1930,2550,1193,1357,1660,871,789,890,322,568
108,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,19538,9593,9945,17300,8422,8878,2238,1171,1067,12353,5651,6702,11516,5060,6456,837,591,246,5787,2911,2876,4903,2481,2422,884,430,454,1398,1031,367,881,881,0,517,150,367
109,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",32939,16636,16303,29702,14323,15379,3237,2313,924,18450,8841,9609,17579,8300,9279,871,541,330,13248,7371,5877,10884,5601,5283,2364,1770,594,1241,424,817,1239,422,817,2,2,0
110,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,6973,3809,3164,4707,2427,2280,2266,1382,884,2581,1373,1208,1735,988,747,846,385,461,3045,1355,1690,2242,901,1341,803,454,349,1347,1081,266,730,538,192,617,543,74
111,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",1922,1180,742,1147,733,414,775,447,328,544,200,344,475,131,344,69,69,0,1134,965,169,672,602,70,462,363,99,244,15,229,0,0,0,244,15,229
112,Erie County (Northeast) PUMA,56467,28997,27470,53451,27808,25643,3016,1189,1827,24776,11595,13181,24228,11266,12962,548,329,219,30643,16417,14226,28571,15890,12681,2072,527,1545,1048,985,63,652,652,0,396,333,63
113,NYC-Brooklyn Community District 8--Crown Heights North & Prospect Heights PUMA,21223,10687,10536,19667,9710,9957,1556,977,579,17641,8420,9221,16716,7806,8910,925,614,311,3211,2106,1105,2679,1749,930,532,357,175,371,161,210,272,155,117,99,6,93
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,6564,3518,3046,6503,3518,2985,61,0,61,3899,1743,2156,3838,1743,2095,61,0,61,2604,1775,829,2604,1775,829,0,0,0,61,0,61,61,0,61,0,0,0
115,Fulton & Montgomery Counties PUMA,46497,22962,23535,36944,18888,18056,9553,4074,5479,8702,3819,4883,8257,3767,4490,445,52,393,33463,16756,16707,26042,13595,12447,7421,3161,4260,4332,2387,1945,2645,1526,1119,1687,861,826
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,45472,22229,23243,39406,19618,19788,6066,2611,3455,11438,5051,6387,11041,5002,6039,397,49,348,30998,15068,15930,26346,13221,13125,4652,1847,2805,3036,2110,926,2019,1395,624,1017,715,302
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",47053,23977,23076,36178,18885,17293,10875,5092,5783,8966,3473,5493,8310,3413,4897,656,60,596,34304,18370,15934,26072,14466,11606,8232,3904,4328,3783,2134,1649,1796,1006,790,1987,1128,859
118,NYC-Brooklyn Community District 4--Bushwick PUMA,18535,10056,8479,15077,8772,6305,3458,1284,2174,13425,6717,6708,11413,5782,5631,2012,935,1077,4619,3156,1463,3481,2807,674,1138,349,789,491,183,308,183,183,0,308,0,308
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",52359,29622,22737,48475,27420,21055,3884,2202,1682,44199,24253,19946,41979,22882,19097,2220,1371,849,8160,5369,2791,6496,4538,1958,1664,831,833,0,0,0,0,0,0,0,0,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",40227,18323,21904,37764,16982,20782,2463,1341,1122,35041,15279,19762,33518,14422,19096,1523,857,666,4865,2810,2055,4019,2333,1686,846,477,369,321,234,87,227,227,0,94,7,87
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,22057,11019,11038,17731,9133,8598,4326,1886,2440,14832,7152,7680,13655,6785,6870,1177,367,810,5830,3233,2597,3669,2143,1526,2161,1090,1071,1395,634,761,407,205,202,988,429,559
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,11245,5705,5540,8871,5107,3764,2374,598,1776,3311,1898,1413,2922,1546,1376,389,352,37,6929,3497,3432,5654,3266,2388,1275,231,1044,1005,310,695,295,295,0,710,15,695
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,38079,18113,19966,34920,17183,17737,3159,930,2229,23422,10846,12576,22490,10768,11722,932,78,854,13984,6856,7128,11902,6149,5753,2082,707,1375,673,411,262,528,266,262,145,145,0
124,Orange County (Southeast) PUMA,41844,20745,21099,35050,17970,17080,6794,2775,4019,17872,7721,10151,16635,7307,9328,1237,414,823,20852,10648,10204,16238,8959,7279,4614,1689,2925,3120,2376,744,2177,1704,473,943,672,271
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,30827,14535,16292,30279,14384,15895,548,151,397,17737,7845,9892,17737,7845,9892,0,0,0,12484,6327,6157,11959,6176,5783,525,151,374,606,363,243,583,363,220,23,0,23
126,Suffolk County (Northwest)--Smithtown Town PUMA,49255,24675,24580,47281,24223,23058,1974,452,1522,29478,13605,15873,28670,13532,15138,808,73,735,19104,10606,8498,18103,10313,7790,1001,293,708,673,464,209,508,378,130,165,86,79
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",1340,803,537,1228,747,481,112,56,56,1089,716,373,1033,660,373,56,56,0,251,87,164,195,87,108,56,0,56,0,0,0,0,0,0,0,0,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",1282,955,327,882,648,234,400,307,93,354,354,0,354,354,0,0,0,0,764,437,327,528,294,234,236,143,93,164,164,0,0,0,0,164,164,0
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,9068,4532,4536,7877,4028,3849,1191,504,687,4179,2134,2045,4003,2085,1918,176,49,127,4524,2266,2258,3661,1892,1769,863,374,489,365,132,233,213,51,162,152,81,71
130,Westchester County (Southwest)--Yonkers City PUMA,28352,13849,14503,25553,12560,12993,2799,1289,1510,14098,6812,7286,13467,6507,6960,631,305,326,12336,6139,6197,10494,5221,5273,1842,918,924,1918,898,1020,1592,832,760,326,66,260
131,Broome (Outer West) & Tioga Counties PUMA,50805,25548,25257,42904,22017,20887,7901,3531,4370,13361,5888,7473,11919,5066,6853,1442,822,620,33808,17698,16110,28743,15816,12927,5065,1882,3183,3636,1962,1674,2242,1135,1107,1394,827,567
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,20272,9515,10757,19114,9108,10006,1158,407,751,12606,5297,7309,12286,5229,7057,320,68,252,7134,3726,3408,6455,3546,2909,679,180,499,532,492,40,373,333,40,159,159,0
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",28745,14371,14374,25212,12791,12421,3533,1580,1953,12701,6434,6267,11491,5926,5565,1210,508,702,14610,6787,7823,12573,5952,6621,2037,835,1202,1434,1150,284,1148,913,235,286,237,49
134,NYC-Manhattan Community District 10--Central Harlem PUMA,12368,7276,5092,11118,6419,4699,1250,857,393,10676,6096,4580,9980,5536,4444,696,560,136,1692,1180,512,1138,883,255,554,297,257,0,0,0,0,0,0,0,0,0
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",16907,8965,7942,16043,8732,7311,864,233,631,10119,4630,5489,9728,4609,5119,391,21,370,6284,3941,2343,5921,3729,2192,363,212,151,504,394,110,394,394,0,110,0,110
136,Erie County (Northwest) PUMA,47898,23671,24227,43138,21513,21625,4760,2158,2602,20142,8936,11206,19598,8665,10933,544,271,273,26854,14205,12649,22718,12398,10320,4136,1807,2329,902,530,372,822,450,372,80,80,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,18226,10366,7860,17409,9967,7442,817,399,418,13361,7468,5893,12735,7134,5601,626,334,292,4623,2898,1725,4432,2833,1599,191,65,126,242,0,242,242,0,242,0,0,0
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,39312,20495,18817,35457,18436,17021,3855,2059,1796,11668,5178,6490,11149,4725,6424,519,453,66,26612,14949,11663,23633,13435,10198,2979,1514,1465,1032,368,664,675,276,399,357,92,265
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",55708,27353,28355,51339,26089,25250,4369,1264,3105,22973,10018,12955,22374,9927,12447,599,91,508,31247,16419,14828,27854,15489,12365,3393,930,2463,1488,916,572,1111,673,438,377,243,134
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,22984,11730,11254,21912,11161,10751,1072,569,503,12315,5586,6729,11972,5350,6622,343,236,107,10103,5676,4427,9439,5354,4085,664,322,342,566,468,98,501,457,44,65,11,54
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,38853,18771,20082,37517,17990,19527,1336,781,555,17463,7307,10156,17294,7193,10101,169,114,55,20620,10935,9685,19720,10365,9355,900,570,330,770,529,241,503,432,71,267,97,170
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,31786,17194,14592,31129,16943,14186,657,251,406,20376,11540,8836,19986,11352,8634,390,188,202,11042,5400,5642,10775,5337,5438,267,63,204,368,254,114,368,254,114,0,0,0
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,16133,8473,7660,13309,6972,6337,2824,1501,1323,5685,2865,2820,5343,2662,2681,342,203,139,9228,4980,4248,7251,4101,3150,1977,879,1098,1220,628,592,715,209,506,505,419,86
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,31370,15437,15933,29793,14654,15139,1577,783,794,17282,7662,9620,16831,7409,9422,451,253,198,13670,7569,6101,12604,7099,5505,1066,470,596,418,206,212,358,146,212,60,60,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,24017,11623,12394,23081,11148,11933,936,475,461,13309,5996,7313,13079,5766,7313,230,230,0,10290,5627,4663,9630,5382,4248,660,245,415,418,0,418,372,0,372,46,0,46
146,Capital Region,450147,222362,227785,396564,197734,198830,53583,24628,28955,172585,77452,95133,165123,73599,91524,7462,3853,3609,251866,129554,122312,215307,114094,101213,36559,15460,21099,25696,15356,10340,16134,10041,6093,9562,5315,4247
147,Central NY,324608,159706,164902,272352,136266,136086,52256,23440,28816,109704,48356,61348,103502,45596,57906,6202,2760,3442,193409,98259,95150,157461,83161,74300,35948,15098,20850,21495,13091,8404,11389,7509,3880,10106,5582,4524
148,Finger Lakes,475149,235796,239353,411479,206633,204846,63670,29163,34507,190185,84729,105456,179757,80566,99191,10428,4163,6265,262654,139091,123563,220828,119691,101137,41826,19400,22426,22310,11976,10334,10894,6376,4518,11416,5600,5816
149,Long Island,856530,425140,431390,807484,403816,403668,49046,21324,27722,427362,197528,229834,414894,192295,222599,12468,5233,7235,406633,215009,191624,374745,201648,173097,31888,13361,18527,22535,12603,9932,17845,9873,7972,4690,2730,1960
150,Mid-Hudson,658431,327521,330910,584451,294416,290035,73980,33105,40875,317351,145231,172120,301631,139762,161869,15720,5469,10251,309191,164722,144469,263033,143073,119960,46158,21649,24509,31889,17568,14321,19787,11581,8206,12102,5987,6115
151,Mohawk Valley,202799,100257,102542,164350,83996,80354,38449,16261,22188,53447,24200,29247,49792,22717,27075,3655,1483,2172,134553,67300,67253,106513,56468,50045,28040,10832,17208,14799,8757,6042,8045,4811,3234,6754,3946,2808
152,New York City,1116310,558421,557889,996968,501846,495122,119342,56575,62767,766725,365494,401231,723370,344564,378806,43355,20930,22425,310532,169642,140890,252135,142813,109322,58397,26829,31568,39053,23285,15768,21463,14469,6994,17590,8816,8774
153,North Country,178651,89664,88987,146698,76076,70622,31953,13588,18365,44914,18733,26181,42024,17133,24891,2890,1600,1290,122031,64358,57673,98589,54951,43638,23442,9407,14035,11706,6573,5133,6085,3992,2093,5621,2581,3040
154,Southern Tier,265624,131466,134158,214734,108078,106656,50890,23388,27502,75211,34519,40692,69737,32079,37658,5474,2440,3034,170573,85347,85226,134516,69320,65196,36057,16027,20030,19840,11600,8240,10481,6679,3802,9359,4921,4438
155,Western NY,560839,277383,283456,476814,241770,235044,84025,35613,48412,199802,87896,111906,188908,83973,104935,10894,3923,6971,332634,171221,161413,270883,146002,124881,61751,25219,36532,28403,18266,10137,17023,11795,5228,11380,6471,4909
