,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Owner_mf_t,Total_Owner_m,Total_Owner_f,Total_NotOwner_mf_t,Total_NotOwner_m,Total_NotOwner_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Owner_mf_t,BABS_Owner_m,BABS_Owner_f,BABS_NotOwner_mf_t,BABS_NotOwner_m,BABS_NotOwner_f,Total_HS,Total_HS_m,Total_HS_f,HS_Owner_mf_t,HS_Owner_m,HS_Owner_f,HS_NotOwner_mf_t,HS_NotOwner_m,HS_NotOwner_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Owner_mf_t,HSINC_Owner_m,HSINC_Owner_f,HSINC_NotOwner_mf_t,HSINC_NotOwner_m,HSINC_NotOwner_f
26,Erie County (Central) PUMA,68858.0,32877.0,35981.0,53747.0,26082.0,27665.0,15111.0,6795.0,8316.0,18600.0,7637.0,10963.0,15918.0,6817.0,9101.0,2682.0,820.0,1862.0,47821.0,23859.0,23962.0,36382.0,18280.0,18102.0,11439.0,5579.0,5860.0,2437.0,1381.0,1056.0,1447.0,985.0,462.0,990.0,396.0,594.0
27,St. Lawrence County PUMA,48192.0,23985.0,24207.0,37396.0,18567.0,18829.0,10796.0,5418.0,5378.0,11946.0,6174.0,5772.0,9903.0,4696.0,5207.0,2043.0,1478.0,565.0,32543.0,15785.0,16758.0,24981.0,12453.0,12528.0,7562.0,3332.0,4230.0,3703.0,2026.0,1677.0,2512.0,1418.0,1094.0,1191.0,608.0,583.0
28,"NYC-Manhattan Community District 9--Hamilton Heights, Manhattanville & West Harlem PUMA",18391.0,9162.0,9229.0,3184.0,1740.0,1444.0,15207.0,7422.0,7785.0,16129.0,8043.0,8086.0,2940.0,1629.0,1311.0,13189.0,6414.0,6775.0,2262.0,1119.0,1143.0,244.0,111.0,133.0,2018.0,1008.0,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Suffolk County (North Central)--Brookhaven Town (North) PUMA,43479.0,21796.0,21683.0,39266.0,19587.0,19679.0,4213.0,2209.0,2004.0,21051.0,9909.0,11142.0,20452.0,9676.0,10776.0,599.0,233.0,366.0,21279.0,11264.0,10015.0,18304.0,9471.0,8833.0,2975.0,1793.0,1182.0,1149.0,623.0,526.0,510.0,440.0,70.0,639.0,183.0,456.0
30,NYC-Brooklyn Community District 1--Greenpoint & Williamsburg PUMA,49981.0,26900.0,23081.0,9377.0,5470.0,3907.0,40604.0,21430.0,19174.0,29919.0,15813.0,14106.0,4557.0,2788.0,1769.0,25362.0,13025.0,12337.0,17524.0,9743.0,7781.0,4696.0,2558.0,2138.0,12828.0,7185.0,5643.0,2538.0,1344.0,1194.0,124.0,124.0,0.0,2414.0,1220.0,1194.0
31,Cayuga & Onondaga (South) Counties PUMA,53646.0,26720.0,26926.0,41704.0,20866.0,20838.0,11942.0,5854.0,6088.0,16669.0,6875.0,9794.0,14223.0,5753.0,8470.0,2446.0,1122.0,1324.0,33812.0,18095.0,15717.0,25321.0,13911.0,11410.0,8491.0,4184.0,4307.0,3165.0,1750.0,1415.0,2160.0,1202.0,958.0,1005.0,548.0,457.0
32,Nassau County (Southeast)--Oyster Bay Town (South) PUMA,47800.0,24731.0,23069.0,45060.0,23212.0,21848.0,2740.0,1519.0,1221.0,21809.0,9711.0,12098.0,20849.0,9379.0,11470.0,960.0,332.0,628.0,25758.0,14913.0,10845.0,23978.0,13726.0,10252.0,1780.0,1187.0,593.0,233.0,107.0,126.0,233.0,107.0,126.0,0.0,0.0,0.0
33,Fulton & Montgomery Counties PUMA,47036.0,23609.0,23427.0,36009.0,18255.0,17754.0,11027.0,5354.0,5673.0,8410.0,3527.0,4883.0,7146.0,2786.0,4360.0,1264.0,741.0,523.0,33303.0,17613.0,15690.0,25586.0,13854.0,11732.0,7717.0,3759.0,3958.0,5323.0,2469.0,2854.0,3277.0,1615.0,1662.0,2046.0,854.0,1192.0
34,Onondaga County (Central)--Syracuse City (Outer) PUMA,73135.0,34829.0,38306.0,58697.0,28241.0,30456.0,14438.0,6588.0,7850.0,32126.0,15435.0,16691.0,27171.0,12711.0,14460.0,4955.0,2724.0,2231.0,39521.0,18549.0,20972.0,30558.0,15129.0,15429.0,8963.0,3420.0,5543.0,1488.0,845.0,643.0,968.0,401.0,567.0,520.0,444.0,76.0
35,NYC-Staten Island Community District 2--New Springville & South Beach PUMA,36094.0,17512.0,18582.0,26832.0,13663.0,13169.0,9262.0,3849.0,5413.0,13152.0,5458.0,7694.0,10426.0,4441.0,5985.0,2726.0,1017.0,1709.0,20120.0,10576.0,9544.0,15174.0,8397.0,6777.0,4946.0,2179.0,2767.0,2822.0,1478.0,1344.0,1232.0,825.0,407.0,1590.0,653.0,937.0
36,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,43959.0,22019.0,21940.0,33568.0,17419.0,16149.0,10391.0,4600.0,5791.0,8158.0,3285.0,4873.0,6749.0,2742.0,4007.0,1409.0,543.0,866.0,33058.0,16964.0,16094.0,25759.0,13898.0,11861.0,7299.0,3066.0,4233.0,2743.0,1770.0,973.0,1060.0,779.0,281.0,1683.0,991.0,692.0
