,puma,Unemployment_BABS_score,FT_Work_BABS_score,Poverty_BABS_score,Working_Poor_BABS_score,Rent_Burden_BABS_score,Home_Ownership_BABS_score,Income_level_BABS_score,Overall_BABS_score,Unemployment_HS_score,FT_Work_HS_score,Poverty_HS_score,Working_Poor_HS_score,Rent_Burden_HS_score,Home_Ownership_HS_score,Income_level_HS_score,Overall_HS_score,Unemployment_BABS_grade,FT_Work_BABS_grade,Poverty_BABS_grade,Working_Poor_BABS_grade,Rent_Burden_BABS_grade,Home_Ownership_BABS_grade,Income_level_BABS_grade,Overall_BABS_grade,Unemployment_HS_grade,FT_Work_HS_grade,Poverty_HS_grade,Working_Poor_HS_grade,Income_level_HS_grade,Rent_Burden_HS_grade,Home_Ownership_HS_grade,Overall_HS_grade
113,Jefferson & Lewis Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,-0.8083670702500373,#DIV/0!,#DIV/0!,-3.390028370166684,-1.5282056456671742,0.3146395062774057,#DIV/0!,-2.798208119293517,0.05884014051529299,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,D,#DIV!0,#DIV!0,E,D-,B-,#DIV!0,#DIV!0,E,C,#DIV!0
114,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,#DIV/0!,-0.3996755082376468,#DIV/0!,#DIV/0!,#DIV/0!,2.4087661046266673,0.596060028190224,#DIV/0!,0.38234061975479444,-0.9838418492009238,0.3646295502438156,0.0023659857045493955,#DIV/0!,-0.09324187388689086,-0.09096609240665345,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,A,B-,#DIV!0,B-,D,B-,C,C,#DIV!0,C,#DIV!0
115,Suffolk County (Northwest)--Huntington Town (South) PUMA,#DIV/0!,1.8486877474296661,#DIV/0!,#DIV/0!,#DIV/0!,0.0968348282132759,-0.38717796524383125,#DIV/0!,0.36282667860016315,0.3594859192382434,#DIV/0!,#DIV/0!,#DIV/0!,0.025577131881701617,0.9764366066437338,#DIV/0!,#DIV!0,A,#DIV!0,#DIV!0,#DIV!0,C,C-,#DIV!0,B-,B-,#DIV!0,#DIV!0,B,#DIV!0,C,#DIV!0
116,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,0.8914033982928746,#DIV/0!,0.3294672582869595,#DIV/0!,0.7239678577114046,-0.964699357365526,#DIV/0!,#DIV/0!,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,#DIV!0,B,#DIV!0,B-,#DIV!0,#DIV!0,B-,D,#DIV!0
117,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.7794384044388987,-0.19508049698283786,0.5293015174274889,0.4795719148180834,#DIV/0!,0.6170398599832807,0.05191092789678796,#DIV/0!,-0.32805389662399087,-0.3932441935489663,-0.07348338054168098,#DIV/0!,#DIV/0!,-0.13540878964018868,-0.18127887870208642,#DIV/0!,B,C,B-,B-,#DIV!0,B-,C,#DIV!0,C-,C-,C,#DIV!0,C,#DIV!0,C,#DIV!0
118,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,#DIV/0!,-0.28364203300000773,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,2.442827085348741,#DIV/0!,#DIV/0!,-1.5282056456671742,0.4016349908924953,#DIV/0!,#DIV/0!,0.025577131881701617,#DIV/0!,#DIV/0!,#DIV!0,C-,#DIV!0,#DIV!0,#DIV!0,#DIV!0,A,#DIV!0,#DIV!0,D-,B-,#DIV!0,#DIV!0,#DIV!0,C,#DIV!0
119,Monroe County (Central)--Greece & Gates Towns PUMA,#DIV/0!,4.135004929609834,0.4880445956691924,#DIV/0!,#DIV/0!,-0.2656708462483417,-0.2217776386107037,#DIV/0!,0.8914033982928746,0.5627497157863955,0.4016349908924953,#DIV/0!,#DIV/0!,0.025577131881701617,-0.16336751020976953,#DIV/0!,#DIV!0,A,B-,#DIV!0,#DIV!0,C-,C,#DIV!0,B,B-,B-,#DIV!0,C,#DIV!0,C,#DIV!0
120,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,-0.2984658310127294,0.17508306658282805,-0.016821199741785177,#DIV/0!,#DIV/0!,-0.3048328477429856,-0.24008519673794837,#DIV/0!,-0.24325316080969545,-0.4894150947925952,-0.06709725148196362,#DIV/0!,#DIV/0!,-0.2002626349551145,-0.39820472422597564,#DIV/0!,C-,C,C,#DIV!0,#DIV!0,C-,C,#DIV!0,C,C-,C,#DIV!0,C-,#DIV!0,C,#DIV!0
121,"NYC-Queens Community District 14--Far Rockaway, Breezy Point & Broad Channel PUMA",#DIV/0!,0.026179243499988073,#DIV/0!,#DIV/0!,0.3851223601580123,1.0803784106191252,0.08924062436457317,#DIV/0!,#DIV/0!,-1.0002534626125916,#DIV/0!,#DIV/0!,#DIV/0!,-0.8041731039762068,0.41185305660139954,#DIV/0!,#DIV!0,C,#DIV!0,#DIV!0,B-,B,C,#DIV!0,#DIV!0,D,#DIV!0,#DIV!0,B-,#DIV!0,D,#DIV!0
122,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,-0.7892923230267216,0.19802698893132892,-0.03997892818627156,-3.187678863208605,-0.005431107966691179,3.6229168392019075,-0.17128454088216924,-0.05324599073388888,0.749007291559323,-0.3374040600978179,0.16080923312985845,0.10910111303791256,-0.7049128532814335,-0.09712318348950628,-0.17468131432936768,-0.04217196763871876,D,C,C,E,C,A,C,C,B-,C-,C,C,C,C-,C,C
