,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
146,Capital Region,14.293066686273068,5.691632450799943,23.585194249005813,18.70743929076192,15.171583383503915,21.34050661286707,64.30248943165806,69.59183673469389,52.50379362670713
147,Central NY,23.14266929651545,32.83542277940784,13.718879668049794,35.27138591252415,29.743589743589745,42.97729184188393,58.38414634146341,48.82943143812709,66.38655462184873
148,Finger Lakes,11.486035649604423,11.421188630490956,11.566367904396072,20.607628745513733,33.69740376007162,9.1776110068793,17.616580310880828,24.640967498110356,10.877447425670777
149,Long Island,4.850526632184052,5.8410451823625475,4.006309880065882,14.546833139564272,13.155127790359106,15.938454073070623,28.47013539521221,32.25130890052356,21.603118760102692
150,Mid-Hudson,8.019734652835048,6.17885108903073,9.464659246442682,21.853002477486335,23.350405116115223,20.449928905139142,40.37755222937483,47.50136165577342,30.53700742969999
151,Mohawk Valley,3.529839883551674,0.0,6.5896739130434785,34.13583375570198,33.80024360535932,34.375,35.39232053422371,49.56395348837209,16.274509803921568
152,New York City,14.622512884372416,15.284067758508451,13.998984749166832,28.702555000880487,25.752685410880705,31.662398820330274,43.22424545814822,42.84383616085844,43.708044415662364
153,North Country,12.579473206176203,22.470238095238095,8.235294117647058,19.879518072289155,43.370165745856355,13.328197226502311,34.74178403755869,51.61290322580645,21.666666666666668
154,Southern Tier,19.086021505376344,17.892042810609585,19.979115906717716,44.316459533191875,45.85218702865762,41.98473282442748,71.70868347338936,28.368794326241137,100.0
155,Western NY,31.09836788707543,30.34067381893469,31.766854865493194,53.367231638418076,48.95963379109446,58.6053412462908,67.24910394265234,56.514913657770805,71.53605015673982
