,puma,Total_geo,Total_geo_m,Total_geo_f,Total_Avg_PINCP_mf_t,Total_Avg_PINCP_m,Total_Avg_PINCP_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_Avg_PINCP_mf_t,BABS_Avg_PINCP_m,BABS_Avg_PINCP_f,Total_HS,Total_HS_m,Total_HS_f,HS_Avg_PINCP_mf_t,HS_Avg_PINCP_m,HS_Avg_PINCP_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_Avg_PINCP_mf_t,HSINC_Avg_PINCP_m,HSINC_Avg_PINCP_f
55,Rensselaer County--Troy City PUMA,1314,871,443,77857.01674277017,86025.62571756601,61796.38826185102,941,595,346,94652.19978746015,112650.28571428571,63701.73410404624,337,240,97,37097.92284866469,29862.5,55000.0,36,36,0,20400.0,20400.0,0.0
56,Erie County (West Central)--Buffalo City (West) PUMA,3414,1975,1439,50385.67662565905,57427.59493670886,40720.77831827658,1650,978,672,63399.57575757576,72526.68711656441,50116.369047619046,844,710,134,50600.0,52727.32394366197,39328.35820895522,920,287,633,26848.91304347826,17602.787456445993,31041.074249605055
57,Erie County (South) PUMA,1281,302,979,69993.50507416081,142370.86092715233,47666.68028600613,1153,302,851,74806.59150043366,142370.86092715233,50829.61222091657,128,0,128,26638.125,0.0,26638.125,0,0,0,#DIV/0!,0.0,0.0
58,Oneida County (Central)--Greater Utica & Rome Cities PUMA,2888,1535,1353,84158.98199445983,122393.68078175896,40781.10864745011,1484,683,801,116874.25876010781,192853.5871156662,52087.89013732834,921,414,507,43657.69815418024,67645.65217391304,24069.90138067061,483,438,45,60871.63561076605,64269.406392694065,27800.0
59,"NYC-Manhattan Community District 12--Washington Heights, Inwood & Marble Hill PUMA",23354,13892,9462,32283.595272758415,31779.405413187447,33023.841048404145,4647,2573,2074,44057.671616096406,46453.828216090165,41085.00482160077,14167,7766,6401,31339.612056186914,31422.92042235385,31238.538353382282,4540,3553,987,23177.70925110132,21931.719673515337,27663.019250253292
60,NYC-Brooklyn Community District 13--Brighton Beach & Coney Island PUMA,15830,7907,7923,55341.327984838914,65726.75755659542,44976.87113467121,9747,4564,5183,68325.75869498307,86338.54513584575,52464.219563959094,5109,2744,2365,36874.5844587982,40253.77259475218,32953.8689217759,974,599,375,22268.788501026695,25368.948247078464,17316.8
61,NYC-Manhattan Community District 10--Central Harlem PUMA,9524,6082,3442,70793.28013439731,87432.3742190069,41392.068564787915,4385,2192,2193,106612.36031927024,159496.0310218978,53752.80437756498,3033,2220,813,47521.92548631718,56610.81081081081,22703.567035670356,2106,1670,436,29727.44539411206,33815.80838323353,14067.88990825688
62,Nassau County (West Central)--North Hempstead Town (South) PUMA,12525,7632,4893,63230.063073852296,60272.69392033543,67842.90619251992,6194,3168,3026,82923.67452373264,83157.3547979798,82679.0284203569,4996,3415,1581,47346.89751801441,49483.66032210834,42731.4358001265,1335,1049,286,31297.52808988764,26284.080076263108,49686.01398601398
63,NYC-Brooklyn Community District 16--Brownsville & Ocean Hill PUMA,4038,1556,2482,35056.68647845468,44365.87403598972,29220.628525382755,1157,269,888,40445.289541918755,40311.52416356877,40485.81081081081,1928,634,1294,24215.767634854772,35118.29652996845,18874.03400309119,953,653,300,50446.694648478486,55014.5482388974,40504.0
64,Albany County (East Central)--Albany City PUMA,4878,2173,2705,39670.717507175075,42769.33271974229,37181.5157116451,1737,1008,729,44672.504317789295,45929.80158730159,42934.01920438957,1867,878,989,45334.55811462239,44949.339407744876,45676.54196157735,1274,287,987,24551.020408163266,25000.0,24420.46605876393
65,Nassau County (West Central)--Hempstead Town (West Central) PUMA,6543,4304,2239,66126.45575424118,67919.91171003718,62678.919160339436,2273,1056,1217,90299.8680158381,103553.59848484848,78799.50698438784,2934,2004,930,59546.96659850034,66612.624750499,44321.6129032258,1336,1244,92,39448.35329341317,39777.33118971061,35000.0
66,Chemung (South) & Steuben (East) Counties--Greater Elmira & Greater Corning Cities PUMA,1209,981,228,78973.94540942927,88703.36391437308,37111.84210526316,932,809,123,93710.30042918454,98835.59950556242,60000.0,277,172,105,29391.696750902527,41046.51162790698,10300.0,0,0,0,#DIV/0!,0.0,0.0
67,"NYC-Bronx Community District 3 & 6--Belmont, Crotona Park East & East Tremont PUMA",10875,6031,4844,36691.59540229885,35979.60537224341,37578.05532617671,3334,1252,2082,42766.19676064787,41866.61341853035,43307.15658021133,6197,3677,2520,34387.80054865257,35223.00788686429,33169.12698412698,1344,1102,242,32245.089285714286,31815.78947368421,34200.0
68,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",11738,6414,5324,32572.169023683764,34293.84159650764,30498.012772351616,2020,794,1226,43927.574257425746,58040.30226700252,34787.68352365416,7431,4196,3235,33147.27762077782,33271.37750238322,32986.31221020093,2287,1424,863,20673.808482728466,24066.011235955055,15076.477404403244
69,"NYC-Bronx Community District 8--Riverdale, Fieldston & Kingsbridge PUMA",10673,6091,4582,67201.40541553452,78281.90773272041,52471.737232649495,5923,3068,2855,88360.89819348304,116570.11082138201,58047.110332749566,3893,2326,1567,42352.53018237863,43928.37489251934,40013.4014039566,857,697,160,33839.67327887981,24391.10473457676,75000.0
70,Erie County (Northeast) PUMA,1556,1119,437,86997.8791773779,95090.25915996425,66276.20137299772,1048,808,240,98871.85114503816,105371.28712871287,76990.41666666667,508,311,197,62501.96850393701,68379.42122186495,53223.350253807104,0,0,0,#DIV/0!,0.0,0.0
71,NYC-Manhattan Community District 11--East Harlem PUMA,5115,3047,2068,50327.80058651026,46618.31309484739,55793.3752417795,2611,1045,1566,73522.67330524704,90880.38277511962,61939.78288633461,1678,1176,502,30630.512514898688,28073.979591836734,36619.521912350596,826,826,0,17023.002421307505,17023.002421307505,0.0
72,Orange County (Southeast) PUMA,3194,1693,1501,109365.71696931747,130641.05138806852,85368.95403064623,2068,874,1194,131369.8742746615,179424.5995423341,96194.13735343383,1126,819,307,68953.10834813499,78581.44078144078,43267.100977198694,0,0,0,#DIV/0!,0.0,0.0
73,Westchester County (Southeast) PUMA,12030,8059,3971,91874.55943474646,89916.47226703065,95848.4260891463,5129,2922,2207,165192.2109573016,185636.15674195756,138125.0566379701,3391,1919,1472,45970.39221468593,46161.02136529442,45721.875,3510,3218,292,29086.752136752137,29094.157862026103,29005.13698630137
74,NYC-Queens Community District 1--Astoria & Long Island City PUMA,25327,15076,10251,52692.789631618434,52564.51843990448,52881.43625012194,12470,6662,5808,62476.09647153167,67899.56169318523,56255.17269283746,10084,6029,4055,42966.59063863546,37457.96981257256,51156.843403205916,2773,2385,388,44067.16913090516,47916.85534591195,20403.505154639177
75,Livingston & Wyoming Counties PUMA,673,575,98,57498.06835066865,59820.17391304348,43873.4693877551,428,376,52,70797.19626168224,72248.93617021276,60300.0,67,31,36,24462.68656716418,25000.0,24000.0,178,168,10,37955.05617977528,38428.57142857143,30000.0
76,Suffolk County (Central)--Brookhaven Town (West Central) PUMA,4167,2513,1654,87010.66666666667,91154.57222443295,80714.63603385731,1534,622,912,113923.42894393741,128857.94212218649,103737.82894736843,1898,1427,471,83354.32455216016,90098.24807288017,62922.09766454352,735,464,271,40283.537414965984,43861.206896551725,34157.9335793358
77,Westchester County (Southwest)--Yonkers City PUMA,18716,11655,7061,51257.62160718102,51856.28914628915,50269.451352499644,5409,2142,3267,76836.98391569607,85005.01867413631,71481.6333027242,10309,7023,3286,41944.87341158211,45864.67321657411,33567.28545343883,2998,2490,508,37130.32021347565,40239.638554216865,21889.76377952756
78,Erie County (North Central) PUMA,3516,2043,1473,71177.07622298066,73726.18697993147,67641.54786150713,3014,1836,1178,76947.08029197081,76786.81917211329,77196.85908319186,400,105,295,35395.25,52000.0,29485.084745762713,102,102,0,41000.0,41000.0,0.0
79,Saratoga County (South & Central) PUMA,2223,1496,727,104663.71030139452,120006.30213903743,73092.15955983494,2167,1496,671,106412.28795569912,120006.30213903743,76104.32190760059,56,0,56,37000.0,0.0,37000.0,0,0,0,#DIV/0!,0.0,0.0
80,Suffolk County (South Central)--Brookhaven Town (South) PUMA,5774,3551,2223,51993.810183581576,52339.59448042805,51441.45748987854,1638,456,1182,69371.61172161173,60021.71052631579,72978.68020304569,2527,2053,474,39977.839335180055,40471.505114466636,37839.66244725738,1609,1042,567,53174.369173399624,72360.84452975048,17914.567901234568
81,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",9252,5595,3657,63682.8835927367,68353.96961572833,56536.3902105551,4996,2709,2287,65738.45076060848,73280.47249907715,56804.76606908614,3878,2739,1139,57497.096183599795,56416.08616283315,60096.645302897276,378,147,231,99976.19047619047,200000.0,36324.67532467532
82,Herkimer (North & Central) & Oneida (Outer) Counties PUMA,640,355,285,95339.375,143783.661971831,34996.491228070176,347,192,155,152299.71181556195,248750.0,32825.8064516129,186,56,130,37017.20430107527,35700.0,37584.61538461538,107,107,0,12000.0,12000.0,0.0
83,Niagara County (North & East) PUMA,492,408,84,64237.39837398374,67546.07843137255,48166.666666666664,0,0,0,#DIV/0!,0.0,0.0,492,408,84,64237.39837398374,67546.07843137255,48166.666666666664,0,0,0,#DIV/0!,0.0,0.0
84,Monroe County (Central)--Rochester City (East) PUMA,2393,1521,872,51247.85206853322,66332.52465483235,24936.169724770643,533,435,98,94696.8105065666,104696.55172413793,50310.204081632655,1452,1040,412,42466.425619834714,51383.50961538462,19957.281553398057,408,46,362,25738.87254901961,41520.0,23733.53591160221
85,Warren & Washington Counties PUMA,1078,511,567,96933.58070500927,159948.7279843444,40142.15167548501,678,511,167,132296.1651917404,159948.7279843444,47682.63473053892,400,0,400,36994.0,0.0,36994.0,0,0,0,#DIV/0!,0.0,0.0
