,puma,BABS_FT_Work_Total,BABS_FT_Work_M,BABS_FT_Work_F,HS_FT_Work_Total,HS_FT_Work_M,HS_FT_Work_F,HSINC_FT_Work_Total,HSINC_FT_Work_M,HSINC_FT_Work_F
110,Suffolk County (East) PUMA,92.59388038942976,100.0,78.22085889570552,77.23085022374309,92.70510436040504,50.090612540775645,75.65517241379311,89.29824561403508,25.483870967741932
111,Orange County (Northwest) PUMA,100.0,100.0,100.0,90.76819407008087,91.53553988062941,89.5111111111111,100.0,100.0,100.0
112,Broome County (West Central)--Greater Binghamton City & Greater Johnson City Village PUMA,100.0,100.0,100.0,61.64747564216121,35.3448275862069,89.43533697632058,100.0,100.0,#DIV/0!
113,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",93.63395225464191,97.6,89.15254237288136,90.57558507273878,93.57085454058398,86.26013122346585,89.19405673120217,91.43532191376255,82.00757575757575
114,Suffolk County (Northwest)--Smithtown Town PUMA,86.69046404895462,100.0,71.81425485961122,100.0,100.0,100.0,100.0,100.0,#DIV/0!
115,Ulster County (East) PUMA,82.793867120954,100.0,75.24509803921569,100.0,100.0,100.0,100.0,100.0,100.0
116,Westchester County (Northeast) PUMA,82.95727316370619,83.28502415458937,82.63358778625954,50.40953090096798,100.0,26.53061224489796,83.06351183063512,93.65815931941222,39.29712460063898
117,NYC-Brooklyn Community District 4--Bushwick PUMA,89.35245545415037,100.0,84.94161032575292,80.0556586270872,81.53228504516561,76.71957671957672,85.07157464212679,91.43835616438356,75.63451776649747
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,83.27028163093738,76.70523751522533,88.86581884246041,85.07322568531731,100.0,75.53846153846155,85.98574821852732,100.0,81.67701863354037
119,Dutchess County (North & East) PUMA,96.39816633922725,100.0,92.92149292149293,81.437125748503,83.9368616527391,71.04247104247105,43.05555555555556,100.0,0.0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,88.14039060288707,89.00100908173562,87.04061895551257,87.2291296625222,89.79659886628878,84.30254656024326,61.87810945273632,73.33030440708768,37.04433497536946
121,Broome (Outer West) & Tioga Counties PUMA,100.0,100.0,100.0,78.77237851662404,100.0,53.63128491620112,#DIV/0!,#DIV/0!,#DIV/0!
