,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,2022,808,1214,1207,670,537,815,138,677,419,0,419,74,0,74,345,0,345,1133,670,463,1133,670,463,0,0,0,470,138,332,0,0,0,470,138,332
119,Dutchess County (North & East) PUMA,1077,898,179,1077,898,179,0,0,0,131,71,60,131,71,60,0,0,0,922,803,119,922,803,119,0,0,0,24,24,0,24,24,0,0,0,0
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,4007,2091,1916,2853,1434,1419,1154,657,497,617,351,266,517,251,266,100,100,0,1777,653,1124,1531,574,957,246,79,167,1613,1087,526,805,609,196,808,478,330
121,Broome (Outer West) & Tioga Counties PUMA,295,295,0,295,295,0,0,0,0,154,154,0,154,154,0,0,0,0,141,141,0,141,141,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",825,784,41,825,784,41,0,0,0,41,0,41,41,0,41,0,0,0,784,784,0,784,784,0,0,0,0,0,0,0,0,0,0,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",287,250,37,287,250,37,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,37,0,37,0,0,0,250,250,0,250,250,0,0,0,0
124,Orange County (Northeast)--Greater Newburgh City PUMA,1522,697,825,1217,469,748,305,228,77,567,0,567,567,0,567,0,0,0,650,469,181,650,469,181,0,0,0,305,228,77,0,0,0,305,228,77
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",1574,869,705,1574,869,705,0,0,0,1574,869,705,1574,869,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,3520,2456,1064,3003,1939,1064,517,517,0,1201,773,428,1053,625,428,148,148,0,2308,1672,636,1950,1314,636,358,358,0,11,11,0,0,0,0,11,11,0
127,Onondaga County (North) PUMA,260,0,260,260,0,260,0,0,0,260,0,260,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,989,461,528,725,366,359,264,95,169,313,115,198,313,115,198,0,0,0,491,251,240,412,251,161,79,0,79,185,95,90,0,0,0,185,95,90
129,Monroe County (North & West) PUMA,79,79,0,79,79,0,0,0,0,79,79,0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,942,847,95,542,488,54,400,359,41,151,97,54,151,97,54,0,0,0,244,203,41,203,203,0,41,0,41,547,547,0,188,188,0,359,359,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,1592,684,908,1592,684,908,0,0,0,171,0,171,171,0,171,0,0,0,967,588,379,967,588,379,0,0,0,454,96,358,454,96,358,0,0,0
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,2489,1302,1187,2193,1081,1112,296,221,75,528,528,0,452,452,0,76,76,0,1414,616,798,1194,471,723,220,145,75,547,158,389,547,158,389,0,0,0
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",1796,895,901,1245,593,652,551,302,249,389,239,150,285,135,150,104,104,0,1267,644,623,960,458,502,307,186,121,140,12,128,0,0,0,140,12,128
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",1978,1059,919,1885,966,919,93,93,0,655,577,78,655,577,78,0,0,0,1276,435,841,1183,342,841,93,93,0,47,47,0,47,47,0,0,0,0
135,Monroe County (Central)--Rochester City (West) PUMA,233,128,105,128,128,0,105,0,105,0,0,0,0,0,0,0,0,0,233,128,105,128,128,0,105,0,105,0,0,0,0,0,0,0,0,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,2366,722,1644,1959,630,1329,407,92,315,492,218,274,346,126,220,146,92,54,1250,438,812,989,438,551,261,0,261,624,66,558,624,66,558,0,0,0
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,9067,5551,3516,7798,4572,3226,1269,979,290,1047,630,417,1047,630,417,0,0,0,4128,2219,1909,3303,1684,1619,825,535,290,3892,2702,1190,3448,2258,1190,444,444,0
138,Putnam County PUMA,1111,925,186,806,620,186,305,305,0,292,292,0,292,292,0,0,0,0,819,633,186,514,328,186,305,305,0,0,0,0,0,0,0,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,4915,2038,2877,3992,1893,2099,923,145,778,942,166,776,857,166,691,85,0,85,3104,1331,1773,2527,1186,1341,577,145,432,869,541,328,608,541,67,261,0,261
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,755,362,393,612,219,393,143,143,0,508,219,289,508,219,289,0,0,0,143,143,0,0,0,0,143,143,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,1602,795,807,1435,712,723,167,83,84,302,0,302,302,0,302,0,0,0,1160,655,505,993,572,421,167,83,84,140,140,0,140,140,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",738,445,293,515,445,70,223,0,223,194,121,73,121,121,0,73,0,73,286,136,150,136,136,0,150,0,150,258,188,70,258,188,70,0,0,0
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,851,457,394,743,349,394,108,108,0,260,108,152,152,0,152,108,108,0,499,349,150,499,349,150,0,0,0,92,0,92,92,0,92,0,0,0
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,1520,810,710,993,723,270,527,87,440,487,290,197,487,290,197,0,0,0,483,183,300,169,96,73,314,87,227,550,337,213,337,337,0,213,0,213
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",851,389,462,187,84,103,664,305,359,81,47,34,81,47,34,0,0,0,770,342,428,106,37,69,664,305,359,0,0,0,0,0,0,0,0,0
146,Capital Region,2973,1429,1544,2500,1244,1256,473,185,288,1288,513,775,1106,513,593,182,0,182,1180,595,585,923,444,479,257,151,106,505,321,184,471,287,184,34,34,0
147,Central NY,2302,1353,949,1840,1106,734,462,247,215,790,373,417,710,293,417,80,80,0,1151,771,380,936,771,165,215,0,215,361,209,152,194,42,152,167,167,0
148,Finger Lakes,2201,1000,1201,1259,768,491,942,232,710,256,79,177,256,79,177,0,0,0,1114,378,736,682,378,304,432,0,432,831,543,288,321,311,10,510,232,278
149,Long Island,57790,32784,25006,50358,29411,20947,7432,3373,4059,9865,5402,4463,9463,5051,4412,402,351,51,33589,18397,15192,29086,16958,12128,4503,1439,3064,14336,8985,5351,11809,7402,4407,2527,1583,944
150,Mid-Hudson,35908,20152,15756,24940,13907,11033,10968,6245,4723,7390,2539,4851,7223,2372,4851,167,167,0,20348,12094,8254,13021,8133,4888,7327,3961,3366,8170,5519,2651,4696,3402,1294,3474,2117,1357
151,Mohawk Valley,364,142,222,294,142,152,70,0,70,84,0,84,84,0,84,0,0,0,269,131,138,199,131,68,70,0,70,11,11,0,11,11,0,0,0,0
152,New York City,130525,67871,62654,95322,52117,43205,35203,15754,19449,36687,18685,18002,31445,16738,14707,5242,1947,3295,66159,32268,33891,47215,24065,23150,18944,8203,10741,27679,16918,10761,16662,11314,5348,11017,5604,5413
153,North Country,1535,948,587,1524,948,576,11,0,11,565,565,0,565,565,0,0,0,0,970,383,587,959,383,576,11,0,11,0,0,0,0,0,0,0,0,0
154,Southern Tier,542,519,23,463,440,23,79,79,0,154,154,0,154,154,0,0,0,0,347,324,23,268,245,23,79,79,0,41,41,0,41,41,0,0,0,0
155,Western NY,2737,1001,1736,2279,792,1487,458,209,249,1413,278,1135,1413,278,1135,0,0,0,929,467,462,570,357,213,359,110,249,395,256,139,296,157,139,99,99,0
