,puma,Total_geo,Total_geo_m,Total_geo_f,Total_NP_mf_t,Total_NP_m,Total_NP_f,Total_P_mf_t,Total_P_m,Total_P_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_NP_mf_t,BABS_NP_m,BABS_NP_f,BABS_P_mf_t,BABS_P_m,BABS_P_f,Total_HS,Total_HS_m,Total_HS_f,HS_NP_mf_t,HS_NP_m,HS_NP_f,HS_P_mf_t,HS_P_m,HS_P_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_NP_mf_t,HSINC_NP_m,HSINC_NP_f,HSINC_P_mf_t,HSINC_P_m,HSINC_P_f
114,NYC-Queens Community District 3--Jackson Heights & North Corona PUMA,38274,20651,17623,31363,18047,13316,6911,2604,4307,9273,3443,5830,8086,3311,4775,1187,132,1055,20659,11508,9151,16986,10026,6960,3673,1482,2191,8342,5700,2642,6291,4710,1581,2051,990,1061
115,Fulton & Montgomery Counties PUMA,395,332,63,395,332,63,0,0,0,379,316,63,379,316,63,0,0,0,16,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Niagara County (Southwest)--Greater Niagara Falls & North Tonawanda Area PUMA,1378,952,426,848,422,426,530,530,0,805,805,0,275,275,0,530,530,0,437,147,290,437,147,290,0,0,0,136,0,136,136,0,136,0,0,0
117,"Steuben (North & West), Schuyler & Chemung (North) Counties PUMA",849,559,290,636,389,247,213,170,43,358,175,183,358,175,183,0,0,0,18,0,18,6,0,6,12,0,12,473,384,89,272,214,58,201,170,31
118,NYC-Brooklyn Community District 4--Bushwick PUMA,12126,5598,6528,9215,4207,5008,2911,1391,1520,3444,1580,1864,2849,1449,1400,595,131,464,6179,2895,3284,4797,2309,2488,1382,586,796,2503,1123,1380,1569,449,1120,934,674,260
119,"NYC-Manhattan Community District 4 & 5--Chelsea, Clinton & Midtown Business District PUMA",23244,10882,12362,19443,9043,10400,3801,1839,1962,17187,7412,9775,15938,7135,8803,1249,277,972,5743,3250,2493,3338,1835,1503,2405,1415,990,314,220,94,167,73,94,147,147,0
120,"NYC-Brooklyn Community District 6--Park Slope, Carroll Gardens & Red Hook PUMA",9670,4501,5169,8499,4170,4329,1171,331,840,7573,3501,4072,7035,3337,3698,538,164,374,1934,1000,934,1341,833,508,593,167,426,163,0,163,123,0,123,40,0,40
121,NYC-Brooklyn Community District 3--Bedford-Stuyvesant PUMA,8144,3692,4452,6573,3208,3365,1571,484,1087,3806,1724,2082,3234,1521,1713,572,203,369,3842,1886,1956,3033,1605,1428,809,281,528,496,82,414,306,82,224,190,0,190
122,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,16717,8594,8123,14525,7622,6903,2192,972,1220,6718,2683,4035,6087,2517,3570,631,166,465,7051,4077,2974,6047,3544,2503,1004,533,471,2948,1834,1114,2391,1561,830,557,273,284
123,Suffolk County (Northwest)--Huntington Town (North) PUMA,4817,2388,2429,4309,2388,1921,508,0,508,1855,668,1187,1618,668,950,237,0,237,2202,1415,787,2202,1415,787,0,0,0,760,305,455,489,305,184,271,0,271
124,Orange County (Southeast) PUMA,6514,2818,3696,5257,2376,2881,1257,442,815,3207,1606,1601,2950,1349,1601,257,257,0,2581,1058,1523,1911,906,1005,670,152,518,726,154,572,396,121,275,330,33,297
125,Nassau County (East Central)--Oyster Bay Town (Central) PUMA,13130,7029,6101,13027,7029,5998,103,0,103,7881,3339,4542,7881,3339,4542,0,0,0,4141,2962,1179,4038,2962,1076,103,0,103,1108,728,380,1108,728,380,0,0,0
126,Suffolk County (Northwest)--Smithtown Town PUMA,4289,1863,2426,4086,1863,2223,203,0,203,2854,1138,1716,2830,1138,1692,24,0,24,1239,595,644,1060,595,465,179,0,179,196,130,66,196,130,66,0,0,0
127,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",10490,5144,5346,8855,4535,4320,1635,609,1026,2223,1254,969,1985,1016,969,238,238,0,7165,3587,3578,5975,3423,2552,1190,164,1026,1102,303,799,895,96,799,207,207,0
128,"NYC-Bronx Community District 9--Castle Hill, Clason Point & Parkchester PUMA",24165,12991,11174,15991,7877,8114,8174,5114,3060,6474,3606,2868,4856,2333,2523,1618,1273,345,13880,6886,6994,9315,4605,4710,4565,2281,2284,3811,2499,1312,1820,939,881,1991,1560,431
129,NYC-Queens Community District 9--Richmond Hill & Woodhaven PUMA,24574,13402,11172,20686,11174,9512,3888,2228,1660,9505,4395,5110,8855,4087,4768,650,308,342,11815,6642,5173,9646,5635,4011,2169,1007,1162,3254,2365,889,2185,1452,733,1069,913,156
130,Westchester County (Southwest)--Yonkers City PUMA,25534,13712,11822,20168,11488,8680,5366,2224,3142,7555,4083,3472,6544,3199,3345,1011,884,127,12566,6433,6133,9534,5648,3886,3032,785,2247,5413,3196,2217,4090,2641,1449,1323,555,768
131,Broome (Outer West) & Tioga Counties PUMA,737,400,337,647,400,247,90,0,90,296,49,247,296,49,247,0,0,0,234,144,90,144,144,0,90,0,90,207,207,0,207,207,0,0,0,0
132,NYC-Brooklyn Community District 10--Bay Ridge & Dyker Heights PUMA,18687,9568,9119,14499,7751,6748,4188,1817,2371,9495,4585,4910,8396,4068,4328,1099,517,582,7253,4133,3120,4606,3068,1538,2647,1065,1582,1939,850,1089,1497,615,882,442,235,207
133,"NYC-Queens Community District 5--Ridgewood, Glendale & Middle Village PUMA",36949,18413,18536,32178,16275,15903,4771,2138,2633,15779,7400,8379,14748,6810,7938,1031,590,441,18650,9597,9053,15993,8667,7326,2657,930,1727,2520,1416,1104,1437,798,639,1083,618,465
134,NYC-Manhattan Community District 10--Central Harlem PUMA,17592,8735,8857,11496,6086,5410,6096,2649,3447,5154,2314,2840,4564,2155,2409,590,159,431,7929,4181,3748,4578,2591,1987,3351,1590,1761,4509,2240,2269,2354,1340,1014,2155,900,1255
135,"NYC-Queens Community District 11--Bayside, Douglaston & Little Neck PUMA",22272,10512,11760,20736,9814,10922,1536,698,838,12333,4963,7370,11759,4683,7076,574,280,294,8213,4872,3341,7754,4650,3104,459,222,237,1726,677,1049,1223,481,742,503,196,307
136,Erie County (Northwest) PUMA,1457,798,659,1032,574,458,425,224,201,738,319,419,623,266,357,115,53,62,539,299,240,318,217,101,221,82,139,180,180,0,91,91,0,89,89,0
137,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,35912,18938,16974,30182,16362,13820,5730,2576,3154,14934,7228,7706,12859,6568,6291,2075,660,1415,16094,8975,7119,13029,7297,5732,3065,1678,1387,4884,2735,2149,4294,2497,1797,590,238,352
138,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,8240,4087,4153,7470,3939,3531,770,148,622,2548,1425,1123,2548,1425,1123,0,0,0,4617,1843,2774,4188,1843,2345,429,0,429,1075,819,256,734,671,63,341,148,193
139,"NYC-Staten Island Community District 3--Tottenville, Great Kills & Annadale PUMA",15391,7697,7694,12505,6342,6163,2886,1355,1531,6192,3016,3176,5700,2818,2882,492,198,294,7461,3995,3466,6154,3333,2821,1307,662,645,1738,686,1052,651,191,460,1087,495,592
140,Nassau County (West Central)--Hempstead Town (West Central) PUMA,12827,6274,6553,11924,6100,5824,903,174,729,5492,2417,3075,5196,2417,2779,296,0,296,6555,3418,3137,6289,3244,3045,266,174,92,780,439,341,439,439,0,341,0,341
141,Nassau County (Central)--Hempstead Town (Northeast) PUMA,8420,3623,4797,8215,3542,4673,205,81,124,5068,2029,3039,4944,2029,2915,124,0,124,2786,1264,1522,2786,1264,1522,0,0,0,566,330,236,485,249,236,81,81,0
142,Nassau County (Southwest)--Hempstead Town (Southwest) & Long Beach City PUMA,8395,2988,5407,6875,2519,4356,1520,469,1051,4410,1407,3003,4180,1407,2773,230,0,230,3085,1196,1889,2695,1112,1583,390,84,306,900,385,515,0,0,0,900,385,515
143,NYC-Brooklyn Community District 11--Bensonhurst & Bath Beach PUMA,35900,18419,17481,27137,13787,13350,8763,4632,4131,16183,7117,9066,13772,6085,7687,2411,1032,1379,15353,8079,7274,10690,5701,4989,4663,2378,2285,4364,3223,1141,2675,2001,674,1689,1222,467
144,Nassau County (South Central)--Hempstead Town (Southeast) PUMA,6553,3186,3367,5821,2522,3299,732,664,68,2042,713,1329,2042,713,1329,0,0,0,3378,2189,1189,2646,1525,1121,732,664,68,1133,284,849,1133,284,849,0,0,0
145,Nassau County (West Central)--North Hempstead Town (South) PUMA,19254,10278,8976,17344,9285,8059,1910,993,917,9498,5055,4443,9056,4929,4127,442,126,316,6851,3526,3325,6052,3061,2991,799,465,334,2905,1697,1208,2236,1295,941,669,402,267
146,Capital Region,28204,13164,15040,24857,11886,12971,3347,1278,2069,16443,8237,8206,14579,7586,6993,1864,651,1213,10046,4199,5847,8957,3726,5231,1089,473,616,1715,728,987,1321,574,747,394,154,240
147,Central NY,15202,6979,8223,11666,5014,6652,3536,1965,1571,7761,3878,3883,6596,3068,3528,1165,810,355,5900,2442,3458,3946,1376,2570,1954,1066,888,1541,659,882,1124,570,554,417,89,328
148,Finger Lakes,23717,11602,12115,17526,9112,8414,6191,2490,3701,13171,6783,6388,9757,5232,4525,3414,1551,1863,8179,3705,4474,6140,2934,3206,2039,771,1268,2367,1114,1253,1629,946,683,738,168,570
149,Long Island,233422,118338,115084,208279,107308,100971,25143,11030,14113,98326,45356,52970,94793,44393,50400,3533,963,2570,101592,53465,48127,90405,48765,41640,11187,4700,6487,33504,19517,13987,23081,14150,8931,10423,5367,5056
150,Mid-Hudson,182349,90244,92105,153077,75798,77279,29272,14446,14826,68678,33444,35234,61873,29459,32414,6805,3985,2820,87956,42608,45348,70745,34551,36194,17211,8057,9154,25715,14192,11523,20459,11788,8671,5256,2404,2852
151,Mohawk Valley,10173,4674,5499,6654,3259,3395,3519,1415,2104,2546,1215,1331,2287,1142,1145,259,73,186,5779,2822,2957,3461,1480,1981,2318,1342,976,1848,637,1211,906,637,269,942,0,942
152,New York City,1089282,540088,549194,874552,442440,432112,214730,97648,117082,478143,217668,260475,425909,195278,230631,52234,22390,29844,480797,249700,231097,367257,199333,167924,113540,50367,63173,130342,72720,57622,81386,47829,33557,48956,24891,24065
153,North Country,5217,1973,3244,4230,1741,2489,987,232,755,2585,1280,1305,2375,1188,1187,210,92,118,2383,649,1734,1640,522,1118,743,127,616,249,44,205,215,31,184,34,13,21
154,Southern Tier,14124,6573,7551,10477,4502,5975,3647,2071,1576,7484,3449,4035,5811,2575,3236,1673,874,799,4526,2007,2519,3575,1430,2145,951,577,374,2114,1117,997,1091,497,594,1023,620,403
155,Western NY,27434,15183,12251,16991,9022,7969,10443,6161,4282,12649,7142,5507,8853,4570,4283,3796,2572,1224,11710,6576,5134,6882,3647,3235,4828,2929,1899,3075,1465,1610,1256,805,451,1819,660,1159
