,puma,Total_geo,Total_geo_m,Total_geo_f,Total_FT_mf_t,Total_FT_m,Total_FT_f,Total_PT_mf_t,Total_PT_m,Total_PT_f,Total_BABS,Total_BABS_m,Total_BABS_f,BABS_FT_mf_t,BABS_FT_m,BABS_FT_f,BABS_PT_mf_t,BABS_PT_m,BABS_PT_f,Total_HS,Total_HS_m,Total_HS_f,HS_FT_mf_t,HS_FT_m,HS_FT_f,HS_PT_mf_t,HS_PT_m,HS_PT_f,Total_HSINC,Total_HSINC_m,Total_HSINC_f,HSINC_FT_mf_t,HSINC_FT_m,HSINC_FT_f,HSINC_PT_mf_t,HSINC_PT_m,HSINC_PT_f
114,Suffolk County (Northwest)--Smithtown Town PUMA,2727,1592,1135,2466,1592,874,261,0,261,1961,1035,926,1700,1035,665,261,0,261,685,476,209,685,476,209,0,0,0,81,81,0,81,81,0,0,0,0
115,Ulster County (East) PUMA,2108,949,1159,1906,949,957,202,0,202,1174,358,816,972,358,614,202,0,202,638,332,306,638,332,306,0,0,0,296,259,37,296,259,37,0,0,0
116,Westchester County (Northeast) PUMA,6375,3201,3174,4416,2946,1470,1959,255,1704,2083,1035,1048,1728,862,866,355,173,182,2686,873,1813,1354,873,481,1332,0,1332,1606,1293,313,1334,1211,123,272,82,190
117,NYC-Brooklyn Community District 4--Bushwick PUMA,7591,4247,3344,6340,3645,2695,1251,602,649,2301,674,1627,2056,674,1382,245,0,245,4312,2989,1323,3452,2437,1015,860,552,308,978,584,394,832,534,298,146,50,96
118,NYC-Manhattan Community District 3--Chinatown & Lower East Side PUMA,13305,5558,7747,11198,4793,6405,2107,765,1342,7137,3284,3853,5943,2519,3424,1194,765,429,5326,2076,3250,4531,2076,2455,795,0,795,842,198,644,724,198,526,118,0,118
119,Dutchess County (North & East) PUMA,3079,1920,1159,2653,1747,906,426,173,253,1527,750,777,1472,750,722,55,0,55,1336,1077,259,1088,904,184,248,173,75,216,93,123,93,93,0,123,0,123
120,Nassau County (Central)--Hempstead Town (North Central)--Meadowbrook Corridor PUMA,12379,7182,5197,10015,6071,3944,2364,1111,1253,3533,1982,1551,3114,1764,1350,419,218,201,5630,2999,2631,4911,2693,2218,719,306,413,3216,2201,1015,1990,1614,376,1226,587,639
121,Broome (Outer West) & Tioga Counties PUMA,975,524,451,892,524,368,83,0,83,584,312,272,584,312,272,0,0,0,391,212,179,308,212,96,83,0,83,0,0,0,0,0,0,0,0,0
122,"Rockland County (South)--Orangetown, Clarkstown (South) & Ramapo (Southeast) Towns PUMA",8343,5242,3101,7442,4602,2840,901,640,261,5225,2723,2502,4784,2463,2321,441,260,181,2397,1880,517,1937,1500,437,460,380,80,721,639,82,721,639,82,0,0,0
123,"NYC-Brooklyn Community District 17--East Flatbush, Farragut & Rugby PUMA",7696,3488,4208,6370,3007,3363,1326,481,845,1184,379,805,1136,379,757,48,0,48,5514,2532,2982,4748,2212,2536,766,320,446,998,577,421,486,416,70,512,161,351
124,Orange County (Northeast)--Greater Newburgh City PUMA,3780,2087,1693,3188,1909,1279,592,178,414,559,352,207,468,352,116,91,0,91,2118,1011,1107,1700,916,784,418,95,323,1103,724,379,1020,641,379,83,83,0
125,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",12885,7014,5871,11976,6507,5469,909,507,402,11573,6687,4886,10863,6180,4683,710,507,203,1152,327,825,953,327,626,199,0,199,160,0,160,160,0,160,0,0,0
126,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,26289,13388,12901,22516,12089,10427,3773,1299,2474,15571,7601,7970,13649,7054,6595,1922,547,1375,9880,5334,4546,8085,4638,3447,1795,696,1099,838,453,385,782,397,385,56,56,0
127,Onondaga County (North) PUMA,1708,790,918,1505,664,841,203,126,77,1043,510,533,966,510,456,77,0,77,407,154,253,407,154,253,0,0,0,258,126,132,132,0,132,126,126,0
128,Nassau County (Northeast)--Oyster Bay Town (North) & Glen Cove City PUMA,8410,4659,3751,7307,4423,2884,1103,236,867,5029,2862,2167,4569,2818,1751,460,44,416,2763,1299,1464,2389,1256,1133,374,43,331,618,498,120,349,349,0,269,149,120
129,Monroe County (North & West) PUMA,2958,1149,1809,2500,848,1652,458,301,157,1634,280,1354,1567,280,1287,67,0,67,1324,869,455,933,568,365,391,301,90,0,0,0,0,0,0,0,0,0
130,Sullivan & Ulster (West) Counties PUMA,2220,1631,589,1767,1419,348,453,212,241,611,359,252,420,212,208,191,147,44,924,587,337,705,565,140,219,22,197,685,685,0,642,642,0,43,43,0
131,Suffolk County (Southwest)--Babylon Town (Southeast) PUMA,4058,2016,2042,3368,1961,1407,690,55,635,907,443,464,731,388,343,176,55,121,2486,1456,1030,2107,1456,651,379,0,379,665,117,548,530,117,413,135,0,135
132,Suffolk County (Northwest)--Huntington Town (North) PUMA,6092,3096,2996,4160,2404,1756,1932,692,1240,1875,945,930,1375,799,576,500,146,354,2865,1184,1681,1927,811,1116,938,373,565,1352,967,385,858,794,64,494,173,321
133,"NYC-Queens Community District 12--Jamaica, Hollis & St. Albans PUMA",20313,11959,8354,17049,10759,6290,3264,1200,2064,6192,3329,2863,5605,3070,2535,587,259,328,10015,5894,4121,7832,5207,2625,2183,687,1496,4106,2736,1370,3612,2482,1130,494,254,240
134,"NYC-Queens Community District 13--Queens Village, Cambria Heights & Rosedale PUMA",19120,9506,9614,16155,8330,7825,2965,1176,1789,8721,3250,5471,7704,3046,4658,1017,204,813,9338,5624,3714,7688,4696,2992,1650,928,722,1061,632,429,763,588,175,298,44,254
135,Monroe County (Central)--Rochester City (West) PUMA,2116,1560,556,1690,1178,512,426,382,44,598,456,142,410,312,98,188,144,44,924,759,165,726,561,165,198,198,0,594,345,249,554,305,249,40,40,0
136,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,14216,8360,5856,12755,7732,5023,1461,628,833,4651,2605,2046,4229,2337,1892,422,268,154,7098,3769,3329,6189,3409,2780,909,360,549,2467,1986,481,2337,1986,351,130,0,130
137,Suffolk County (Central)--Islip Town (Northwest) PUMA,14786,10051,4735,12796,9193,3603,1990,858,1132,2146,1159,987,1749,1058,691,397,101,296,7639,5080,2559,6818,4774,2044,821,306,515,5001,3812,1189,4229,3361,868,772,451,321
138,Putnam County PUMA,3375,2224,1151,2876,1975,901,499,249,250,1151,683,468,977,509,468,174,174,0,1759,1239,520,1434,1164,270,325,75,250,465,302,163,465,302,163,0,0,0
139,NYC-Queens Community District 2--Sunnyside & Woodside PUMA,27290,16061,11229,22820,14253,8567,4470,1808,2662,12154,6289,5865,10563,5804,4759,1591,485,1106,11535,7239,4296,9397,6372,3025,2138,867,1271,3601,2533,1068,2860,2077,783,741,456,285
140,Nassau County (Central)--Hempstead Town (East Central) PUMA,3169,1926,1243,2897,1654,1243,272,272,0,2025,1165,860,1871,1011,860,154,154,0,1040,761,279,922,643,279,118,118,0,104,0,104,104,0,104,0,0,0
141,Suffolk County (Northwest)--Huntington Town (South) PUMA,4680,2381,2299,3605,1723,1882,1075,658,417,2886,1165,1721,2652,1165,1487,234,0,234,1511,933,578,670,275,395,841,658,183,283,283,0,283,283,0,0,0,0
142,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",17121,9181,7940,14199,8026,6173,2922,1155,1767,4355,2191,2164,3769,2191,1578,586,0,586,9308,4878,4430,7696,4274,3422,1612,604,1008,3458,2112,1346,2734,1561,1173,724,551,173
143,Nassau County (Central)--Hempstead Town (Northeast) PUMA,9657,6232,3425,8562,5788,2774,1095,444,651,2805,1141,1664,2508,844,1664,297,297,0,4712,3043,1669,4153,3043,1110,559,0,559,2140,2048,92,1901,1901,0,239,147,92
144,NYC-Brooklyn Community District 14--Flatbush & Midwood PUMA,17518,9515,8003,14772,8698,6074,2746,817,1929,5678,3303,2375,4987,3167,1820,691,136,555,9467,4730,4737,8072,4133,3939,1395,597,798,2373,1482,891,1713,1398,315,660,84,576
145,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",7458,4655,2803,6068,3967,2101,1390,688,702,1879,968,911,1649,772,877,230,196,34,4247,2697,1550,3429,2205,1224,818,492,326,1332,990,342,990,990,0,342,0,342
146,Capital Region,25169,13701,11468,22205,12727,9478,2964,974,1990,15628,9590,6038,13463,8803,4660,2165,787,1378,7375,3673,3702,6695,3553,3142,680,120,560,2166,438,1728,2047,371,1676,119,67,52
147,Central NY,11787,7596,4191,8831,5654,3177,2956,1942,1014,5148,3099,2049,4263,2460,1803,885,639,246,4856,3290,1566,3952,2768,1184,904,522,382,1783,1207,576,616,426,190,1167,781,386
148,Finger Lakes,22294,12571,9723,18404,10680,7724,3890,1891,1999,11659,6031,5628,10128,5357,4771,1531,674,857,7812,4540,3272,6109,3847,2262,1703,693,1010,2823,2000,823,2167,1476,691,656,524,132
149,Long Island,189213,105304,83909,157612,94892,62720,31601,10412,21189,73829,34833,38996,63394,32485,30909,10435,2348,8087,86365,50192,36173,70310,44783,25527,16055,5409,10646,29019,20279,8740,23908,17624,6284,5111,2655,2456
150,Mid-Hudson,140440,81572,58868,117915,72852,45063,22525,8720,13805,58183,27149,31034,52178,24700,27478,6005,2449,3556,59808,36257,23551,47194,31867,15327,12614,4390,8224,22449,18166,4283,18543,16285,2258,3906,1881,2025
151,Mohawk Valley,5960,2748,3212,4455,2293,2162,1505,455,1050,2713,1058,1655,2362,1026,1336,351,32,319,2318,834,1484,1386,633,753,932,201,731,929,856,73,707,634,73,222,222,0
152,New York City,907812,489441,418371,768369,438059,330310,139443,51382,88061,392732,191852,200880,347120,176184,170936,45612,15668,29944,404570,224432,180138,332665,197670,134995,71905,26762,45143,110510,73157,37353,88584,64205,24379,21926,8952,12974
153,North Country,4687,2433,2254,2957,2266,691,1730,167,1563,1933,1135,798,1620,1135,485,313,0,313,2436,1213,1223,1224,1046,178,1212,167,1045,318,85,233,113,85,28,205,0,205
154,Southern Tier,9301,5075,4226,7775,4399,3376,1526,676,850,5706,3114,2592,4920,2878,2042,786,236,550,3139,1553,1586,2399,1113,1286,740,440,300,456,408,48,456,408,48,0,0,0
155,Western NY,22131,13670,8461,17885,11524,6361,4246,2146,2100,11789,6370,5419,9279,5067,4212,2510,1303,1207,8231,6240,1991,6762,5481,1281,1469,759,710,2111,1060,1051,1844,976,868,267,84,183
